,organ,as,as_label,sex,tool,modality,cell_id,cell_label,cell_count,cell_percentage,dataset_count,anatomical_structure_of,source_spatial_entity,node_name,label,OntologyID,node_type,glb file of single organs,Ref/1,Ref/1/ID
487,Left kidney,http://purl.obolibrary.org/obo/UBERON_0001228,renal papilla,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1001318,Vascular Smooth Muscle / Pericyte,39.788,0.005222614809449641,3,#VHMRightKidney,#VHMaleOrgans,VH_M_renal_papilla_R_j,renal papilla,UBERON:0001228,surface,VH_M_Kidney_R,,
488,Left kidney,http://purl.obolibrary.org/obo/UBERON_0001228,renal papilla,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1001318,Vascular Smooth Muscle / Pericyte,39.788,0.005222614809449641,3,#VHMRightKidney,#VHMaleOrgans,VH_M_renal_papilla_R_i,renal papilla,UBERON:0001228,surface,VH_M_Kidney_R,,
489,Left kidney,http://purl.obolibrary.org/obo/UBERON_0001228,renal papilla,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1001318,Vascular Smooth Muscle / Pericyte,39.788,0.005222614809449641,3,#VHMRightKidney,#VHMaleOrgans,VH_M_renal_papilla_R_h,renal papilla,UBERON:0001228,surface,VH_M_Kidney_R,,
490,Left kidney,http://purl.obolibrary.org/obo/UBERON_0001228,renal papilla,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1001318,Vascular Smooth Muscle / Pericyte,39.788,0.005222614809449641,3,#VHMRightKidney,#VHMaleOrgans,VH_M_renal_papilla_R_g,renal papilla,UBERON:0001228,surface,VH_M_Kidney_R,,
491,Left kidney,http://purl.obolibrary.org/obo/UBERON_0001228,renal papilla,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1001318,Vascular Smooth Muscle / Pericyte,39.788,0.005222614809449641,3,#VHMRightKidney,#VHMaleOrgans,VH_M_renal_papilla_R_f,renal papilla,UBERON:0001228,surface,VH_M_Kidney_R,,
492,Left kidney,http://purl.obolibrary.org/obo/UBERON_0001228,renal papilla,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1001318,Vascular Smooth Muscle / Pericyte,39.788,0.005222614809449641,3,#VHMRightKidney,#VHMaleOrgans,VH_M_renal_papilla_R_e,renal papilla,UBERON:0001228,surface,VH_M_Kidney_R,,
493,Left kidney,http://purl.obolibrary.org/obo/UBERON_0001228,renal papilla,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1001318,Vascular Smooth Muscle / Pericyte,39.788,0.005222614809449641,3,#VHMRightKidney,#VHMaleOrgans,VH_M_renal_papilla_R_d,renal papilla,UBERON:0001228,surface,VH_M_Kidney_R,,
494,Left kidney,http://purl.obolibrary.org/obo/UBERON_0001228,renal papilla,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1001318,Vascular Smooth Muscle / Pericyte,39.788,0.005222614809449641,3,#VHMRightKidney,#VHMaleOrgans,VH_M_renal_papilla_R_c,renal papilla,UBERON:0001228,surface,VH_M_Kidney_R,,
495,Left kidney,http://purl.obolibrary.org/obo/UBERON_0001228,renal papilla,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1001318,Vascular Smooth Muscle / Pericyte,39.788,0.005222614809449641,3,#VHMRightKidney,#VHMaleOrgans,VH_M_renal_papilla_R_b,renal papilla,UBERON:0001228,surface,VH_M_Kidney_R,,
496,Left kidney,http://purl.obolibrary.org/obo/UBERON_0001228,renal papilla,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1001318,Vascular Smooth Muscle / Pericyte,39.788,0.005222614809449641,3,#VHMRightKidney,#VHMaleOrgans,VH_M_renal_papilla_R_a,renal papilla,UBERON:0001228,surface,VH_M_Kidney_R,,
497,Left kidney,http://purl.obolibrary.org/obo/UBERON_0001228,renal papilla,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000084,T,14.406,0.001890946741352456,3,#VHFLeftKidneyV1.1,#VHFemaleOrgans,VH_F_renal_papilla_L,renal papilla,UBERON:0001228,organizational,VH_F_Kidney_L,,
498,Left kidney,http://purl.obolibrary.org/obo/UBERON_0001228,renal papilla,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000084,T,14.406,0.001890946741352456,3,#VHFLeftKidneyV1.1,#VHFemaleOrgans,VH_F_renal_papilla_L_a,renal papilla,UBERON:0001228,surface,VH_F_Kidney_L,,
499,Left kidney,http://purl.obolibrary.org/obo/UBERON_0001228,renal papilla,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000084,T,14.406,0.001890946741352456,3,#VHFLeftKidneyV1.1,#VHFemaleOrgans,VH_F_renal_papilla_L_b,renal papilla,UBERON:0001228,surface,VH_F_Kidney_L,,
500,Left kidney,http://purl.obolibrary.org/obo/UBERON_0001228,renal papilla,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000084,T,14.406,0.001890946741352456,3,#VHFLeftKidneyV1.1,#VHFemaleOrgans,VH_F_renal_papilla_L_c,renal papilla,UBERON:0001228,surface,VH_F_Kidney_L,,
501,Left kidney,http://purl.obolibrary.org/obo/UBERON_0001228,renal papilla,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000084,T,14.406,0.001890946741352456,3,#VHFLeftKidneyV1.1,#VHFemaleOrgans,VH_F_renal_papilla_L_d,renal papilla,UBERON:0001228,surface,VH_F_Kidney_L,,
502,Left kidney,http://purl.obolibrary.org/obo/UBERON_0001228,renal papilla,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000084,T,14.406,0.001890946741352456,3,#VHFLeftKidneyV1.1,#VHFemaleOrgans,VH_F_renal_papilla_L_e,renal papilla,UBERON:0001228,surface,VH_F_Kidney_L,,
503,Left kidney,http://purl.obolibrary.org/obo/UBERON_0001228,renal papilla,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000084,T,14.406,0.001890946741352456,3,#VHFLeftKidneyV1.1,#VHFemaleOrgans,VH_F_renal_papilla_L_f,renal papilla,UBERON:0001228,surface,VH_F_Kidney_L,,
504,Left kidney,http://purl.obolibrary.org/obo/UBERON_0001228,renal papilla,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000084,T,14.406,0.001890946741352456,3,#VHFLeftKidneyV1.1,#VHFemaleOrgans,VH_F_renal_papilla_L_g,renal papilla,UBERON:0001228,surface,VH_F_Kidney_L,,
505,Left kidney,http://purl.obolibrary.org/obo/UBERON_0001228,renal papilla,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000084,T,14.406,0.001890946741352456,3,#VHFLeftKidneyV1.1,#VHFemaleOrgans,VH_F_renal_papilla_L_h,renal papilla,UBERON:0001228,surface,VH_F_Kidney_L,,
506,Left kidney,http://purl.obolibrary.org/obo/UBERON_0001228,renal papilla,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000084,T,14.406,0.001890946741352456,3,#VHFLeftKidneyV1.1,#VHFemaleOrgans,VH_F_renal_papilla_L_i,renal papilla,UBERON:0001228,surface,VH_F_Kidney_L,,
507,Left kidney,http://purl.obolibrary.org/obo/UBERON_0001228,renal papilla,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000084,T,14.406,0.001890946741352456,3,#VHFLeftKidneyV1.1,#VHFemaleOrgans,VH_F_renal_papilla_L_j,renal papilla,UBERON:0001228,surface,VH_F_Kidney_L,,
508,Left kidney,http://purl.obolibrary.org/obo/UBERON_0001228,renal papilla,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000084,T,14.406,0.001890946741352456,3,#VHFLeftKidneyV1.1,#VHFemaleOrgans,VH_F_renal_papilla_L_k,renal papilla,UBERON:0001228,surface,VH_F_Kidney_L,,
509,Left kidney,http://purl.obolibrary.org/obo/UBERON_0001228,renal papilla,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000084,T,14.406,0.001890946741352456,3,#VHFRightKidneyV1.1,#VHFemaleOrgans,VH_F_renal_papilla_R,renal papilla,UBERON:0001228,organizational,VH_F_Kidney_R,,
510,Left kidney,http://purl.obolibrary.org/obo/UBERON_0001228,renal papilla,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000084,T,14.406,0.001890946741352456,3,#VHFRightKidneyV1.1,#VHFemaleOrgans,VH_F_renal_papilla_R_a,renal papilla,UBERON:0001228,surface,VH_F_Kidney_R,,
511,Left kidney,http://purl.obolibrary.org/obo/UBERON_0001228,renal papilla,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000084,T,14.406,0.001890946741352456,3,#VHFRightKidneyV1.1,#VHFemaleOrgans,VH_F_renal_papilla_R_b,renal papilla,UBERON:0001228,surface,VH_F_Kidney_R,,
512,Left kidney,http://purl.obolibrary.org/obo/UBERON_0001228,renal papilla,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000084,T,14.406,0.001890946741352456,3,#VHFRightKidneyV1.1,#VHFemaleOrgans,VH_F_renal_papilla_R_c,renal papilla,UBERON:0001228,surface,VH_F_Kidney_R,,
513,Left kidney,http://purl.obolibrary.org/obo/UBERON_0001228,renal papilla,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000084,T,14.406,0.001890946741352456,3,#VHFRightKidneyV1.1,#VHFemaleOrgans,VH_F_renal_papilla_R_d,renal papilla,UBERON:0001228,surface,VH_F_Kidney_R,,
514,Left kidney,http://purl.obolibrary.org/obo/UBERON_0001228,renal papilla,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000084,T,14.406,0.001890946741352456,3,#VHFRightKidneyV1.1,#VHFemaleOrgans,VH_F_renal_papilla_R_e,renal papilla,UBERON:0001228,surface,VH_F_Kidney_R,,
515,Left kidney,http://purl.obolibrary.org/obo/UBERON_0001228,renal papilla,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000084,T,14.406,0.001890946741352456,3,#VHFRightKidneyV1.1,#VHFemaleOrgans,VH_F_renal_papilla_R_f,renal papilla,UBERON:0001228,surface,VH_F_Kidney_R,,
516,Left kidney,http://purl.obolibrary.org/obo/UBERON_0001228,renal papilla,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000084,T,14.406,0.001890946741352456,3,#VHFRightKidneyV1.1,#VHFemaleOrgans,VH_F_renal_papilla_R_g,renal papilla,UBERON:0001228,surface,VH_F_Kidney_R,,
517,Left kidney,http://purl.obolibrary.org/obo/UBERON_0001228,renal papilla,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000084,T,14.406,0.001890946741352456,3,#VHFRightKidneyV1.1,#VHFemaleOrgans,VH_F_renal_papilla_R_h,renal papilla,UBERON:0001228,surface,VH_F_Kidney_R,,
518,Left kidney,http://purl.obolibrary.org/obo/UBERON_0001228,renal papilla,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000084,T,14.406,0.001890946741352456,3,#VHFRightKidneyV1.1,#VHFemaleOrgans,VH_F_renal_papilla_R_i,renal papilla,UBERON:0001228,surface,VH_F_Kidney_R,,
519,Left kidney,http://purl.obolibrary.org/obo/UBERON_0001228,renal papilla,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000084,T,14.406,0.001890946741352456,3,#VHFRightKidneyV1.1,#VHFemaleOrgans,VH_F_renal_papilla_R_j,renal papilla,UBERON:0001228,surface,VH_F_Kidney_R,,
520,Left kidney,http://purl.obolibrary.org/obo/UBERON_0001228,renal papilla,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000084,T,14.406,0.001890946741352456,3,#VHMLeftKidney,#VHMaleOrgans,VH_M_renal_papilla_L,renal papilla,UBERON:0001228,organizational,VH_M_Kidney_L,,
521,Left kidney,http://purl.obolibrary.org/obo/UBERON_0001228,renal papilla,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000084,T,14.406,0.001890946741352456,3,#VHMLeftKidney,#VHMaleOrgans,VH_M_renal_papilla_L_a,renal papilla,UBERON:0001228,surface,VH_M_Kidney_L,,
522,Left kidney,http://purl.obolibrary.org/obo/UBERON_0001228,renal papilla,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000084,T,14.406,0.001890946741352456,3,#VHMLeftKidney,#VHMaleOrgans,VH_M_renal_papilla_L_b,renal papilla,UBERON:0001228,surface,VH_M_Kidney_L,,
523,Left kidney,http://purl.obolibrary.org/obo/UBERON_0001228,renal papilla,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000084,T,14.406,0.001890946741352456,3,#VHMLeftKidney,#VHMaleOrgans,VH_M_renal_papilla_L_c,renal papilla,UBERON:0001228,surface,VH_M_Kidney_L,,
524,Left kidney,http://purl.obolibrary.org/obo/UBERON_0001228,renal papilla,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000084,T,14.406,0.001890946741352456,3,#VHMLeftKidney,#VHMaleOrgans,VH_M_renal_papilla_L_d,renal papilla,UBERON:0001228,surface,VH_M_Kidney_L,,
525,Left kidney,http://purl.obolibrary.org/obo/UBERON_0001228,renal papilla,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000084,T,14.406,0.001890946741352456,3,#VHMLeftKidney,#VHMaleOrgans,VH_M_renal_papilla_L_e,renal papilla,UBERON:0001228,surface,VH_M_Kidney_L,,
526,Left kidney,http://purl.obolibrary.org/obo/UBERON_0001228,renal papilla,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000084,T,14.406,0.001890946741352456,3,#VHMLeftKidney,#VHMaleOrgans,VH_M_renal_papilla_L_f,renal papilla,UBERON:0001228,surface,VH_M_Kidney_L,,
527,Left kidney,http://purl.obolibrary.org/obo/UBERON_0001228,renal papilla,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000084,T,14.406,0.001890946741352456,3,#VHMLeftKidney,#VHMaleOrgans,VH_M_renal_papilla_L_g,renal papilla,UBERON:0001228,surface,VH_M_Kidney_L,,
528,Left kidney,http://purl.obolibrary.org/obo/UBERON_0001228,renal papilla,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000084,T,14.406,0.001890946741352456,3,#VHMLeftKidney,#VHMaleOrgans,VH_M_renal_papilla_L_h,renal papilla,UBERON:0001228,surface,VH_M_Kidney_L,,
529,Left kidney,http://purl.obolibrary.org/obo/UBERON_0001228,renal papilla,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000084,T,14.406,0.001890946741352456,3,#VHMLeftKidney,#VHMaleOrgans,VH_M_renal_papilla_L_i,renal papilla,UBERON:0001228,surface,VH_M_Kidney_L,,
530,Left kidney,http://purl.obolibrary.org/obo/UBERON_0001228,renal papilla,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000084,T,14.406,0.001890946741352456,3,#VHMRightKidney,#VHMaleOrgans,VH_M_renal_papilla_R,renal papilla,UBERON:0001228,organizational,VH_M_Kidney_R,,
531,Left kidney,http://purl.obolibrary.org/obo/UBERON_0001228,renal papilla,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000084,T,14.406,0.001890946741352456,3,#VHMRightKidney,#VHMaleOrgans,VH_M_renal_papilla_R_j,renal papilla,UBERON:0001228,surface,VH_M_Kidney_R,,
532,Left kidney,http://purl.obolibrary.org/obo/UBERON_0001228,renal papilla,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000084,T,14.406,0.001890946741352456,3,#VHMRightKidney,#VHMaleOrgans,VH_M_renal_papilla_R_i,renal papilla,UBERON:0001228,surface,VH_M_Kidney_R,,
533,Left kidney,http://purl.obolibrary.org/obo/UBERON_0001228,renal papilla,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000084,T,14.406,0.001890946741352456,3,#VHMRightKidney,#VHMaleOrgans,VH_M_renal_papilla_R_h,renal papilla,UBERON:0001228,surface,VH_M_Kidney_R,,
534,Left kidney,http://purl.obolibrary.org/obo/UBERON_0001228,renal papilla,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000084,T,14.406,0.001890946741352456,3,#VHMRightKidney,#VHMaleOrgans,VH_M_renal_papilla_R_g,renal papilla,UBERON:0001228,surface,VH_M_Kidney_R,,
535,Left kidney,http://purl.obolibrary.org/obo/UBERON_0001228,renal papilla,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000084,T,14.406,0.001890946741352456,3,#VHMRightKidney,#VHMaleOrgans,VH_M_renal_papilla_R_f,renal papilla,UBERON:0001228,surface,VH_M_Kidney_R,,
536,Left kidney,http://purl.obolibrary.org/obo/UBERON_0001228,renal papilla,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000084,T,14.406,0.001890946741352456,3,#VHMRightKidney,#VHMaleOrgans,VH_M_renal_papilla_R_e,renal papilla,UBERON:0001228,surface,VH_M_Kidney_R,,
537,Left kidney,http://purl.obolibrary.org/obo/UBERON_0001228,renal papilla,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000084,T,14.406,0.001890946741352456,3,#VHMRightKidney,#VHMaleOrgans,VH_M_renal_papilla_R_d,renal papilla,UBERON:0001228,surface,VH_M_Kidney_R,,
538,Left kidney,http://purl.obolibrary.org/obo/UBERON_0001228,renal papilla,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000084,T,14.406,0.001890946741352456,3,#VHMRightKidney,#VHMaleOrgans,VH_M_renal_papilla_R_c,renal papilla,UBERON:0001228,surface,VH_M_Kidney_R,,
539,Left kidney,http://purl.obolibrary.org/obo/UBERON_0001228,renal papilla,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000084,T,14.406,0.001890946741352456,3,#VHMRightKidney,#VHMaleOrgans,VH_M_renal_papilla_R_b,renal papilla,UBERON:0001228,surface,VH_M_Kidney_R,,
540,Left kidney,http://purl.obolibrary.org/obo/UBERON_0001228,renal papilla,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000084,T,14.406,0.001890946741352456,3,#VHMRightKidney,#VHMaleOrgans,VH_M_renal_papilla_R_a,renal papilla,UBERON:0001228,surface,VH_M_Kidney_R,,
541,Left kidney,http://purl.obolibrary.org/obo/UBERON_0001228,renal papilla,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000714,Cortical Collecting Duct Principal,13.138,0.0017245077251068,3,#VHFLeftKidneyV1.1,#VHFemaleOrgans,VH_F_renal_papilla_L,renal papilla,UBERON:0001228,organizational,VH_F_Kidney_L,,
542,Left kidney,http://purl.obolibrary.org/obo/UBERON_0001228,renal papilla,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000714,Cortical Collecting Duct Principal,13.138,0.0017245077251068,3,#VHFLeftKidneyV1.1,#VHFemaleOrgans,VH_F_renal_papilla_L_a,renal papilla,UBERON:0001228,surface,VH_F_Kidney_L,,
543,Left kidney,http://purl.obolibrary.org/obo/UBERON_0001228,renal papilla,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000714,Cortical Collecting Duct Principal,13.138,0.0017245077251068,3,#VHFLeftKidneyV1.1,#VHFemaleOrgans,VH_F_renal_papilla_L_b,renal papilla,UBERON:0001228,surface,VH_F_Kidney_L,,
544,Left kidney,http://purl.obolibrary.org/obo/UBERON_0001228,renal papilla,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000714,Cortical Collecting Duct Principal,13.138,0.0017245077251068,3,#VHFLeftKidneyV1.1,#VHFemaleOrgans,VH_F_renal_papilla_L_c,renal papilla,UBERON:0001228,surface,VH_F_Kidney_L,,
545,Left kidney,http://purl.obolibrary.org/obo/UBERON_0001228,renal papilla,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000714,Cortical Collecting Duct Principal,13.138,0.0017245077251068,3,#VHFLeftKidneyV1.1,#VHFemaleOrgans,VH_F_renal_papilla_L_d,renal papilla,UBERON:0001228,surface,VH_F_Kidney_L,,
546,Left kidney,http://purl.obolibrary.org/obo/UBERON_0001228,renal papilla,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000714,Cortical Collecting Duct Principal,13.138,0.0017245077251068,3,#VHFLeftKidneyV1.1,#VHFemaleOrgans,VH_F_renal_papilla_L_e,renal papilla,UBERON:0001228,surface,VH_F_Kidney_L,,
547,Left kidney,http://purl.obolibrary.org/obo/UBERON_0001228,renal papilla,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000714,Cortical Collecting Duct Principal,13.138,0.0017245077251068,3,#VHFLeftKidneyV1.1,#VHFemaleOrgans,VH_F_renal_papilla_L_f,renal papilla,UBERON:0001228,surface,VH_F_Kidney_L,,
548,Left kidney,http://purl.obolibrary.org/obo/UBERON_0001228,renal papilla,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000714,Cortical Collecting Duct Principal,13.138,0.0017245077251068,3,#VHFLeftKidneyV1.1,#VHFemaleOrgans,VH_F_renal_papilla_L_g,renal papilla,UBERON:0001228,surface,VH_F_Kidney_L,,
549,Left kidney,http://purl.obolibrary.org/obo/UBERON_0001228,renal papilla,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000714,Cortical Collecting Duct Principal,13.138,0.0017245077251068,3,#VHFLeftKidneyV1.1,#VHFemaleOrgans,VH_F_renal_papilla_L_h,renal papilla,UBERON:0001228,surface,VH_F_Kidney_L,,
550,Left kidney,http://purl.obolibrary.org/obo/UBERON_0001228,renal papilla,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000714,Cortical Collecting Duct Principal,13.138,0.0017245077251068,3,#VHFLeftKidneyV1.1,#VHFemaleOrgans,VH_F_renal_papilla_L_i,renal papilla,UBERON:0001228,surface,VH_F_Kidney_L,,
551,Left kidney,http://purl.obolibrary.org/obo/UBERON_0001228,renal papilla,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000714,Cortical Collecting Duct Principal,13.138,0.0017245077251068,3,#VHFLeftKidneyV1.1,#VHFemaleOrgans,VH_F_renal_papilla_L_j,renal papilla,UBERON:0001228,surface,VH_F_Kidney_L,,
552,Left kidney,http://purl.obolibrary.org/obo/UBERON_0001228,renal papilla,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000714,Cortical Collecting Duct Principal,13.138,0.0017245077251068,3,#VHFLeftKidneyV1.1,#VHFemaleOrgans,VH_F_renal_papilla_L_k,renal papilla,UBERON:0001228,surface,VH_F_Kidney_L,,
553,Left kidney,http://purl.obolibrary.org/obo/UBERON_0001228,renal papilla,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000714,Cortical Collecting Duct Principal,13.138,0.0017245077251068,3,#VHFRightKidneyV1.1,#VHFemaleOrgans,VH_F_renal_papilla_R,renal papilla,UBERON:0001228,organizational,VH_F_Kidney_R,,
554,Left kidney,http://purl.obolibrary.org/obo/UBERON_0001228,renal papilla,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000714,Cortical Collecting Duct Principal,13.138,0.0017245077251068,3,#VHFRightKidneyV1.1,#VHFemaleOrgans,VH_F_renal_papilla_R_a,renal papilla,UBERON:0001228,surface,VH_F_Kidney_R,,
555,Left kidney,http://purl.obolibrary.org/obo/UBERON_0001228,renal papilla,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000714,Cortical Collecting Duct Principal,13.138,0.0017245077251068,3,#VHFRightKidneyV1.1,#VHFemaleOrgans,VH_F_renal_papilla_R_b,renal papilla,UBERON:0001228,surface,VH_F_Kidney_R,,
556,Left kidney,http://purl.obolibrary.org/obo/UBERON_0001228,renal papilla,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000714,Cortical Collecting Duct Principal,13.138,0.0017245077251068,3,#VHFRightKidneyV1.1,#VHFemaleOrgans,VH_F_renal_papilla_R_c,renal papilla,UBERON:0001228,surface,VH_F_Kidney_R,,
557,Left kidney,http://purl.obolibrary.org/obo/UBERON_0001228,renal papilla,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000714,Cortical Collecting Duct Principal,13.138,0.0017245077251068,3,#VHFRightKidneyV1.1,#VHFemaleOrgans,VH_F_renal_papilla_R_d,renal papilla,UBERON:0001228,surface,VH_F_Kidney_R,,
