gene_label,ct_label,as_label,avg_mean_gene_expr,cell_instance_count,dataset_count,as,ct,gene
ACTA2,bronchial smooth muscle cell,Lateral segmental bronchus,4.246343082,17,2,http://purl.org/sig/ont/fma/fma7402,http://purl.obolibrary.org/obo/CL_0002598,https://purl.org/ccf/ASCTB-TEMP_acta2
ACTA2,pulmonary alveolar type 1 cell,lung,4.245929954,17,2,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0002062,https://purl.org/ccf/ASCTB-TEMP_acta2
ACTA2,vascular associated smooth muscle cell,thymus,4.218570946,14822,8,http://purl.obolibrary.org/obo/UBERON_0002370,http://purl.obolibrary.org/obo/CL_0000359,https://purl.org/ccf/ASCTB-TEMP_acta2
ACTA2,serous secreting cell,lung,4.060154762,2006,53,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0000313,http://identifiers.org/hgnc/130
ACTA2,smooth muscle cell,prostate gland,4.048627436,5521,13,http://purl.obolibrary.org/obo/UBERON_0002367,http://purl.obolibrary.org/obo/CL_0000192,https://purl.org/ccf/ASCTB-TEMP_acta2
ACTA2,smooth muscle cell,peripheral zone of prostate,3.94253276,2022,3,http://purl.obolibrary.org/obo/UBERON_8410026,http://purl.obolibrary.org/obo/CL_0000192,https://purl.org/ccf/ASCTB-TEMP_acta2
ACTA2,smooth muscle cell,central zone of prostate,3.94253276,2022,3,http://purl.obolibrary.org/obo/UBERON_8410027,http://purl.obolibrary.org/obo/CL_0000192,https://purl.org/ccf/ASCTB-TEMP_acta2
ACTA2,T cell,urinary bladder,3.91024448,9,1,http://purl.obolibrary.org/obo/UBERON_0001255,http://purl.obolibrary.org/obo/CL_0000084,https://purl.org/ccf/ASCTB-TEMP_acta2
ACTA2,smooth muscle cell,lung,3.856370894,57782,301,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0000192,http://identifiers.org/hgnc/130
ACTA2,smooth muscle cell,urinary bladder,3.843362827,2026,1,http://purl.obolibrary.org/obo/UBERON_0001255,http://purl.obolibrary.org/obo/CL_0000192,https://purl.org/ccf/ASCTB-TEMP_acta2
ACTA2,"effector memory CD8-positive, alpha-beta T cell",heart,3.781816483,2,1,http://purl.obolibrary.org/obo/UBERON_0000948,http://purl.obolibrary.org/obo/CL_0000913,http://identifiers.org/hgnc/130
ACTA2,alveolar adventitial fibroblast,lung,3.760425373,17,1,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_4028006,https://purl.org/ccf/ASCTB-TEMP_acta2
ACTA2,fibroblast,large intestine,3.69755496,2337,6,http://purl.obolibrary.org/obo/UBERON_0000059,http://purl.obolibrary.org/obo/CL_0000057,https://purl.org/ccf/ASCTB-TEMP_acta2
ACTA2,endothelial cell,eye,3.649442438,40268,83,http://purl.obolibrary.org/obo/UBERON_0000970,http://purl.obolibrary.org/obo/CL_0000115,https://purl.org/ccf/ASCTB-TEMP_acta2
ACTA2,smooth muscle cell,skin of body,3.609488893,803,8,http://purl.obolibrary.org/obo/UBERON_0002097,http://purl.obolibrary.org/obo/CL_0000192,https://purl.org/ccf/ASCTB-TEMP_acta2
ACTA2,pericyte,lung,3.565145877,268,18,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0000669,http://identifiers.org/hgnc/130
ACTA2,pigmented ciliary epithelial cell,eye,3.553648749,18432,36,http://purl.obolibrary.org/obo/UBERON_0000970,http://purl.obolibrary.org/obo/CL_0002303,https://purl.org/ccf/ASCTB-TEMP_acta2
ACTA2,muscle cell,skin of body,3.438758544,11443,29,http://purl.obolibrary.org/obo/UBERON_0002097,http://purl.obolibrary.org/obo/CL_0000187,https://purl.org/ccf/ASCTB-TEMP_acta2
ACTA2,hematopoietic stem cell,lung,3.33931613,2,1,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0000037,http://identifiers.org/hgnc/130
ACTA2,vascular associated smooth muscle cell,mammary gland,3.329149049,55,1,http://purl.obolibrary.org/obo/UBERON_0001911,http://purl.obolibrary.org/obo/CL_0000359,https://purl.org/ccf/ASCTB-TEMP_acta2
ACTA2,vascular associated smooth muscle cell,Interlobar adipose tissue of right mammary gland,3.329149049,55,1,http://purl.org/sig/ont/fma/fma73165,http://purl.obolibrary.org/obo/CL_0000359,https://purl.org/ccf/ASCTB-TEMP_acta2
ACTA2,vascular associated smooth muscle cell,main lactiferous duct,3.329149049,55,1,http://purl.obolibrary.org/obo/UBERON_0015134,http://purl.obolibrary.org/obo/CL_0000359,https://purl.org/ccf/ASCTB-TEMP_acta2
ACTA2,endothelial cell of artery,heart,3.301201224,18,2,http://purl.obolibrary.org/obo/UBERON_0000948,http://purl.obolibrary.org/obo/CL_1000413,http://identifiers.org/hgnc/130
ACTA2,pancreatic stellate cell,pancreas,3.227169896,178,1,http://purl.obolibrary.org/obo/UBERON_0001264,http://purl.obolibrary.org/obo/CL_0002410,https://purl.org/ccf/ASCTB-TEMP_acta2
ACTA2,"CD8-positive, alpha-beta cytotoxic T cell",heart,3.15378356,2,1,http://purl.obolibrary.org/obo/UBERON_0000948,http://purl.obolibrary.org/obo/CL_0000794,http://identifiers.org/hgnc/130
ACTA2,pericyte,skin of body,3.143855936,4430,19,http://purl.obolibrary.org/obo/UBERON_0002097,http://purl.obolibrary.org/obo/CL_0000669,http://identifiers.org/hgnc/130
ACTA2,"CD4-positive, alpha-beta T cell",eye,3.121664561,115,6,http://purl.obolibrary.org/obo/UBERON_0000970,http://purl.obolibrary.org/obo/CL_0000624,https://purl.org/ccf/ASCTB-TEMP_acta2
ACTA2,smooth muscle cell,heart,3.059582949,274,1,http://purl.obolibrary.org/obo/UBERON_0000948,http://purl.obolibrary.org/obo/CL_0000192,https://purl.org/ccf/ASCTB-TEMP_acta2
ACTA2,smooth muscle cell,right cardiac atrium,3.059582949,274,1,http://purl.obolibrary.org/obo/UBERON_0002078,http://purl.obolibrary.org/obo/CL_0000192,https://purl.org/ccf/ASCTB-TEMP_acta2
ACTA2,bronchial smooth muscle cell,Right posterior basal bronchopulmonary segment,3.049054429,5,1,http://purl.org/sig/ont/fma/fma7362,http://purl.obolibrary.org/obo/CL_0002598,https://purl.org/ccf/ASCTB-TEMP_acta2
ACTA2,medullary thymic epithelial cell,thymus,3.015772584,2,1,http://purl.obolibrary.org/obo/UBERON_0002370,http://purl.obolibrary.org/obo/CL_0002365,https://purl.org/ccf/ASCTB-TEMP_acta2
ACTA2,corneal epithelial cell,eye,3.004037743,22,2,http://purl.obolibrary.org/obo/UBERON_0000970,http://purl.obolibrary.org/obo/CL_0000575,https://purl.org/ccf/ASCTB-TEMP_acta2
ACTA2,pericyte,right cardiac atrium,2.964096069,154,1,http://purl.obolibrary.org/obo/UBERON_0002078,http://purl.obolibrary.org/obo/CL_0000669,http://identifiers.org/hgnc/130
ACTA2,vascular associated smooth muscle cell,right cardiac atrium,2.951966286,283,1,http://purl.obolibrary.org/obo/UBERON_0002078,http://purl.obolibrary.org/obo/CL_0000359,https://purl.org/ccf/ASCTB-TEMP_acta2
ACTA2,vascular associated smooth muscle cell,heart,2.951966286,283,1,http://purl.obolibrary.org/obo/UBERON_0000948,http://purl.obolibrary.org/obo/CL_0000359,https://purl.org/ccf/ASCTB-TEMP_acta2
ACTA2,basal cell,Interlobar adipose tissue of right mammary gland,2.938573341,567,2,http://purl.org/sig/ont/fma/fma73165,http://purl.obolibrary.org/obo/CL_0000646,https://purl.org/ccf/ASCTB-TEMP_acta2
ACTA2,lung pericyte,lung,2.906001848,317,17,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0009089,http://identifiers.org/hgnc/130
ACTA2,smooth muscle cell,Lateral segmental bronchus,2.900468747,82,2,http://purl.org/sig/ont/fma/fma7402,http://purl.obolibrary.org/obo/CL_0000192,http://identifiers.org/hgnc/130
ACTA2,smooth muscle cell,Cartilage of segmental bronchus,2.900468747,82,2,http://purl.org/sig/ont/fma/fma62662,http://purl.obolibrary.org/obo/CL_0000192,http://identifiers.org/hgnc/130
ACTA2,vascular associated smooth muscle cell,heart,2.874379069,50280,180,http://purl.obolibrary.org/obo/UBERON_0000948,http://purl.obolibrary.org/obo/CL_0000359,http://identifiers.org/hgnc/130
ACTA2,vascular associated smooth muscle cell,heart left ventricle,2.857768621,5361,21,http://purl.obolibrary.org/obo/UBERON_0002084,http://purl.obolibrary.org/obo/CL_0000359,http://identifiers.org/hgnc/130
ACTA2,adipocyte,heart left ventricle,2.848732948,2,1,http://purl.obolibrary.org/obo/UBERON_0002084,http://purl.obolibrary.org/obo/CL_0000136,http://identifiers.org/hgnc/130
ACTA2,bronchial goblet cell,lung,2.802817106,7,1,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_1000312,http://identifiers.org/hgnc/130
ACTA2,lung macrophage,lung,2.783833504,186,2,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_1001603,http://identifiers.org/hgnc/130
ACTA2,pericyte,heart,2.782262599,14797,27,http://purl.obolibrary.org/obo/UBERON_0000948,http://purl.obolibrary.org/obo/CL_0000669,http://identifiers.org/hgnc/130
ACTA2,basal cell,main lactiferous duct,2.76713101,1851,3,http://purl.obolibrary.org/obo/UBERON_0015134,http://purl.obolibrary.org/obo/CL_0000646,https://purl.org/ccf/ASCTB-TEMP_acta2
ACTA2,basal cell,mammary gland,2.76713101,1851,3,http://purl.obolibrary.org/obo/UBERON_0001911,http://purl.obolibrary.org/obo/CL_0000646,https://purl.org/ccf/ASCTB-TEMP_acta2
ACTA2,vascular associated smooth muscle cell,left cardiac atrium,2.707339903,3567,12,http://purl.obolibrary.org/obo/UBERON_0002079,http://purl.obolibrary.org/obo/CL_0000359,http://identifiers.org/hgnc/130
ACTA2,vascular associated smooth muscle cell,interventricular septum,2.701654502,1452,7,http://purl.obolibrary.org/obo/UBERON_0002094,http://purl.obolibrary.org/obo/CL_0000359,http://identifiers.org/hgnc/130
ACTA2,vascular associated smooth muscle cell,heart right ventricle,2.557577976,3186,15,http://purl.obolibrary.org/obo/UBERON_0002080,http://purl.obolibrary.org/obo/CL_0000359,http://identifiers.org/hgnc/130
ACTA2,erythroid lineage cell,eye,2.539692841,4,2,http://purl.obolibrary.org/obo/UBERON_0000970,http://purl.obolibrary.org/obo/CL_0000764,https://purl.org/ccf/ASCTB-TEMP_acta2
ACTA2,pericyte,left cardiac atrium,2.526258409,4403,1,http://purl.obolibrary.org/obo/UBERON_0002079,http://purl.obolibrary.org/obo/CL_0000669,http://identifiers.org/hgnc/130
ACTA2,"CD16-negative, CD56-bright natural killer cell, human",heart,2.522070408,2,1,http://purl.obolibrary.org/obo/UBERON_0000948,http://purl.obolibrary.org/obo/CL_0000938,http://identifiers.org/hgnc/130
ACTA2,adipocyte,heart,2.506377459,5,2,http://purl.obolibrary.org/obo/UBERON_0000948,http://purl.obolibrary.org/obo/CL_0000136,http://identifiers.org/hgnc/130
ACTA2,vascular associated smooth muscle cell,right cardiac atrium,2.489341174,890,7,http://purl.obolibrary.org/obo/UBERON_0002078,http://purl.obolibrary.org/obo/CL_0000359,http://identifiers.org/hgnc/130
ACTA2,alveolar type 1 fibroblast cell,lung,2.479664803,2,1,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_4028004,http://identifiers.org/hgnc/130
ACTA2,renal interstitial pericyte,kidney,2.472728939,27623,134,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_1001318,http://identifiers.org/hgnc/130
ACTA2,pancreatic stellate cell,pancreas,2.432939053,208,1,http://purl.obolibrary.org/obo/UBERON_0001264,http://purl.obolibrary.org/obo/CL_0002410,http://identifiers.org/hgnc/130
ACTA2,basal cell,mammary lobe,2.424246349,1284,1,http://purl.obolibrary.org/obo/UBERON_0018140,http://purl.obolibrary.org/obo/CL_0000646,https://purl.org/ccf/ASCTB-TEMP_acta2
ACTA2,basal cell,Interlobar adipose tissue of left mammary gland,2.424246349,1284,1,http://purl.org/sig/ont/fma/fma73166,http://purl.obolibrary.org/obo/CL_0000646,https://purl.org/ccf/ASCTB-TEMP_acta2
ACTA2,vascular associated smooth muscle cell,Posteromedial head of posterior papillary muscle of left ventricle,2.374932686,600,3,http://purl.org/sig/ont/fma/fma7267,http://purl.obolibrary.org/obo/CL_0000359,http://identifiers.org/hgnc/130
ACTA2,bronchial smooth muscle cell,Lateral bronchopulmonary segment,2.35092225,98,1,http://purl.org/sig/ont/fma/fma7361,http://purl.obolibrary.org/obo/CL_0002598,https://purl.org/ccf/ASCTB-TEMP_acta2
ACTA2,non-classical monocyte,lung,2.246273756,100,1,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0000875,http://identifiers.org/hgnc/130
ACTA2,fibroblast,sigmoid colon,2.221911532,8,1,http://purl.obolibrary.org/obo/UBERON_0001159,http://purl.obolibrary.org/obo/CL_0000057,https://purl.org/ccf/ASCTB-TEMP_acta2
ACTA2,"naive thymus-derived CD4-positive, alpha-beta T cell",heart,2.17510581,3,1,http://purl.obolibrary.org/obo/UBERON_0000948,http://purl.obolibrary.org/obo/CL_0000895,http://identifiers.org/hgnc/130
ACTA2,endothelial cell,skin of body,2.148934064,45,2,http://purl.obolibrary.org/obo/UBERON_0002097,http://purl.obolibrary.org/obo/CL_0000115,https://purl.org/ccf/ASCTB-TEMP_acta2
ACTA2,pericyte,heart right ventricle,1.967741609,3348,2,http://purl.obolibrary.org/obo/UBERON_0002080,http://purl.obolibrary.org/obo/CL_0000669,http://identifiers.org/hgnc/130
ACTA2,bronchial smooth muscle cell,Medial bronchopulmonary segment,1.935802858,309,4,http://purl.org/sig/ont/fma/fma7360,http://purl.obolibrary.org/obo/CL_0002598,https://purl.org/ccf/ASCTB-TEMP_acta2
ACTA2,endothelial cell of venule,heart,1.909090996,11,1,http://purl.obolibrary.org/obo/UBERON_0000948,http://purl.obolibrary.org/obo/CL_1000414,http://identifiers.org/hgnc/130
ACTA2,smooth muscle cell,interventricular septum,1.866226011,1268,9,http://purl.obolibrary.org/obo/UBERON_0002094,http://purl.obolibrary.org/obo/CL_0000192,http://identifiers.org/hgnc/130
ACTA2,macrophage,heart,1.777057767,18,1,http://purl.obolibrary.org/obo/UBERON_0000948,http://purl.obolibrary.org/obo/CL_0000235,http://identifiers.org/hgnc/130
ACTA2,pericyte,interventricular septum,1.762235284,1433,1,http://purl.obolibrary.org/obo/UBERON_0002094,http://purl.obolibrary.org/obo/CL_0000669,http://identifiers.org/hgnc/130
ACTA2,blood vessel endothelial cell,skin of body,1.738725662,45,1,http://purl.obolibrary.org/obo/UBERON_0002097,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/130
ACTA2,smooth muscle cell,right cardiac atrium,1.738525331,1006,8,http://purl.obolibrary.org/obo/UBERON_0002078,http://purl.obolibrary.org/obo/CL_0000192,http://identifiers.org/hgnc/130
ACTA2,pericyte,heart left ventricle,1.698249181,3228,2,http://purl.obolibrary.org/obo/UBERON_0002084,http://purl.obolibrary.org/obo/CL_0000669,http://identifiers.org/hgnc/130
ACTA2,smooth muscle cell,heart right ventricle,1.667912722,2659,19,http://purl.obolibrary.org/obo/UBERON_0002080,http://purl.obolibrary.org/obo/CL_0000192,http://identifiers.org/hgnc/130
ACTA2,smooth muscle cell,left cardiac atrium,1.665586582,3104,13,http://purl.obolibrary.org/obo/UBERON_0002079,http://purl.obolibrary.org/obo/CL_0000192,http://identifiers.org/hgnc/130
ACTA2,smooth muscle cell,heart left ventricle,1.66404574,6355,28,http://purl.obolibrary.org/obo/UBERON_0002084,http://purl.obolibrary.org/obo/CL_0000192,http://identifiers.org/hgnc/130
ACTA2,smooth muscle cell,Posteromedial head of posterior papillary muscle of left ventricle,1.505780935,829,4,http://purl.org/sig/ont/fma/fma7267,http://purl.obolibrary.org/obo/CL_0000192,http://identifiers.org/hgnc/130
ACTA2,pulmonary interstitial fibroblast,lung,1.27595365,2,1,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0002241,http://identifiers.org/hgnc/130
ACTA2,kidney interstitial fibroblast,kidney,1.21267316,8402,12,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_1000692,http://identifiers.org/hgnc/130
ACTA2,CD1c-positive myeloid dendritic cell,lung,0.9657940269,1876,2,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0002399,http://identifiers.org/hgnc/130
ACTA2,T cell,skin of body,0.9096899357,139,1,http://purl.obolibrary.org/obo/UBERON_0002097,http://purl.obolibrary.org/obo/CL_0000084,https://purl.org/ccf/ASCTB-TEMP_acta2
ACTA2,endothelial cell of lymphatic vessel,kidney,0.6931471825,2,1,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_0002138,http://identifiers.org/hgnc/130
ACTA2,smooth muscle cell,Lateral bronchopulmonary segment,0.5439624786,745,2,http://purl.org/sig/ont/fma/fma7361,http://purl.obolibrary.org/obo/CL_0000192,http://identifiers.org/hgnc/130
ACTA2,smooth muscle cell,Left posterior basal segmental bronchus,0.4066666365,25,1,http://purl.org/sig/ont/fma/fma7508,http://purl.obolibrary.org/obo/CL_0000192,http://identifiers.org/hgnc/130
ACTA2,smooth muscle cell,Medial bronchopulmonary segment,0.2510039583,3252,4,http://purl.org/sig/ont/fma/fma7360,http://purl.obolibrary.org/obo/CL_0000192,http://identifiers.org/hgnc/130
ACTA2,mesangial cell,kidney,0.2121211886,22,2,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_0000650,http://identifiers.org/hgnc/130
ACTA2,mesangial cell,kidney pyramid,0.2121211886,22,2,http://purl.obolibrary.org/obo/UBERON_0004200,http://purl.obolibrary.org/obo/CL_0000650,http://identifiers.org/hgnc/130
ACTA2,renal interstitial pericyte,kidney pyramid,0.1382888556,1550,4,http://purl.obolibrary.org/obo/UBERON_0004200,http://purl.obolibrary.org/obo/CL_1001318,http://identifiers.org/hgnc/130
ACTA2,smooth muscle cell,Right posterior basal bronchopulmonary segment,0.1093137302,173,2,http://purl.org/sig/ont/fma/fma7362,http://purl.obolibrary.org/obo/CL_0000192,http://identifiers.org/hgnc/130
ACTA2,renal medullary fibroblast,kidney,0.09199929237,236,1,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_4030022,http://identifiers.org/hgnc/130
ACTA2,renal interstitial pericyte,outer cortex of kidney,0.08461732219,3237,15,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/CL_1001318,http://identifiers.org/hgnc/130
ACTA2,conventional dendritic cell,kidney,0.07222849876,44,1,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_0000990,http://identifiers.org/hgnc/130
ACTA2,kidney inner medulla collecting duct principal cell,kidney,0.04361525178,980,1,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_1000718,http://identifiers.org/hgnc/130
ACTA2,kidney interstitial fibroblast,outer cortex of kidney,0.03136761487,2391,3,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/CL_1000692,http://identifiers.org/hgnc/130
ACTG2,fibroblast of lung,lung,13.812205,1065,19,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0002553,http://identifiers.org/hgnc/145
ACTG2,intestinal crypt stem cell of large intestine,large intestine,5.358482688,2,1,http://purl.obolibrary.org/obo/UBERON_0000059,http://purl.obolibrary.org/obo/CL_0009016,https://purl.org/ccf/ASCTB-TEMP_actg2
ACTG2,intestinal crypt stem cell of large intestine,sigmoid colon,5.358482688,2,1,http://purl.obolibrary.org/obo/UBERON_0001159,http://purl.obolibrary.org/obo/CL_0009016,https://purl.org/ccf/ASCTB-TEMP_actg2
ACTG2,renal medullary fibroblast,kidney,5.318648815,1362,1,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_4030022,http://identifiers.org/hgnc/145
ACTG2,fibroblast,small intestine,4.939164663,1941,4,http://purl.obolibrary.org/obo/UBERON_0002108,http://purl.obolibrary.org/obo/CL_0000057,https://purl.org/ccf/ASCTB-TEMP_actg2
ACTG2,smooth muscle cell,trigone of urinary bladder,4.477329234,29360,3,http://purl.obolibrary.org/obo/UBERON_0001257,http://purl.obolibrary.org/obo/CL_0000192,https://purl.org/ccf/ASCTB-TEMP_actg2
ACTG2,intestinal tuft cell,large intestine,4.359495323,2,1,http://purl.obolibrary.org/obo/UBERON_0000059,http://purl.obolibrary.org/obo/CL_0019032,https://purl.org/ccf/ASCTB-TEMP_actg2
ACTG2,intestinal tuft cell,caecum,4.359495323,2,1,http://purl.obolibrary.org/obo/UBERON_0001153,http://purl.obolibrary.org/obo/CL_0019032,https://purl.org/ccf/ASCTB-TEMP_actg2
ACTG2,intestinal tuft cell,ascending colon,4.359495323,2,1,http://purl.obolibrary.org/obo/UBERON_0001156,http://purl.obolibrary.org/obo/CL_0019032,https://purl.org/ccf/ASCTB-TEMP_actg2
ACTG2,smooth muscle cell,urinary bladder,4.244865524,84278,11,http://purl.obolibrary.org/obo/UBERON_0001255,http://purl.obolibrary.org/obo/CL_0000192,https://purl.org/ccf/ASCTB-TEMP_actg2
ACTG2,bronchial smooth muscle cell,Right superior segmental bronchus,4.211903063,3,1,http://purl.org/sig/ont/fma/fma7416,http://purl.obolibrary.org/obo/CL_0002598,https://purl.org/ccf/ASCTB-TEMP_actg2
ACTG2,smooth muscle cell,fundus of urinary bladder,4.055786198,50486,6,http://purl.obolibrary.org/obo/UBERON_0006082,http://purl.obolibrary.org/obo/CL_0000192,https://purl.org/ccf/ASCTB-TEMP_actg2
ACTG2,smooth muscle cell,peripheral zone of prostate,4.047275086,2123,4,http://purl.obolibrary.org/obo/UBERON_8410026,http://purl.obolibrary.org/obo/CL_0000192,https://purl.org/ccf/ASCTB-TEMP_actg2
ACTG2,smooth muscle cell,central zone of prostate,4.047275086,2123,4,http://purl.obolibrary.org/obo/UBERON_8410027,http://purl.obolibrary.org/obo/CL_0000192,https://purl.org/ccf/ASCTB-TEMP_actg2
ACTG2,smooth muscle cell,prostate gland,3.961120919,4148,8,http://purl.obolibrary.org/obo/UBERON_0002367,http://purl.obolibrary.org/obo/CL_0000192,https://purl.org/ccf/ASCTB-TEMP_actg2
ACTG2,Arterial Capillary,sigmoid colon,3.757451534,8,1,http://purl.obolibrary.org/obo/UBERON_0001159,https://purl.org/ccf/ASCTB-TEMP_arterial-capillary,http://identifiers.org/hgnc/145
ACTG2,Arterial Capillary,large intestine,3.757451534,8,1,http://purl.obolibrary.org/obo/UBERON_0000059,https://purl.org/ccf/ASCTB-TEMP_arterial-capillary,http://identifiers.org/hgnc/145
ACTG2,fibroblast,large intestine,3.69185559,5264,5,http://purl.obolibrary.org/obo/UBERON_0000059,http://purl.obolibrary.org/obo/CL_0000057,https://purl.org/ccf/ASCTB-TEMP_actg2
ACTG2,"CD4-positive, alpha-beta T cell",small intestine,3.65430771,70,2,http://purl.obolibrary.org/obo/UBERON_0002108,http://purl.obolibrary.org/obo/CL_0000624,https://purl.org/ccf/ASCTB-TEMP_actg2
ACTG2,bronchial smooth muscle cell,lung,3.62785041,6738,65,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0002598,https://purl.org/ccf/ASCTB-TEMP_actg2
