gene_label,ct_label,as_label,avg_mean_gene_expr,as,ct,gene
PAX5,B cell,outer cortex of kidney,0.972029,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/CL_0000236,http://identifiers.org/hgnc/8619
PDE1C,kidney collecting duct intercalated cell,collecting duct of renal tubule,1.442767,http://purl.obolibrary.org/obo/UBERON_0001232,http://purl.obolibrary.org/obo/CL_1001432,http://identifiers.org/hgnc/8776
PDGFRA,kidney interstitial fibroblast,renal papilla,0.843442,http://purl.obolibrary.org/obo/UBERON_0001228,http://purl.obolibrary.org/obo/CL_1000692,http://identifiers.org/hgnc/8803
PDGFRA,kidney interstitial fibroblast,kidney capsule,0.843442,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/CL_1000692,http://identifiers.org/hgnc/8803
PDGFRA,kidney interstitial fibroblast,kidney,0.843442,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_1000692,http://identifiers.org/hgnc/8803
PDGFRA,kidney interstitial fibroblast,kidney pyramid,0.843442,http://purl.obolibrary.org/obo/UBERON_0004200,http://purl.obolibrary.org/obo/CL_1000692,http://identifiers.org/hgnc/8803
PDGFRA,kidney interstitial fibroblast,kidney interstitium,0.843442,http://purl.obolibrary.org/obo/UBERON_0005215,http://purl.obolibrary.org/obo/CL_1000692,http://identifiers.org/hgnc/8803
PDGFRA,kidney interstitial fibroblast,renal column,0.843442,http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/CL_1000692,http://identifiers.org/hgnc/8803
PDGFRA,kidney interstitial fibroblast,outer cortex of kidney,0.843442,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/CL_1000692,http://identifiers.org/hgnc/8803
PDGFRB,renal interstitial pericyte,renal papilla,0.829444,http://purl.obolibrary.org/obo/UBERON_0001228,http://purl.obolibrary.org/obo/CL_1001318,http://identifiers.org/hgnc/8804
PDGFRB,renal interstitial pericyte,kidney capsule,0.829444,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/CL_1001318,http://identifiers.org/hgnc/8804
PDGFRB,renal interstitial pericyte,kidney,0.829444,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_1001318,http://identifiers.org/hgnc/8804
PDGFRB,renal interstitial pericyte,kidney blood vessel,0.829444,http://purl.obolibrary.org/obo/UBERON_0003517,http://purl.obolibrary.org/obo/CL_1001318,http://identifiers.org/hgnc/8804
PDGFRB,renal interstitial pericyte,kidney pyramid,0.829444,http://purl.obolibrary.org/obo/UBERON_0004200,http://purl.obolibrary.org/obo/CL_1001318,http://identifiers.org/hgnc/8804
PDGFRB,renal interstitial pericyte,renal column,0.829444,http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/CL_1001318,http://identifiers.org/hgnc/8804
PDGFRB,renal interstitial pericyte,outer cortex of kidney,0.829444,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/CL_1001318,http://identifiers.org/hgnc/8804
PECAM1,endothelial cell,endothelium,1.741475,http://purl.obolibrary.org/obo/UBERON_0001986,http://purl.obolibrary.org/obo/CL_0000115,http://identifiers.org/hgnc/8823
PTPRC,B cell,kidney capsule,1.287498,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/CL_0000236,http://identifiers.org/hgnc/9666
PTPRC,B cell,kidney,1.287498,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_0000236,http://identifiers.org/hgnc/9666
PTPRC,B cell,kidney pyramid,1.287498,http://purl.obolibrary.org/obo/UBERON_0004200,http://purl.obolibrary.org/obo/CL_0000236,http://identifiers.org/hgnc/9666
PTPRC,B cell,kidney interstitium,1.287498,http://purl.obolibrary.org/obo/UBERON_0005215,http://purl.obolibrary.org/obo/CL_0000236,http://identifiers.org/hgnc/9666
PTPRC,B cell,renal column,1.287498,http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/CL_0000236,http://identifiers.org/hgnc/9666
PTPRC,B cell,outer cortex of kidney,1.287498,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/CL_0000236,http://identifiers.org/hgnc/9666
PTPRC,monocyte,kidney interstitium,1.342962,http://purl.obolibrary.org/obo/UBERON_0005215,http://purl.obolibrary.org/obo/CL_0000576,http://identifiers.org/hgnc/9666
PTPRC,neutrophil,kidney capsule,1.637665,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/CL_0000775,http://identifiers.org/hgnc/9666
PTPRC,neutrophil,kidney,1.637665,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_0000775,http://identifiers.org/hgnc/9666
PTPRC,neutrophil,kidney pyramid,1.637665,http://purl.obolibrary.org/obo/UBERON_0004200,http://purl.obolibrary.org/obo/CL_0000775,http://identifiers.org/hgnc/9666
PTPRC,neutrophil,kidney interstitium,1.637665,http://purl.obolibrary.org/obo/UBERON_0005215,http://purl.obolibrary.org/obo/CL_0000775,http://identifiers.org/hgnc/9666
PTPRC,neutrophil,renal column,1.637665,http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/CL_0000775,http://identifiers.org/hgnc/9666
PTPRC,neutrophil,outer cortex of kidney,1.637665,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/CL_0000775,http://identifiers.org/hgnc/9666
PTPRC,T cell,renal papilla,1.61692,http://purl.obolibrary.org/obo/UBERON_0001228,http://purl.obolibrary.org/obo/CL_0000084,http://identifiers.org/hgnc/9666
PTPRC,T cell,kidney capsule,1.61692,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/CL_0000084,http://identifiers.org/hgnc/9666
PTPRC,T cell,kidney,1.61692,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_0000084,http://identifiers.org/hgnc/9666
PTPRC,T cell,kidney pyramid,1.61692,http://purl.obolibrary.org/obo/UBERON_0004200,http://purl.obolibrary.org/obo/CL_0000084,http://identifiers.org/hgnc/9666
PTPRC,T cell,kidney interstitium,1.61692,http://purl.obolibrary.org/obo/UBERON_0005215,http://purl.obolibrary.org/obo/CL_0000084,http://identifiers.org/hgnc/9666
PTPRC,T cell,renal column,1.61692,http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/CL_0000084,http://identifiers.org/hgnc/9666
PTPRC,T cell,outer cortex of kidney,1.61692,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/CL_0000084,http://identifiers.org/hgnc/9666
S100A8,neutrophil,kidney capsule,2.323873,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/CL_0000775,http://identifiers.org/hgnc/10498
S100A8,neutrophil,kidney,2.323873,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_0000775,http://identifiers.org/hgnc/10498
S100A8,neutrophil,kidney pyramid,2.323873,http://purl.obolibrary.org/obo/UBERON_0004200,http://purl.obolibrary.org/obo/CL_0000775,http://identifiers.org/hgnc/10498
S100A8,neutrophil,kidney interstitium,2.323873,http://purl.obolibrary.org/obo/UBERON_0005215,http://purl.obolibrary.org/obo/CL_0000775,http://identifiers.org/hgnc/10498
S100A8,neutrophil,renal column,2.323873,http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/CL_0000775,http://identifiers.org/hgnc/10498
S100A8,neutrophil,outer cortex of kidney,2.323873,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/CL_0000775,http://identifiers.org/hgnc/10498
SLC5A12,epithelial cell of proximal tubule,proximal tubule,1.435854,http://purl.obolibrary.org/obo/UBERON_0004134,http://purl.obolibrary.org/obo/CL_0002306,http://identifiers.org/hgnc/28750
SPP1,kidney distal convoluted tubule epithelial cell,distal convoluted tubule,2.04046,http://purl.obolibrary.org/obo/UBERON_0001292,http://purl.obolibrary.org/obo/CL_1000849,http://identifiers.org/hgnc/11255
THEMIS,T cell,renal papilla,0.916984,http://purl.obolibrary.org/obo/UBERON_0001228,http://purl.obolibrary.org/obo/CL_0000084,http://identifiers.org/hgnc/21569
THEMIS,T cell,kidney capsule,0.916984,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/CL_0000084,http://identifiers.org/hgnc/21569
THEMIS,T cell,kidney,0.916984,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_0000084,http://identifiers.org/hgnc/21569
THEMIS,T cell,kidney pyramid,0.916984,http://purl.obolibrary.org/obo/UBERON_0004200,http://purl.obolibrary.org/obo/CL_0000084,http://identifiers.org/hgnc/21569
THEMIS,T cell,kidney interstitium,0.916984,http://purl.obolibrary.org/obo/UBERON_0005215,http://purl.obolibrary.org/obo/CL_0000084,http://identifiers.org/hgnc/21569
THEMIS,T cell,renal column,0.916984,http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/CL_0000084,http://identifiers.org/hgnc/21569
THEMIS,T cell,outer cortex of kidney,0.916984,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/CL_0000084,http://identifiers.org/hgnc/21569
TPSAB1,mast cell,renal papilla,0.957476,http://purl.obolibrary.org/obo/UBERON_0001228,http://purl.obolibrary.org/obo/CL_0000097,http://identifiers.org/hgnc/12019
TPSAB1,mast cell,kidney capsule,0.957476,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/CL_0000097,http://identifiers.org/hgnc/12019
TPSAB1,mast cell,kidney,0.957476,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_0000097,http://identifiers.org/hgnc/12019
TPSAB1,mast cell,kidney pyramid,0.957476,http://purl.obolibrary.org/obo/UBERON_0004200,http://purl.obolibrary.org/obo/CL_0000097,http://identifiers.org/hgnc/12019
TPSAB1,mast cell,kidney interstitium,0.957476,http://purl.obolibrary.org/obo/UBERON_0005215,http://purl.obolibrary.org/obo/CL_0000097,http://identifiers.org/hgnc/12019
TPSAB1,mast cell,renal column,0.957476,http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/CL_0000097,http://identifiers.org/hgnc/12019
TPSAB1,mast cell,outer cortex of kidney,0.957476,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/CL_0000097,http://identifiers.org/hgnc/12019
TPSB2,mast cell,renal papilla,1.086372,http://purl.obolibrary.org/obo/UBERON_0001228,http://purl.obolibrary.org/obo/CL_0000097,http://identifiers.org/hgnc/14120
TPSB2,mast cell,kidney capsule,1.086372,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/CL_0000097,http://identifiers.org/hgnc/14120
TPSB2,mast cell,kidney,1.086372,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_0000097,http://identifiers.org/hgnc/14120
TPSB2,mast cell,kidney pyramid,1.086372,http://purl.obolibrary.org/obo/UBERON_0004200,http://purl.obolibrary.org/obo/CL_0000097,http://identifiers.org/hgnc/14120
TPSB2,mast cell,kidney interstitium,1.086372,http://purl.obolibrary.org/obo/UBERON_0005215,http://purl.obolibrary.org/obo/CL_0000097,http://identifiers.org/hgnc/14120
TPSB2,mast cell,renal column,1.086372,http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/CL_0000097,http://identifiers.org/hgnc/14120
TPSB2,mast cell,outer cortex of kidney,1.086372,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/CL_0000097,http://identifiers.org/hgnc/14120
VEGFA,podocyte,kidney capsule,2.070876,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/CL_0000653,http://identifiers.org/hgnc/12680
VEGFA,podocyte,kidney,2.070876,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_0000653,http://identifiers.org/hgnc/12680
VEGFA,podocyte,kidney pyramid,2.070876,http://purl.obolibrary.org/obo/UBERON_0004200,http://purl.obolibrary.org/obo/CL_0000653,http://identifiers.org/hgnc/12680
VEGFA,podocyte,renal column,2.070876,http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/CL_0000653,http://identifiers.org/hgnc/12680
VEGFA,podocyte,outer cortex of kidney,2.070876,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/CL_0000653,http://identifiers.org/hgnc/12680
VEGFA,podocyte,glomerular visceral epithelium,2.070876,http://purl.obolibrary.org/obo/UBERON_0005751,http://purl.obolibrary.org/obo/CL_0000653,http://identifiers.org/hgnc/12680
