gene_label,gene
ENSG00000225689,https://identifiers.org/ensembl:ENSG00000225689
ENSG00000225689.2,https://identifiers.org/ensembl:ENSG00000225689.2
ENSG00000225718,https://identifiers.org/ensembl:ENSG00000225718
ENSG00000225718.2,https://identifiers.org/ensembl:ENSG00000225718.2
ENSG00000225751.2,https://identifiers.org/ensembl:ENSG00000225751.2
ENSG00000225806,https://identifiers.org/ensembl:ENSG00000225806
ENSG00000225807.2,https://identifiers.org/ensembl:ENSG00000225807.2
ENSG00000225811,https://identifiers.org/ensembl:ENSG00000225811
ENSG00000225840.2,https://identifiers.org/ensembl:ENSG00000225840.2
ENSG00000225885,https://identifiers.org/ensembl:ENSG00000225885
ENSG00000225885.7,https://identifiers.org/ensembl:ENSG00000225885.7
ENSG00000225889,https://identifiers.org/ensembl:ENSG00000225889
ENSG00000225932.3,https://identifiers.org/ensembl:ENSG00000225932.3
ENSG00000225952.1,https://identifiers.org/ensembl:ENSG00000225952.1
ENSG00000225963,https://identifiers.org/ensembl:ENSG00000225963
ENSG00000225986.1,https://identifiers.org/ensembl:ENSG00000225986.1
ENSG00000226012,https://identifiers.org/ensembl:ENSG00000226012
ENSG00000226022.1,https://identifiers.org/ensembl:ENSG00000226022.1
ENSG00000226043,https://identifiers.org/ensembl:ENSG00000226043
ENSG00000226149,https://identifiers.org/ensembl:ENSG00000226149
ENSG00000226149.6,https://identifiers.org/ensembl:ENSG00000226149.6
ENSG00000226193,https://identifiers.org/ensembl:ENSG00000226193
ENSG00000226266,https://identifiers.org/ensembl:ENSG00000226266
ENSG00000226380.9,https://identifiers.org/ensembl:ENSG00000226380.9
ENSG00000226403.2,https://identifiers.org/ensembl:ENSG00000226403.2
ENSG00000226439.3,https://identifiers.org/ensembl:ENSG00000226439.3
ENSG00000226454.3,https://identifiers.org/ensembl:ENSG00000226454.3
ENSG00000226455,https://identifiers.org/ensembl:ENSG00000226455
ENSG00000226465,https://identifiers.org/ensembl:ENSG00000226465
ENSG00000226471,https://identifiers.org/ensembl:ENSG00000226471
ENSG00000226471.6,https://identifiers.org/ensembl:ENSG00000226471.6
ENSG00000226542.1,https://identifiers.org/ensembl:ENSG00000226542.1
ENSG00000226571,https://identifiers.org/ensembl:ENSG00000226571
ENSG00000226571.2,https://identifiers.org/ensembl:ENSG00000226571.2
ENSG00000226601,https://identifiers.org/ensembl:ENSG00000226601
ENSG00000226640,https://identifiers.org/ensembl:ENSG00000226640
ENSG00000226640.2,https://identifiers.org/ensembl:ENSG00000226640.2
ENSG00000226699.1,https://identifiers.org/ensembl:ENSG00000226699.1
ENSG00000226816,https://identifiers.org/ensembl:ENSG00000226816
ENSG00000226824,https://identifiers.org/ensembl:ENSG00000226824
ENSG00000226824.7,https://identifiers.org/ensembl:ENSG00000226824.7
ENSG00000226829.2,https://identifiers.org/ensembl:ENSG00000226829.2
ENSG00000226838.1,https://identifiers.org/ensembl:ENSG00000226838.1
ENSG00000226899,https://identifiers.org/ensembl:ENSG00000226899
ENSG00000226900,https://identifiers.org/ensembl:ENSG00000226900
ENSG00000226919.4,https://identifiers.org/ensembl:ENSG00000226919.4
ENSG00000226965,https://identifiers.org/ensembl:ENSG00000226965
ENSG00000226994,https://identifiers.org/ensembl:ENSG00000226994
ENSG00000226994.9,https://identifiers.org/ensembl:ENSG00000226994.9
ENSG00000227077.3,https://identifiers.org/ensembl:ENSG00000227077.3
ENSG00000227088,https://identifiers.org/ensembl:ENSG00000227088
ENSG00000227088.2,https://identifiers.org/ensembl:ENSG00000227088.2
ENSG00000227094.1,https://identifiers.org/ensembl:ENSG00000227094.1
ENSG00000227192.1,https://identifiers.org/ensembl:ENSG00000227192.1
ENSG00000227197.1,https://identifiers.org/ensembl:ENSG00000227197.1
ENSG00000227240,https://identifiers.org/ensembl:ENSG00000227240
ENSG00000227240.2,https://identifiers.org/ensembl:ENSG00000227240.2
ENSG00000227307,https://identifiers.org/ensembl:ENSG00000227307
ENSG00000227307.1,https://identifiers.org/ensembl:ENSG00000227307.1
ENSG00000227355,https://identifiers.org/ensembl:ENSG00000227355
ENSG00000227388.3,https://identifiers.org/ensembl:ENSG00000227388.3
ENSG00000227407,https://identifiers.org/ensembl:ENSG00000227407
ENSG00000227463,https://identifiers.org/ensembl:ENSG00000227463
ENSG00000227482.1,https://identifiers.org/ensembl:ENSG00000227482.1
ENSG00000227486,https://identifiers.org/ensembl:ENSG00000227486
ENSG00000227486.2,https://identifiers.org/ensembl:ENSG00000227486.2
ENSG00000227531,https://identifiers.org/ensembl:ENSG00000227531
ENSG00000227598,https://identifiers.org/ensembl:ENSG00000227598
ENSG00000227598.1,https://identifiers.org/ensembl:ENSG00000227598.1
ENSG00000227615,https://identifiers.org/ensembl:ENSG00000227615
ENSG00000227615.1,https://identifiers.org/ensembl:ENSG00000227615.1
ENSG00000227619,https://identifiers.org/ensembl:ENSG00000227619
ENSG00000227627,https://identifiers.org/ensembl:ENSG00000227627
ENSG00000227627.3,https://identifiers.org/ensembl:ENSG00000227627.3
ENSG00000227632.2,https://identifiers.org/ensembl:ENSG00000227632.2
ENSG00000227678.8,https://identifiers.org/ensembl:ENSG00000227678.8
ENSG00000227681,https://identifiers.org/ensembl:ENSG00000227681
ENSG00000227681.5,https://identifiers.org/ensembl:ENSG00000227681.5
ENSG00000227704.1,https://identifiers.org/ensembl:ENSG00000227704.1
ENSG00000227705.1,https://identifiers.org/ensembl:ENSG00000227705.1
ENSG00000227718.1,https://identifiers.org/ensembl:ENSG00000227718.1
ENSG00000227766.1,https://identifiers.org/ensembl:ENSG00000227766.1
ENSG00000227769,https://identifiers.org/ensembl:ENSG00000227769
ENSG00000227803,https://identifiers.org/ensembl:ENSG00000227803
ENSG00000227885,https://identifiers.org/ensembl:ENSG00000227885
ENSG00000227885.3,https://identifiers.org/ensembl:ENSG00000227885.3
ENSG00000227914.3,https://identifiers.org/ensembl:ENSG00000227914.3
ENSG00000227948.4,https://identifiers.org/ensembl:ENSG00000227948.4
ENSG00000227958.1,https://identifiers.org/ensembl:ENSG00000227958.1
ENSG00000228005.1,https://identifiers.org/ensembl:ENSG00000228005.1
ENSG00000228027.1,https://identifiers.org/ensembl:ENSG00000228027.1
ENSG00000228048.1,https://identifiers.org/ensembl:ENSG00000228048.1
ENSG00000228061,https://identifiers.org/ensembl:ENSG00000228061
ENSG00000228084,https://identifiers.org/ensembl:ENSG00000228084
ENSG00000228086.1,https://identifiers.org/ensembl:ENSG00000228086.1
ENSG00000228113,https://identifiers.org/ensembl:ENSG00000228113
ENSG00000228113.7,https://identifiers.org/ensembl:ENSG00000228113.7
ENSG00000228142.2,https://identifiers.org/ensembl:ENSG00000228142.2
ENSG00000228144.2,https://identifiers.org/ensembl:ENSG00000228144.2
ENSG00000228156.1,https://identifiers.org/ensembl:ENSG00000228156.1
ENSG00000228157.4,https://identifiers.org/ensembl:ENSG00000228157.4
ENSG00000228162.1,https://identifiers.org/ensembl:ENSG00000228162.1
ENSG00000228216.1,https://identifiers.org/ensembl:ENSG00000228216.1
ENSG00000228302,https://identifiers.org/ensembl:ENSG00000228302
ENSG00000228315.12,https://identifiers.org/ensembl:ENSG00000228315.12
ENSG00000228330.1,https://identifiers.org/ensembl:ENSG00000228330.1
ENSG00000228334.2,https://identifiers.org/ensembl:ENSG00000228334.2
ENSG00000228351,https://identifiers.org/ensembl:ENSG00000228351
ENSG00000228384.4,https://identifiers.org/ensembl:ENSG00000228384.4
ENSG00000228395,https://identifiers.org/ensembl:ENSG00000228395
ENSG00000228399.1,https://identifiers.org/ensembl:ENSG00000228399.1
ENSG00000228401,https://identifiers.org/ensembl:ENSG00000228401
ENSG00000228401.5,https://identifiers.org/ensembl:ENSG00000228401.5
ENSG00000228407.2,https://identifiers.org/ensembl:ENSG00000228407.2
ENSG00000228408,https://identifiers.org/ensembl:ENSG00000228408
ENSG00000228427,https://identifiers.org/ensembl:ENSG00000228427
ENSG00000228430.9,https://identifiers.org/ensembl:ENSG00000228430.9
ENSG00000228434,https://identifiers.org/ensembl:ENSG00000228434
ENSG00000228477.1,https://identifiers.org/ensembl:ENSG00000228477.1
ENSG00000228484,https://identifiers.org/ensembl:ENSG00000228484
ENSG00000228509.6,https://identifiers.org/ensembl:ENSG00000228509.6
ENSG00000228566,https://identifiers.org/ensembl:ENSG00000228566
ENSG00000228566.2,https://identifiers.org/ensembl:ENSG00000228566.2
ENSG00000228586.1,https://identifiers.org/ensembl:ENSG00000228586.1
ENSG00000228592.2,https://identifiers.org/ensembl:ENSG00000228592.2
ENSG00000228627.2,https://identifiers.org/ensembl:ENSG00000228627.2
ENSG00000228634.1,https://identifiers.org/ensembl:ENSG00000228634.1
ENSG00000228643.1,https://identifiers.org/ensembl:ENSG00000228643.1
ENSG00000228655,https://identifiers.org/ensembl:ENSG00000228655
ENSG00000228655.7,https://identifiers.org/ensembl:ENSG00000228655.7
ENSG00000228714.4,https://identifiers.org/ensembl:ENSG00000228714.4
ENSG00000228741.2,https://identifiers.org/ensembl:ENSG00000228741.2
ENSG00000228835,https://identifiers.org/ensembl:ENSG00000228835
ENSG00000228863,https://identifiers.org/ensembl:ENSG00000228863
ENSG00000228944,https://identifiers.org/ensembl:ENSG00000228944
ENSG00000228944.1,https://identifiers.org/ensembl:ENSG00000228944.1
ENSG00000228959.1,https://identifiers.org/ensembl:ENSG00000228959.1
ENSG00000229021.2,https://identifiers.org/ensembl:ENSG00000229021.2
ENSG00000229066,https://identifiers.org/ensembl:ENSG00000229066
ENSG00000229066.2,https://identifiers.org/ensembl:ENSG00000229066.2
ENSG00000229116,https://identifiers.org/ensembl:ENSG00000229116
ENSG00000229131.1,https://identifiers.org/ensembl:ENSG00000229131.1
ENSG00000229151,https://identifiers.org/ensembl:ENSG00000229151
ENSG00000229178,https://identifiers.org/ensembl:ENSG00000229178
ENSG00000229209.1,https://identifiers.org/ensembl:ENSG00000229209.1
ENSG00000229212.8,https://identifiers.org/ensembl:ENSG00000229212.8
ENSG00000229257,https://identifiers.org/ensembl:ENSG00000229257
ENSG00000229297.1,https://identifiers.org/ensembl:ENSG00000229297.1
ENSG00000229308,https://identifiers.org/ensembl:ENSG00000229308
ENSG00000229308.1,https://identifiers.org/ensembl:ENSG00000229308.1
ENSG00000229311.1,https://identifiers.org/ensembl:ENSG00000229311.1
ENSG00000229337.2,https://identifiers.org/ensembl:ENSG00000229337.2
ENSG00000229370.1,https://identifiers.org/ensembl:ENSG00000229370.1
ENSG00000229425,https://identifiers.org/ensembl:ENSG00000229425
ENSG00000229447.2,https://identifiers.org/ensembl:ENSG00000229447.2
ENSG00000229491.5,https://identifiers.org/ensembl:ENSG00000229491.5
ENSG00000229618,https://identifiers.org/ensembl:ENSG00000229618
ENSG00000229618.3,https://identifiers.org/ensembl:ENSG00000229618.3
ENSG00000229628,https://identifiers.org/ensembl:ENSG00000229628
ENSG00000229642,https://identifiers.org/ensembl:ENSG00000229642
ENSG00000229664,https://identifiers.org/ensembl:ENSG00000229664
ENSG00000229682.1,https://identifiers.org/ensembl:ENSG00000229682.1
ENSG00000229694,https://identifiers.org/ensembl:ENSG00000229694
ENSG00000229727.7,https://identifiers.org/ensembl:ENSG00000229727.7
ENSG00000229732.1,https://identifiers.org/ensembl:ENSG00000229732.1
ENSG00000229896,https://identifiers.org/ensembl:ENSG00000229896
ENSG00000229939.1,https://identifiers.org/ensembl:ENSG00000229939.1
ENSG00000230021,https://identifiers.org/ensembl:ENSG00000230021
ENSG00000230021.10,https://identifiers.org/ensembl:ENSG00000230021.10
ENSG00000230027,https://identifiers.org/ensembl:ENSG00000230027
ENSG00000230063.1,https://identifiers.org/ensembl:ENSG00000230063.1
ENSG00000230074.3,https://identifiers.org/ensembl:ENSG00000230074.3
ENSG00000230149.2,https://identifiers.org/ensembl:ENSG00000230149.2
ENSG00000230186,https://identifiers.org/ensembl:ENSG00000230186
ENSG00000230258,https://identifiers.org/ensembl:ENSG00000230258
ENSG00000230258.6,https://identifiers.org/ensembl:ENSG00000230258.6
ENSG00000230289,https://identifiers.org/ensembl:ENSG00000230289
ENSG00000230333,https://identifiers.org/ensembl:ENSG00000230333
ENSG00000230333.6,https://identifiers.org/ensembl:ENSG00000230333.6
ENSG00000230379.5,https://identifiers.org/ensembl:ENSG00000230379.5
ENSG00000230437.1,https://identifiers.org/ensembl:ENSG00000230437.1
ENSG00000230490,https://identifiers.org/ensembl:ENSG00000230490
ENSG00000230490.3,https://identifiers.org/ensembl:ENSG00000230490.3
ENSG00000230516.1,https://identifiers.org/ensembl:ENSG00000230516.1
ENSG00000230534,https://identifiers.org/ensembl:ENSG00000230534
ENSG00000230552,https://identifiers.org/ensembl:ENSG00000230552
ENSG00000230552.6,https://identifiers.org/ensembl:ENSG00000230552.6
ENSG00000230597.1,https://identifiers.org/ensembl:ENSG00000230597.1
ENSG00000230615.7,https://identifiers.org/ensembl:ENSG00000230615.7
ENSG00000230623.6,https://identifiers.org/ensembl:ENSG00000230623.6
ENSG00000230626,https://identifiers.org/ensembl:ENSG00000230626
ENSG00000230648,https://identifiers.org/ensembl:ENSG00000230648
ENSG00000230684.1,https://identifiers.org/ensembl:ENSG00000230684.1
ENSG00000230699,https://identifiers.org/ensembl:ENSG00000230699
ENSG00000230709,https://identifiers.org/ensembl:ENSG00000230709
ENSG00000230732,https://identifiers.org/ensembl:ENSG00000230732
ENSG00000230747,https://identifiers.org/ensembl:ENSG00000230747
ENSG00000230773,https://identifiers.org/ensembl:ENSG00000230773
ENSG00000230773.9,https://identifiers.org/ensembl:ENSG00000230773.9
ENSG00000230782.1,https://identifiers.org/ensembl:ENSG00000230782.1
ENSG00000230826.1,https://identifiers.org/ensembl:ENSG00000230826.1
ENSG00000230979,https://identifiers.org/ensembl:ENSG00000230979
ENSG00000230979.3,https://identifiers.org/ensembl:ENSG00000230979.3
ENSG00000230990.2,https://identifiers.org/ensembl:ENSG00000230990.2
ENSG00000231039.2,https://identifiers.org/ensembl:ENSG00000231039.2
ENSG00000231132,https://identifiers.org/ensembl:ENSG00000231132
ENSG00000231188.1,https://identifiers.org/ensembl:ENSG00000231188.1
ENSG00000231236.2,https://identifiers.org/ensembl:ENSG00000231236.2
ENSG00000231252,https://identifiers.org/ensembl:ENSG00000231252
ENSG00000231272.1,https://identifiers.org/ensembl:ENSG00000231272.1
ENSG00000231398.1,https://identifiers.org/ensembl:ENSG00000231398.1
ENSG00000231424,https://identifiers.org/ensembl:ENSG00000231424
ENSG00000231424.3,https://identifiers.org/ensembl:ENSG00000231424.3
ENSG00000231477.2,https://identifiers.org/ensembl:ENSG00000231477.2
ENSG00000231482,https://identifiers.org/ensembl:ENSG00000231482
ENSG00000231482.3,https://identifiers.org/ensembl:ENSG00000231482.3
ENSG00000231505.1,https://identifiers.org/ensembl:ENSG00000231505.1
ENSG00000231575.1,https://identifiers.org/ensembl:ENSG00000231575.1
ENSG00000231606.2,https://identifiers.org/ensembl:ENSG00000231606.2
ENSG00000231633.1,https://identifiers.org/ensembl:ENSG00000231633.1
ENSG00000231703.2,https://identifiers.org/ensembl:ENSG00000231703.2
ENSG00000231704,https://identifiers.org/ensembl:ENSG00000231704
ENSG00000231731.7,https://identifiers.org/ensembl:ENSG00000231731.7
ENSG00000231760,https://identifiers.org/ensembl:ENSG00000231760
ENSG00000231762.1,https://identifiers.org/ensembl:ENSG00000231762.1
ENSG00000231772,https://identifiers.org/ensembl:ENSG00000231772
ENSG00000231772.5,https://identifiers.org/ensembl:ENSG00000231772.5
ENSG00000231856,https://identifiers.org/ensembl:ENSG00000231856
ENSG00000231873,https://identifiers.org/ensembl:ENSG00000231873
ENSG00000231873.2,https://identifiers.org/ensembl:ENSG00000231873.2
ENSG00000231880,https://identifiers.org/ensembl:ENSG00000231880
ENSG00000231892,https://identifiers.org/ensembl:ENSG00000231892
ENSG00000231912,https://identifiers.org/ensembl:ENSG00000231912
ENSG00000231955.1,https://identifiers.org/ensembl:ENSG00000231955.1
ENSG00000231964.1,https://identifiers.org/ensembl:ENSG00000231964.1
ENSG00000232006.9,https://identifiers.org/ensembl:ENSG00000232006.9
ENSG00000232034.1,https://identifiers.org/ensembl:ENSG00000232034.1
ENSG00000232053.7,https://identifiers.org/ensembl:ENSG00000232053.7
ENSG00000232072,https://identifiers.org/ensembl:ENSG00000232072
ENSG00000232120.1,https://identifiers.org/ensembl:ENSG00000232120.1
ENSG00000232124,https://identifiers.org/ensembl:ENSG00000232124
ENSG00000232153.3,https://identifiers.org/ensembl:ENSG00000232153.3
ENSG00000232184.1,https://identifiers.org/ensembl:ENSG00000232184.1
ENSG00000232252.1,https://identifiers.org/ensembl:ENSG00000232252.1
ENSG00000232271,https://identifiers.org/ensembl:ENSG00000232271
ENSG00000232271.1,https://identifiers.org/ensembl:ENSG00000232271.1
ENSG00000232344.2,https://identifiers.org/ensembl:ENSG00000232344.2
ENSG00000232347,https://identifiers.org/ensembl:ENSG00000232347
ENSG00000232377.1,https://identifiers.org/ensembl:ENSG00000232377.1
ENSG00000232411,https://identifiers.org/ensembl:ENSG00000232411
ENSG00000232413.1,https://identifiers.org/ensembl:ENSG00000232413.1
ENSG00000232451,https://identifiers.org/ensembl:ENSG00000232451
ENSG00000232499.2,https://identifiers.org/ensembl:ENSG00000232499.2
ENSG00000232536,https://identifiers.org/ensembl:ENSG00000232536
ENSG00000232555.2,https://identifiers.org/ensembl:ENSG00000232555.2
ENSG00000232611,https://identifiers.org/ensembl:ENSG00000232611
ENSG00000232626.3,https://identifiers.org/ensembl:ENSG00000232626.3
ENSG00000232628,https://identifiers.org/ensembl:ENSG00000232628
ENSG00000232633.4,https://identifiers.org/ensembl:ENSG00000232633.4
ENSG00000232667.10,https://identifiers.org/ensembl:ENSG00000232667.10
ENSG00000232682.2,https://identifiers.org/ensembl:ENSG00000232682.2
ENSG00000232692.1,https://identifiers.org/ensembl:ENSG00000232692.1
ENSG00000232811,https://identifiers.org/ensembl:ENSG00000232811
ENSG00000232835,https://identifiers.org/ensembl:ENSG00000232835
ENSG00000232855,https://identifiers.org/ensembl:ENSG00000232855
ENSG00000232884,https://identifiers.org/ensembl:ENSG00000232884
ENSG00000232895,https://identifiers.org/ensembl:ENSG00000232895
ENSG00000232949.2,https://identifiers.org/ensembl:ENSG00000232949.2
ENSG00000232978.2,https://identifiers.org/ensembl:ENSG00000232978.2
ENSG00000232995,https://identifiers.org/ensembl:ENSG00000232995
ENSG00000232995.7,https://identifiers.org/ensembl:ENSG00000232995.7
ENSG00000233005,https://identifiers.org/ensembl:ENSG00000233005
ENSG00000233005.2,https://identifiers.org/ensembl:ENSG00000233005.2
ENSG00000233064,https://identifiers.org/ensembl:ENSG00000233064
ENSG00000233078.1,https://identifiers.org/ensembl:ENSG00000233078.1
ENSG00000233099.1,https://identifiers.org/ensembl:ENSG00000233099.1
ENSG00000233178.7,https://identifiers.org/ensembl:ENSG00000233178.7
ENSG00000233183,https://identifiers.org/ensembl:ENSG00000233183
ENSG00000233219,https://identifiers.org/ensembl:ENSG00000233219
ENSG00000233268.3,https://identifiers.org/ensembl:ENSG00000233268.3
ENSG00000233290.3,https://identifiers.org/ensembl:ENSG00000233290.3
ENSG00000233340.1,https://identifiers.org/ensembl:ENSG00000233340.1
ENSG00000233406.5,https://identifiers.org/ensembl:ENSG00000233406.5
ENSG00000233461,https://identifiers.org/ensembl:ENSG00000233461
ENSG00000233558.1,https://identifiers.org/ensembl:ENSG00000233558.1
ENSG00000233635,https://identifiers.org/ensembl:ENSG00000233635
ENSG00000233635.2,https://identifiers.org/ensembl:ENSG00000233635.2
ENSG00000233651.2,https://identifiers.org/ensembl:ENSG00000233651.2
ENSG00000233668,https://identifiers.org/ensembl:ENSG00000233668
ENSG00000233668.1,https://identifiers.org/ensembl:ENSG00000233668.1
ENSG00000233776.5,https://identifiers.org/ensembl:ENSG00000233776.5
ENSG00000233778.3,https://identifiers.org/ensembl:ENSG00000233778.3
ENSG00000233783,https://identifiers.org/ensembl:ENSG00000233783
ENSG00000233862,https://identifiers.org/ensembl:ENSG00000233862
ENSG00000233870.1,https://identifiers.org/ensembl:ENSG00000233870.1
ENSG00000233875.1,https://identifiers.org/ensembl:ENSG00000233875.1
ENSG00000233877.2,https://identifiers.org/ensembl:ENSG00000233877.2
ENSG00000233891.8,https://identifiers.org/ensembl:ENSG00000233891.8
ENSG00000233912,https://identifiers.org/ensembl:ENSG00000233912
ENSG00000233912.1,https://identifiers.org/ensembl:ENSG00000233912.1
ENSG00000233928.6,https://identifiers.org/ensembl:ENSG00000233928.6
ENSG00000233937,https://identifiers.org/ensembl:ENSG00000233937
ENSG00000233968,https://identifiers.org/ensembl:ENSG00000233968
ENSG00000233974.3,https://identifiers.org/ensembl:ENSG00000233974.3
ENSG00000234004,https://identifiers.org/ensembl:ENSG00000234004
ENSG00000234004.4,https://identifiers.org/ensembl:ENSG00000234004.4
ENSG00000234026,https://identifiers.org/ensembl:ENSG00000234026
ENSG00000234083,https://identifiers.org/ensembl:ENSG00000234083
ENSG00000234139,https://identifiers.org/ensembl:ENSG00000234139
ENSG00000234147,https://identifiers.org/ensembl:ENSG00000234147
ENSG00000234149,https://identifiers.org/ensembl:ENSG00000234149
ENSG00000234166,https://identifiers.org/ensembl:ENSG00000234166
ENSG00000234173.1,https://identifiers.org/ensembl:ENSG00000234173.1
ENSG00000234210,https://identifiers.org/ensembl:ENSG00000234210
ENSG00000234261,https://identifiers.org/ensembl:ENSG00000234261
ENSG00000234261.4,https://identifiers.org/ensembl:ENSG00000234261.4
ENSG00000234275.4,https://identifiers.org/ensembl:ENSG00000234275.4
ENSG00000234352,https://identifiers.org/ensembl:ENSG00000234352
ENSG00000234352.9,https://identifiers.org/ensembl:ENSG00000234352.9
ENSG00000234353,https://identifiers.org/ensembl:ENSG00000234353
ENSG00000234396,https://identifiers.org/ensembl:ENSG00000234396
ENSG00000234425,https://identifiers.org/ensembl:ENSG00000234425
ENSG00000234428.2,https://identifiers.org/ensembl:ENSG00000234428.2
ENSG00000234464.2,https://identifiers.org/ensembl:ENSG00000234464.2
ENSG00000234504.2,https://identifiers.org/ensembl:ENSG00000234504.2
ENSG00000234513,https://identifiers.org/ensembl:ENSG00000234513
ENSG00000234520,https://identifiers.org/ensembl:ENSG00000234520
ENSG00000234584,https://identifiers.org/ensembl:ENSG00000234584
ENSG00000234648.1,https://identifiers.org/ensembl:ENSG00000234648.1
ENSG00000234710.2,https://identifiers.org/ensembl:ENSG00000234710.2
ENSG00000234712.1,https://identifiers.org/ensembl:ENSG00000234712.1
ENSG00000234810,https://identifiers.org/ensembl:ENSG00000234810
ENSG00000234810.4,https://identifiers.org/ensembl:ENSG00000234810.4
ENSG00000234937.1,https://identifiers.org/ensembl:ENSG00000234937.1
ENSG00000235020.5,https://identifiers.org/ensembl:ENSG00000235020.5
ENSG00000235078,https://identifiers.org/ensembl:ENSG00000235078
ENSG00000235085.3,https://identifiers.org/ensembl:ENSG00000235085.3
ENSG00000235111,https://identifiers.org/ensembl:ENSG00000235111
ENSG00000235111.1,https://identifiers.org/ensembl:ENSG00000235111.1
ENSG00000235140.2,https://identifiers.org/ensembl:ENSG00000235140.2
ENSG00000235146.2,https://identifiers.org/ensembl:ENSG00000235146.2
ENSG00000235192,https://identifiers.org/ensembl:ENSG00000235192
ENSG00000235277,https://identifiers.org/ensembl:ENSG00000235277
ENSG00000235288.3,https://identifiers.org/ensembl:ENSG00000235288.3
ENSG00000235292.2,https://identifiers.org/ensembl:ENSG00000235292.2
ENSG00000235419,https://identifiers.org/ensembl:ENSG00000235419
ENSG00000235426.2,https://identifiers.org/ensembl:ENSG00000235426.2
ENSG00000235427,https://identifiers.org/ensembl:ENSG00000235427
ENSG00000235494.2,https://identifiers.org/ensembl:ENSG00000235494.2
ENSG00000235522,https://identifiers.org/ensembl:ENSG00000235522
ENSG00000235538.3,https://identifiers.org/ensembl:ENSG00000235538.3
ENSG00000235575,https://identifiers.org/ensembl:ENSG00000235575
ENSG00000235582.2,https://identifiers.org/ensembl:ENSG00000235582.2
ENSG00000235584,https://identifiers.org/ensembl:ENSG00000235584
ENSG00000235609.7,https://identifiers.org/ensembl:ENSG00000235609.7
ENSG00000235673.1,https://identifiers.org/ensembl:ENSG00000235673.1
ENSG00000235736,https://identifiers.org/ensembl:ENSG00000235736
ENSG00000235743.2,https://identifiers.org/ensembl:ENSG00000235743.2
ENSG00000235774,https://identifiers.org/ensembl:ENSG00000235774
ENSG00000235779.8,https://identifiers.org/ensembl:ENSG00000235779.8
ENSG00000235795,https://identifiers.org/ensembl:ENSG00000235795
ENSG00000235813.1,https://identifiers.org/ensembl:ENSG00000235813.1
ENSG00000235902,https://identifiers.org/ensembl:ENSG00000235902
ENSG00000235912.1,https://identifiers.org/ensembl:ENSG00000235912.1
ENSG00000235978,https://identifiers.org/ensembl:ENSG00000235978
ENSG00000235979,https://identifiers.org/ensembl:ENSG00000235979
ENSG00000235979.9,https://identifiers.org/ensembl:ENSG00000235979.9
ENSG00000235991.4,https://identifiers.org/ensembl:ENSG00000235991.4
ENSG00000236018.2,https://identifiers.org/ensembl:ENSG00000236018.2
ENSG00000236022.6,https://identifiers.org/ensembl:ENSG00000236022.6
ENSG00000236064,https://identifiers.org/ensembl:ENSG00000236064
ENSG00000236065.2,https://identifiers.org/ensembl:ENSG00000236065.2
ENSG00000236069,https://identifiers.org/ensembl:ENSG00000236069
ENSG00000236119.1,https://identifiers.org/ensembl:ENSG00000236119.1
ENSG00000236230,https://identifiers.org/ensembl:ENSG00000236230
ENSG00000236252.2,https://identifiers.org/ensembl:ENSG00000236252.2
ENSG00000236283,https://identifiers.org/ensembl:ENSG00000236283
ENSG00000236283.5,https://identifiers.org/ensembl:ENSG00000236283.5
ENSG00000236304,https://identifiers.org/ensembl:ENSG00000236304
ENSG00000236304.1,https://identifiers.org/ensembl:ENSG00000236304.1
ENSG00000236341.1,https://identifiers.org/ensembl:ENSG00000236341.1
ENSG00000236356.1,https://identifiers.org/ensembl:ENSG00000236356.1
ENSG00000236358,https://identifiers.org/ensembl:ENSG00000236358
ENSG00000236358.1,https://identifiers.org/ensembl:ENSG00000236358.1
ENSG00000236449,https://identifiers.org/ensembl:ENSG00000236449
ENSG00000236449.2,https://identifiers.org/ensembl:ENSG00000236449.2
ENSG00000236451.3,https://identifiers.org/ensembl:ENSG00000236451.3
ENSG00000236452.1,https://identifiers.org/ensembl:ENSG00000236452.1
ENSG00000236528,https://identifiers.org/ensembl:ENSG00000236528
ENSG00000236627,https://identifiers.org/ensembl:ENSG00000236627
ENSG00000236627.1,https://identifiers.org/ensembl:ENSG00000236627.1
ENSG00000236717.2,https://identifiers.org/ensembl:ENSG00000236717.2
ENSG00000236744.2,https://identifiers.org/ensembl:ENSG00000236744.2
ENSG00000236817.5,https://identifiers.org/ensembl:ENSG00000236817.5
ENSG00000236833,https://identifiers.org/ensembl:ENSG00000236833
ENSG00000236886.2,https://identifiers.org/ensembl:ENSG00000236886.2
ENSG00000236924,https://identifiers.org/ensembl:ENSG00000236924
ENSG00000236936,https://identifiers.org/ensembl:ENSG00000236936
ENSG00000236986.6,https://identifiers.org/ensembl:ENSG00000236986.6
ENSG00000237019,https://identifiers.org/ensembl:ENSG00000237019
ENSG00000237031,https://identifiers.org/ensembl:ENSG00000237031
ENSG00000237031.7,https://identifiers.org/ensembl:ENSG00000237031.7
ENSG00000237070,https://identifiers.org/ensembl:ENSG00000237070
ENSG00000237094.12,https://identifiers.org/ensembl:ENSG00000237094.12
ENSG00000237101,https://identifiers.org/ensembl:ENSG00000237101
ENSG00000237268.2,https://identifiers.org/ensembl:ENSG00000237268.2
ENSG00000237312.2,https://identifiers.org/ensembl:ENSG00000237312.2
