gene_label,ct_label,as_label,as,ct,gene
GZMK,cytotoxic T cell,lymph node paracortical cord,http://purl.obolibrary.org/obo/UBERON_8410075,http://purl.obolibrary.org/obo/CL_0000910,http://identifiers.org/hgnc/4711
GZMK,"CD16-negative, CD56-bright natural killer cell, human",blood,http://purl.obolibrary.org/obo/UBERON_0000178,http://purl.obolibrary.org/obo/CL_0000938,http://identifiers.org/hgnc/4711
GZMK,"CD16-negative, CD56-bright natural killer cell, human",bone marrow,http://purl.obolibrary.org/obo/UBERON_0002371,http://purl.obolibrary.org/obo/CL_0000938,http://identifiers.org/hgnc/4711
GZMK,"CD4-positive, alpha-beta cytotoxic T cell",medulla of thymus,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0000934,http://identifiers.org/hgnc/4711
GZMK,immature NK T cell,medulla of thymus,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0000914,http://identifiers.org/hgnc/4711
GZMK,mature CD8 single-positive thymocyte,blood,http://purl.obolibrary.org/obo/UBERON_0000178,http://purl.obolibrary.org/obo/CL_0002437,http://identifiers.org/hgnc/4711
GZMM,immature NK T cell,medulla of thymus,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0000914,http://identifiers.org/hgnc/4712
GZMM,mature CD8 single-positive thymocyte,medulla of thymus,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0002437,http://identifiers.org/hgnc/4712
GZMM,mature CD8 single-positive thymocyte,thymus corticomedullary boundary,http://purl.obolibrary.org/obo/UBERON_0003988,http://purl.obolibrary.org/obo/CL_0002437,http://identifiers.org/hgnc/4712
HBM,erythroid lineage cell,cortex of thymus,http://purl.obolibrary.org/obo/UBERON_0002123,http://purl.obolibrary.org/obo/CL_0000764,http://identifiers.org/hgnc/4826
HBM,erythroid lineage cell,thymus trabecula,http://purl.obolibrary.org/obo/UBERON_0004791,http://purl.obolibrary.org/obo/CL_0000764,http://identifiers.org/hgnc/4826
HDC,mast cell,bone marrow,http://purl.obolibrary.org/obo/UBERON_0002371,http://purl.obolibrary.org/obo/CL_0000097,http://identifiers.org/hgnc/4855
HDC,basophil,blood,http://purl.obolibrary.org/obo/UBERON_0000178,http://purl.obolibrary.org/obo/CL_0000767,http://identifiers.org/hgnc/4855
HDC,basophil,bone marrow,http://purl.obolibrary.org/obo/UBERON_0002371,http://purl.obolibrary.org/obo/CL_0000767,http://identifiers.org/hgnc/4855
HDC,eosinophil,blood,http://purl.obolibrary.org/obo/UBERON_0000178,http://purl.obolibrary.org/obo/CL_0000771,http://identifiers.org/hgnc/4855
HDC,eosinophil,bone marrow,http://purl.obolibrary.org/obo/UBERON_0002371,http://purl.obolibrary.org/obo/CL_0000771,http://identifiers.org/hgnc/4855
HDC,Splat_432 neuron (Hsap),brain,http://purl.obolibrary.org/obo/UBERON_0000955,http://purl.obolibrary.org/obo/PCL_0051433,http://identifiers.org/hgnc/4855
HDC,mast cell,duodenum lamina propria,http://purl.obolibrary.org/obo/UBERON_0015834,http://purl.obolibrary.org/obo/CL_0000097,https://purl.org/ccf/ASCTB-TEMP_hdc
HIGD1B,lung pericyte,pulmonary alveolar duct,http://purl.obolibrary.org/obo/UBERON_0002173,http://purl.obolibrary.org/obo/CL_0009089,http://identifiers.org/hgnc/24318
HIGD1B,lung pericyte,alveolus of lung,http://purl.obolibrary.org/obo/UBERON_0002299,http://purl.obolibrary.org/obo/CL_0009089,http://identifiers.org/hgnc/24318
HIGD1B,lung pericyte,pulmonary alveolar parenchyma,http://purl.obolibrary.org/obo/UBERON_0008870,http://purl.obolibrary.org/obo/CL_0009089,http://identifiers.org/hgnc/24318
ICAM1,blood vessel endothelial cell,venule of lymph node,http://purl.obolibrary.org/obo/UBERON_8410041,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/5344
ICAM1,blood vessel endothelial cell,lymphatic capillary,http://purl.obolibrary.org/obo/UBERON_0006842,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/5344
ICAM1,blood vessel endothelial cell,lymph node vein,http://purl.obolibrary.org/obo/UBERON_8410033,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/5344
ICAM1,blood vessel endothelial cell,lymph node artery,http://purl.obolibrary.org/obo/UBERON_8410034,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/5344
ICAM1,blood vessel endothelial cell,medullary arteriole of lymph node,http://purl.obolibrary.org/obo/UBERON_8410035,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/5344
ICAM1,blood vessel endothelial cell,medullary venule of lymph node,http://purl.obolibrary.org/obo/UBERON_8410036,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/5344
ICAM1,blood vessel endothelial cell,high endothelial venule of lymph node,http://purl.obolibrary.org/obo/UBERON_8410038,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/5344
ICAM1,blood vessel endothelial cell,arteriole of lymph node,http://purl.obolibrary.org/obo/UBERON_8410042,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/5344
ICAM1,dendritic cell,lymph node interfollicular cortex,http://purl.obolibrary.org/obo/UBERON_8410067,http://purl.obolibrary.org/obo/CL_0000451,http://identifiers.org/hgnc/5344
ICAM1,dendritic cell,lymph node paracortical cord,http://purl.obolibrary.org/obo/UBERON_8410075,http://purl.obolibrary.org/obo/CL_0000451,http://identifiers.org/hgnc/5344
ICAM1,endothelial cell of lymphatic vessel,lymph node medullary sinus,http://purl.obolibrary.org/obo/UBERON_0009744,http://purl.obolibrary.org/obo/CL_0002138,http://identifiers.org/hgnc/5344
ICAM1,endothelial cell of lymphatic vessel,lymph node paracortical sinus,http://purl.obolibrary.org/obo/UBERON_8410074,http://purl.obolibrary.org/obo/CL_0002138,http://identifiers.org/hgnc/5344
ICAM1,transitional stage B cell,Inner Mantle Zone,https://purl.org/ccf/ASCTB-TEMP_inner-mantle-zone,http://purl.obolibrary.org/obo/CL_0000818,http://identifiers.org/hgnc/5344
ICAM1,follicular dendritic cell,lymph node primary follicle,http://purl.obolibrary.org/obo/UBERON_0010395,http://purl.obolibrary.org/obo/CL_0000442,http://identifiers.org/hgnc/5344
ICAM1,follicular dendritic cell,lymph node germinal center light zone,http://purl.obolibrary.org/obo/UBERON_8410052,http://purl.obolibrary.org/obo/CL_0000442,http://identifiers.org/hgnc/5344
ICAM1,reticular cell of splenic cord,splenic cord,http://purl.obolibrary.org/obo/UBERON_0001266,http://purl.obolibrary.org/obo/CL_1000489,http://identifiers.org/hgnc/5344
ICAM1,thymic macrophage,capsule of thymus,http://purl.obolibrary.org/obo/UBERON_0002122,http://purl.obolibrary.org/obo/CL_0000866,http://identifiers.org/hgnc/5344
ICAM1,thymic macrophage,thymus corticomedullary boundary,http://purl.obolibrary.org/obo/UBERON_0003988,http://purl.obolibrary.org/obo/CL_0000866,http://identifiers.org/hgnc/5344
ICAM1,lymphatic endothelial cell of subcapsular sinus floor,subcapsular sinus floor,http://purl.obolibrary.org/obo/UBERON_8410072,http://purl.obolibrary.org/obo/CL_0009108,http://identifiers.org/hgnc/5344
ICAM1,Splenic Red Pulp Stromal Cell,Splenic Red Pulp Stroma,https://purl.org/ccf/ASCTB-TEMP_splenic-red-pulp-stroma,https://purl.org/ccf/ASCTB-TEMP_splenic-red-pulp-stromal-cell,http://identifiers.org/hgnc/5344
ICAM1,thymic macrophage,thymus trabecula,http://purl.obolibrary.org/obo/UBERON_0004791,http://purl.obolibrary.org/obo/CL_0000866,http://identifiers.org/hgnc/5344
ICAM1,thymic medullary macrophage,medulla of thymus,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0000882,http://identifiers.org/hgnc/5344
ICOS,T follicular helper cell,spleen germinal center,http://purl.obolibrary.org/obo/UBERON_0005196,http://purl.obolibrary.org/obo/CL_0002038,http://identifiers.org/hgnc/5351
ICOS,T follicular helper cell,lymph node germinal center light zone,http://purl.obolibrary.org/obo/UBERON_8410052,http://purl.obolibrary.org/obo/CL_0002038,http://identifiers.org/hgnc/5351
IFNG,gamma-delta T cell,medulla of thymus,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0000798,http://identifiers.org/hgnc/5438
IFNG,immature NK T cell,medulla of thymus,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0000914,http://identifiers.org/hgnc/5438
IFNG-AS1,DLNP_93 near-projecting glutamatergic cortical neuron (Hsap),cerebral cortex,http://purl.obolibrary.org/obo/UBERON_0000956,http://purl.obolibrary.org/obo/PCL_0051094,http://identifiers.org/hgnc/43910
IFNG-AS1,DLNP_86 near-projecting glutamatergic cortical neuron (Hsap),cerebral cortex,http://purl.obolibrary.org/obo/UBERON_0000956,http://purl.obolibrary.org/obo/PCL_0051087,http://identifiers.org/hgnc/43910
IFNG-AS1,DLNP_88 near-projecting glutamatergic cortical neuron (Hsap),cerebral cortex,http://purl.obolibrary.org/obo/UBERON_0000956,http://purl.obolibrary.org/obo/PCL_0051089,http://identifiers.org/hgnc/43910
IFNG-AS1,DLNP_90 near-projecting glutamatergic cortical neuron (Hsap),cerebral cortex,http://purl.obolibrary.org/obo/UBERON_0000956,http://purl.obolibrary.org/obo/PCL_0051091,http://identifiers.org/hgnc/43910
IGFBP6,thymic fibroblast type 2,connective tissue,http://purl.obolibrary.org/obo/UBERON_0002384,http://purl.obolibrary.org/obo/CL_0009079,http://identifiers.org/hgnc/5475
IGLL1,hematopoietic stem cell,splenic cord,http://purl.obolibrary.org/obo/UBERON_0001266,http://purl.obolibrary.org/obo/CL_0000037,http://identifiers.org/hgnc/5870
IGSF21,lung interstitial macrophage,immune system,http://purl.obolibrary.org/obo/UBERON_0002405,http://purl.obolibrary.org/obo/CL_4033043,http://identifiers.org/hgnc/28246
IL18R1,mucosal invariant T cell,medulla of thymus,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0000940,http://identifiers.org/hgnc/5988
ITGA2B,platelet,splenic cord,http://purl.obolibrary.org/obo/UBERON_0001266,http://purl.obolibrary.org/obo/CL_0000233,http://identifiers.org/hgnc/6138
ITGA2B,megakaryocyte progenitor cell,bone marrow,http://purl.obolibrary.org/obo/UBERON_0002371,http://purl.obolibrary.org/obo/CL_0000553,http://identifiers.org/hgnc/6138
ITGA2B,lung megakaryocyte,lung connective tissue,http://purl.obolibrary.org/obo/UBERON_0000114,http://purl.obolibrary.org/obo/CL_4033018,http://identifiers.org/hgnc/6138
ITGA2B,megakaryocyte,bone marrow,http://purl.obolibrary.org/obo/UBERON_0002371,http://purl.obolibrary.org/obo/CL_0000556,http://identifiers.org/hgnc/6138
ITGA8,glomerular mesangial cell,glomerular mesangium,http://purl.obolibrary.org/obo/UBERON_0002320,http://purl.obolibrary.org/obo/CL_1000742,http://identifiers.org/hgnc/6144
ITPRID1,Astro_59 astrocyte (Hsap),brain,http://purl.obolibrary.org/obo/UBERON_0000955,http://purl.obolibrary.org/obo/PCL_0051060,http://identifiers.org/hgnc/27363
JAML,"group 3 innate lymphoid cell, human",medulla of thymus,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0001078,http://identifiers.org/hgnc/19084
JAML,CD8-alpha-negative thymic conventional dendritic cell,medulla of thymus,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0002460,http://identifiers.org/hgnc/19084
JAML,CD8-alpha-negative thymic conventional dendritic cell,thymus corticomedullary boundary,http://purl.obolibrary.org/obo/UBERON_0003988,http://purl.obolibrary.org/obo/CL_0002460,http://identifiers.org/hgnc/19084
KLK11,basal cell of epithelium of respiratory bronchiole,epithelium of respiratory bronchiole,http://purl.obolibrary.org/obo/UBERON_0001955,http://purl.obolibrary.org/obo/CL_1000351,http://identifiers.org/hgnc/6359
KLRD1,natural killer cell,medulla of thymus,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0000623,http://identifiers.org/hgnc/6378
KLRD1,natural killer cell,immune system,http://purl.obolibrary.org/obo/UBERON_0002405,http://purl.obolibrary.org/obo/CL_0000623,http://identifiers.org/hgnc/6378
KLRD1,natural killer cell,lymph node interfollicular cortex,http://purl.obolibrary.org/obo/UBERON_8410067,http://purl.obolibrary.org/obo/CL_0000623,http://identifiers.org/hgnc/6378
KLRD1,natural killer cell,lymph node paracortical cord,http://purl.obolibrary.org/obo/UBERON_8410075,http://purl.obolibrary.org/obo/CL_0000623,http://identifiers.org/hgnc/6378
KLRD1,gamma-delta T cell,lymph node paracortical cord,http://purl.obolibrary.org/obo/UBERON_8410075,http://purl.obolibrary.org/obo/CL_0000798,http://identifiers.org/hgnc/6378
KLRD1,"effector memory CD8-positive, alpha-beta T cell, terminally differentiated",blood,http://purl.obolibrary.org/obo/UBERON_0000178,http://purl.obolibrary.org/obo/CL_0001062,http://identifiers.org/hgnc/6378
KLRD1,"effector memory CD8-positive, alpha-beta T cell, terminally differentiated",bone marrow,http://purl.obolibrary.org/obo/UBERON_0002371,http://purl.obolibrary.org/obo/CL_0001062,http://identifiers.org/hgnc/6378
KLRF1,natural killer cell,medulla of thymus,http://purl.obolibrary.org/obo/UBERON_0002124,http://purl.obolibrary.org/obo/CL_0000623,http://identifiers.org/hgnc/13342
KLRK1,natural killer cell,lymph node paracortical cord,http://purl.obolibrary.org/obo/UBERON_8410075,http://purl.obolibrary.org/obo/CL_0000623,http://identifiers.org/hgnc/18788
KLRK1,lymphocyte of large intestine lamina propria,gut-associated lymphoid tissue,http://purl.obolibrary.org/obo/UBERON_0001962,http://purl.obolibrary.org/obo/CL_0009018,http://identifiers.org/hgnc/18788
KLRK1,natural killer cell,lymph node interfollicular cortex,http://purl.obolibrary.org/obo/UBERON_8410067,http://purl.obolibrary.org/obo/CL_0000623,http://identifiers.org/hgnc/18788
KRT14,basal cell of prostate epithelium,prostate glandular acinus,http://purl.obolibrary.org/obo/UBERON_0004179,http://purl.obolibrary.org/obo/CL_0002341,http://identifiers.org/hgnc/6416
KRT14,medullary thymic epithelial cell type 1,thymus epithelium,http://purl.obolibrary.org/obo/UBERON_0003846,http://purl.obolibrary.org/obo/CL_0009071,http://identifiers.org/hgnc/6416
KRT14,myoepithelial cell of bronchus submucosal gland,submucosal gland acinus,http://purl.obolibrary.org/obo/UBERON_8600012,http://purl.obolibrary.org/obo/CL_4033003,http://identifiers.org/hgnc/6416
KRT14,airway submucosal gland duct basal cell,submucosal gland collecting duct,http://purl.obolibrary.org/obo/UBERON_8600013,http://purl.obolibrary.org/obo/CL_4033024,http://identifiers.org/hgnc/6416
KRT14,basal cell,stratum basale of epidermis,http://purl.obolibrary.org/obo/UBERON_0002025,http://purl.obolibrary.org/obo/CL_0000646,http://identifiers.org/hgnc/6416
KRT14,myoepithelial cell of trachea gland,submucosal gland acinus,http://purl.obolibrary.org/obo/UBERON_8600012,http://purl.obolibrary.org/obo/CL_4033021,http://identifiers.org/hgnc/6416
KRT15,medullary thymic epithelial cell type 1,thymus epithelium,http://purl.obolibrary.org/obo/UBERON_0003846,http://purl.obolibrary.org/obo/CL_0009071,http://identifiers.org/hgnc/6421
KRT15,keratinocyte stem cell,hair follicle,http://purl.obolibrary.org/obo/UBERON_0002073,http://purl.obolibrary.org/obo/CL_0002337,http://identifiers.org/hgnc/6421
KRT15,basal cell of prostatic urethra,prostatic urethra,http://purl.obolibrary.org/obo/UBERON_0001335,https://purl.org/ccf/ASCTB-TEMP_basal-cell-of-prostatic-urethra,http://identifiers.org/hgnc/6421
KRT17,medullary thymic epithelial cell type 2,thymus epithelium,http://purl.obolibrary.org/obo/UBERON_0003846,http://purl.obolibrary.org/obo/CL_0009072,http://identifiers.org/hgnc/6427
KRT17,onychocyte,stratum basale of epidermis,http://purl.obolibrary.org/obo/UBERON_0002025,http://purl.obolibrary.org/obo/CL_4033056,http://identifiers.org/hgnc/6427
KRT18,fibroblast,Diffuse lymphoid tissue,http://purl.org/sig/ont/fma/fma55221,http://purl.obolibrary.org/obo/CL_0000057,http://identifiers.org/hgnc/6430
KRT18,pancreatic acinar cell,pancreatic acinus,http://purl.obolibrary.org/obo/UBERON_0001263,http://purl.obolibrary.org/obo/CL_0002064,http://identifiers.org/hgnc/6430
KRT18,medullary thymic epithelial cell type 4,thymus epithelium,http://purl.obolibrary.org/obo/UBERON_0003846,http://purl.obolibrary.org/obo/CL_0009074,http://identifiers.org/hgnc/6430
KRT18,glandular epithelial cell of endometrium,endometrial gland,http://purl.obolibrary.org/obo/UBERON_0002451,http://purl.obolibrary.org/obo/CL_0009084,http://identifiers.org/hgnc/6430
KRT18,mesothelial cell of visceral peritoneum,serosa of colon,http://purl.obolibrary.org/obo/UBERON_0003335,http://purl.obolibrary.org/obo/CL_1000457,http://identifiers.org/hgnc/6430
KRT18,reticular cell,Diffuse lymphoid tissue,http://purl.org/sig/ont/fma/fma55221,http://purl.obolibrary.org/obo/CL_0000432,http://identifiers.org/hgnc/6430
KRT19,respiratory tract suprabasal cell,epithelium of lobar bronchus,http://purl.obolibrary.org/obo/UBERON_0002339,http://purl.obolibrary.org/obo/CL_4033048,http://identifiers.org/hgnc/6436
KRT19,respiratory tract suprabasal cell,epithelium of segmental bronchus,http://purl.obolibrary.org/obo/UBERON_0002341,http://purl.obolibrary.org/obo/CL_4033048,http://identifiers.org/hgnc/6436
KRT19,medullary thymic epithelial cell type 1,thymus epithelium,http://purl.obolibrary.org/obo/UBERON_0003846,http://purl.obolibrary.org/obo/CL_0009071,http://identifiers.org/hgnc/6436
KRT19,glandular epithelial cell of endometrium,endometrial gland,http://purl.obolibrary.org/obo/UBERON_0002451,http://purl.obolibrary.org/obo/CL_0009084,http://identifiers.org/hgnc/6436
KRT19,simple columnar epithelial cell,major duodenal papilla,http://purl.obolibrary.org/obo/UBERON_0012271,http://purl.obolibrary.org/obo/CL_0000146,http://identifiers.org/hgnc/6436
KRT19,myoepithelial cell of sweat gland,eccrine sweat gland,http://purl.obolibrary.org/obo/UBERON_0000423,http://purl.obolibrary.org/obo/CL_1000417,http://identifiers.org/hgnc/6436
KRT19,Cuboidal cell,intercalated duct of pancreas,http://purl.obolibrary.org/obo/UBERON_0014726,https://purl.org/ccf/ASCTB-TEMP_cuboidal-cell,http://identifiers.org/hgnc/6436
KRT19,transitional epithelial cell,gland of anal canal,http://purl.obolibrary.org/obo/UBERON_0004760,http://purl.obolibrary.org/obo/CL_0000244,http://identifiers.org/hgnc/6436
KRT19,Low columnar cell,intercalated duct of pancreas,http://purl.obolibrary.org/obo/UBERON_0014726,https://purl.org/ccf/ASCTB-TEMP_low-columnar-cell,http://identifiers.org/hgnc/6436
KRT19,Low columnar cell,hepatopancreatic ampulla,http://purl.obolibrary.org/obo/UBERON_0004913,https://purl.org/ccf/ASCTB-TEMP_low-columnar-cell,http://identifiers.org/hgnc/6436
KRT19,fibroblast,Diffuse lymphoid tissue,http://purl.org/sig/ont/fma/fma55221,http://purl.obolibrary.org/obo/CL_0000057,http://identifiers.org/hgnc/6436
KRT19,respiratory tract suprabasal cell,epithelium of main bronchus,http://purl.obolibrary.org/obo/UBERON_0002340,http://purl.obolibrary.org/obo/CL_4033048,http://identifiers.org/hgnc/6436
KRT19,medullary thymic epithelial cell type 3,thymus epithelium,http://purl.obolibrary.org/obo/UBERON_0003846,http://purl.obolibrary.org/obo/CL_0009073,http://identifiers.org/hgnc/6436
KRT19,medullary thymic epithelial cell type 3,Hassall's corpuscle,http://purl.obolibrary.org/obo/UBERON_0003987,http://purl.obolibrary.org/obo/CL_0009073,http://identifiers.org/hgnc/6436
KRT19,limbal stem cells,basal lamina of epithelium,http://purl.obolibrary.org/obo/UBERON_0000482,https://purl.org/ccf/ASCTB-TEMP_limbal-stem-cells,http://identifiers.org/hgnc/6436
KRT19,reticular cell,Diffuse lymphoid tissue,http://purl.org/sig/ont/fma/fma55221,http://purl.obolibrary.org/obo/CL_0000432,http://identifiers.org/hgnc/6436
KRT19,stratified cuboidal epithelial cell,biliary ductule,http://purl.obolibrary.org/obo/UBERON_0004058,http://purl.obolibrary.org/obo/CL_0000241,http://identifiers.org/hgnc/6436
KRT5,basal cell,stratum basale of epidermis,http://purl.obolibrary.org/obo/UBERON_0002025,http://purl.obolibrary.org/obo/CL_0000646,http://identifiers.org/hgnc/6442
KRT5,papillary tips cell,Papillary Tip Epithelium,https://purl.org/ccf/ASCTB-TEMP_papillary-tip-epithelium,http://purl.obolibrary.org/obo/CL_1000597,http://identifiers.org/hgnc/6442
KRT5,respiratory tract suprabasal cell,epithelium of lobar bronchus,http://purl.obolibrary.org/obo/UBERON_0002339,http://purl.obolibrary.org/obo/CL_4033048,http://identifiers.org/hgnc/6442
KRT5,respiratory tract suprabasal cell,epithelium of segmental bronchus,http://purl.obolibrary.org/obo/UBERON_0002341,http://purl.obolibrary.org/obo/CL_4033048,http://identifiers.org/hgnc/6442
KRT5,respiratory tract suprabasal cell,epithelium of main bronchus,http://purl.obolibrary.org/obo/UBERON_0002340,http://purl.obolibrary.org/obo/CL_4033048,http://identifiers.org/hgnc/6442
KRT5,basal cell of prostate epithelium,prostate glandular acinus,http://purl.obolibrary.org/obo/UBERON_0004179,http://purl.obolibrary.org/obo/CL_0002341,http://identifiers.org/hgnc/6442
KRT5,basal epithelial cell of tracheobronchial tree,epithelium of lobar bronchus,http://purl.obolibrary.org/obo/UBERON_0002339,http://purl.obolibrary.org/obo/CL_0002329,http://identifiers.org/hgnc/6442
KRT5,basal epithelial cell of tracheobronchial tree,epithelium of segmental bronchus,http://purl.obolibrary.org/obo/UBERON_0002341,http://purl.obolibrary.org/obo/CL_0002329,http://identifiers.org/hgnc/6442
KRT5,corticomedullary thymic epithelial cell,thymus corticomedullary boundary,http://purl.obolibrary.org/obo/UBERON_0003988,http://purl.obolibrary.org/obo/CL_0009070,http://identifiers.org/hgnc/6442
KRT5,medullary thymic epithelial cell type 1,thymus epithelium,http://purl.obolibrary.org/obo/UBERON_0003846,http://purl.obolibrary.org/obo/CL_0009071,http://identifiers.org/hgnc/6442
KRT5,medullary thymic epithelial cell type 2,thymus epithelium,http://purl.obolibrary.org/obo/UBERON_0003846,http://purl.obolibrary.org/obo/CL_0009072,http://identifiers.org/hgnc/6442
KRT5,basal cell of epithelium of trachea,epithelium of trachea,http://purl.obolibrary.org/obo/UBERON_0001901,http://purl.obolibrary.org/obo/CL_1000348,http://identifiers.org/hgnc/6442
KRT5,myoepithelial cell of bronchus submucosal gland,submucosal gland acinus,http://purl.obolibrary.org/obo/UBERON_8600012,http://purl.obolibrary.org/obo/CL_4033003,http://identifiers.org/hgnc/6442
KRT5,basal cell of epithelium of bronchus,epithelium of main bronchus,http://purl.obolibrary.org/obo/UBERON_0002340,http://purl.obolibrary.org/obo/CL_1000349,http://identifiers.org/hgnc/6442
KRT5,basal cell of epithelium of lobular bronchiole,epithelium of bronchiole,http://purl.obolibrary.org/obo/UBERON_0002051,http://purl.obolibrary.org/obo/CL_1000352,http://identifiers.org/hgnc/6442
KRT5,myoepithelial cell of trachea gland,submucosal gland acinus,http://purl.obolibrary.org/obo/UBERON_8600012,http://purl.obolibrary.org/obo/CL_4033021,http://identifiers.org/hgnc/6442
KRT5,onychocyte,stratum basale of epidermis,http://purl.obolibrary.org/obo/UBERON_0002025,http://purl.obolibrary.org/obo/CL_4033056,http://identifiers.org/hgnc/6442
KRT5,basal cell of ureter urothelium,urothelium of ureter,http://purl.obolibrary.org/obo/UBERON_0001254,https://purl.org/ccf/ASCTB-TEMP_basal-cell-of-ureter-urothelium,http://identifiers.org/hgnc/6442
KRT5,basal cell of epithelium of terminal bronchiole,terminal bronchiole epithelium,http://purl.obolibrary.org/obo/UBERON_0001958,http://purl.obolibrary.org/obo/CL_1000350,http://identifiers.org/hgnc/6442
KRT5,airway submucosal gland duct basal cell,submucosal gland collecting duct,http://purl.obolibrary.org/obo/UBERON_8600013,http://purl.obolibrary.org/obo/CL_4033024,http://identifiers.org/hgnc/6442
KRT5,basal cell of bladder urothelium,urinary bladder urothelium,http://purl.obolibrary.org/obo/UBERON_0004645,https://purl.org/ccf/ASCTB-TEMP_basal-cell-of-bladder-urothelium,http://identifiers.org/hgnc/6442
KRT5,basal cell of prostatic urethra,prostatic urethra,http://purl.obolibrary.org/obo/UBERON_0001335,https://purl.org/ccf/ASCTB-TEMP_basal-cell-of-prostatic-urethra,http://identifiers.org/hgnc/6442
KRT8,fibroblast,Diffuse lymphoid tissue,http://purl.org/sig/ont/fma/fma55221,http://purl.obolibrary.org/obo/CL_0000057,http://identifiers.org/hgnc/6446
KRT8,pancreatic acinar cell,pancreatic acinus,http://purl.obolibrary.org/obo/UBERON_0001263,http://purl.obolibrary.org/obo/CL_0002064,http://identifiers.org/hgnc/6446
KRT8,medullary thymic epithelial cell type 4,thymus epithelium,http://purl.obolibrary.org/obo/UBERON_0003846,http://purl.obolibrary.org/obo/CL_0009074,http://identifiers.org/hgnc/6446
KRT8,kidney collecting duct epithelial cell,collecting duct of renal tubule,http://purl.obolibrary.org/obo/UBERON_0001232,http://purl.obolibrary.org/obo/CL_1000454,http://identifiers.org/hgnc/6446
KRT8,mesothelial cell of visceral peritoneum,serosa of colon,http://purl.obolibrary.org/obo/UBERON_0003335,http://purl.obolibrary.org/obo/CL_1000457,http://identifiers.org/hgnc/6446
KRT8,reticular cell,Diffuse lymphoid tissue,http://purl.org/sig/ont/fma/fma55221,http://purl.obolibrary.org/obo/CL_0000432,http://identifiers.org/hgnc/6446
KRT8,Splenic Stromal Cell (non-FRC/non-FDC),penicillar arteriole,http://purl.obolibrary.org/obo/UBERON_0013132,https://purl.org/ccf/ASCTB-TEMP_splenic-stromal-cell-non-frc-non-fdc-,http://identifiers.org/hgnc/6446
LAMP3,pulmonary alveolar type 2 cell,pulmonary alveolar duct,http://purl.obolibrary.org/obo/UBERON_0002173,http://purl.obolibrary.org/obo/CL_0002063,http://identifiers.org/hgnc/14582
LAMP3,pulmonary alveolar type 2 cell,alveolus of lung,http://purl.obolibrary.org/obo/UBERON_0002299,http://purl.obolibrary.org/obo/CL_0002063,http://identifiers.org/hgnc/14582
LAMP3,pulmonary alveolar type 2 cell,pulmonary alveolar parenchyma,http://purl.obolibrary.org/obo/UBERON_0008870,http://purl.obolibrary.org/obo/CL_0002063,http://identifiers.org/hgnc/14582
LCK,lymphocyte,cardiac muscle of right atrium,http://purl.obolibrary.org/obo/UBERON_0003379,http://purl.obolibrary.org/obo/CL_0000542,http://identifiers.org/hgnc/6524
LCK,lymphocyte,cardiac muscle of left atrium,http://purl.obolibrary.org/obo/UBERON_0003380,http://purl.obolibrary.org/obo/CL_0000542,http://identifiers.org/hgnc/6524
LCK,lymphocyte,cardiac muscle tissue of interventricular septum,http://purl.obolibrary.org/obo/UBERON_0003383,http://purl.obolibrary.org/obo/CL_0000542,http://identifiers.org/hgnc/6524
LCK,lymphocyte,right ventricle myocardium,http://purl.obolibrary.org/obo/UBERON_0006567,http://purl.obolibrary.org/obo/CL_0000542,http://identifiers.org/hgnc/6524
LCK,lymphocyte,moderator band,http://purl.obolibrary.org/obo/UBERON_8470002,http://purl.obolibrary.org/obo/CL_0000542,http://identifiers.org/hgnc/6524
LEF1,neuron,lumbar spinal cord dorsal horn,http://purl.obolibrary.org/obo/UBERON_0014638,http://purl.obolibrary.org/obo/CL_0000540,http://identifiers.org/hgnc/6551
