organ,source,target,sum_extraction_sites_number
3d-vh-f-knee-l,VH_F_articular_cartilage_of_knee_L,VH_F_medial_condyle_of_left_femur_sup,0
3d-vh-f-knee-l,VH_F_articular_cartilage_of_knee_L,VH_F_medial_condyle_of_left_femur_inf,0
3d-vh-f-knee-l,VH_F_medial_condyle_of_left_femur_sup,VH_F_meniscus_L,0
3d-vh-f-knee-l,VH_F_anterior_cruciate_enthesis_L,VH_F_femur_L,0
3d-vh-f-knee-l,VH_F_articular_cartilage_of_knee_L,VH_F_intercondylar_fossa_L,0
3d-vh-f-knee-l,VH_F_medial_epicondylar_enthesis_L,VH_F_medial_perichondular_surface_L,0
3d-vh-f-knee-l,VH_F_lateral_epicondylar_enthesis_L,VH_F_lateral_perichondular_surface_L,0
3d-vh-f-knee-l,VH_F_medial_condyle_of_left_femur_sup,VH_F_trochlear_groove_L,0
3d-vh-f-knee-l,VH_F_lateral_condyle_of_femur_sup_L,VH_F_trochlear_groove_L,0
3d-vh-f-knee-l,VH_F_articular_cartilage_of_knee_L,VH_F_distal_most_point_of_medial_condyle_L,0
3d-vh-f-knee-l,VH_F_intercondylar_fossa_L,VH_F_posterior_cruciate_enthesis_L,0
3d-vh-f-urinary-bladder,VH_F_trigone_of_urinary_bladder,VH_F_ureteral_orifice_R,0
3d-vh-m-prostate,VH_M_anterior_fibromuscular_stroma_L,VH_M_anterior_fibromuscular_stroma_R,0
3d-vh-m-knee-r,VH_M_articular_cartilage_of_knee_R,VH_M_meniscus_R,0
3d-vh-m-knee-r,VH_M_femur_R,VH_M_lateral_perichondular_surface_R,0
3d-vh-m-knee-r,VH_M_medial_condyle_of_right_femur_sup,VH_M_patellar_surface_R,0
3d-vh-m-knee-r,VH_M_articular_cartilage_of_knee_R,VH_M_lateral_condyle_of_femur_sup_R,0
3d-vh-m-knee-r,VH_M_articular_cartilage_of_knee_R,VH_M_posterior_cruciate_enthesis_R,0
3d-vh-m-knee-r,VH_M_intercondylar_fossa_R,VH_M_posterior_cruciate_enthesis_R,0
3d-vh-m-prostate,VH_M_apex_of_prostate,VH_M_prostate_duct_R,0
3d-vh-m-prostate,VH_M_anterior_fibromuscular_stroma_R,VH_M_apex_of_prostate,0
3d-vh-m-prostate,VH_M_base_of_prostate,VH_M_transition_zone_of_prostate_R,0
3d-vh-m-prostate,VH_M_anterior_fibromuscular_stroma_L,VH_M_apex_of_prostate,0
3d-vh-m-prostate,VH_M_prostate_duct_L,VH_M_transition_zone__of_prostate_L,0
3d-vh-f-urinary-bladder,VH_F_trigone_of_urinary_bladder,VH_F_urinary_bladder_neck_smooth_muscle,0
3d-vh-m-prostate,VH_M_anterior_fibromuscular_stroma_R,VH_M_base_of_prostate,0
3d-vh-m-prostate,VH_M_prostate_duct_R,VH_M_transition_zone_of_prostate_R,0
3d-vh-m-prostate,VH_M_anterior_fibromuscular_stroma_R,VH_M_transition_zone_of_prostate_R,0
3d-vh-m-prostate,VH_M_transition_zone__of_prostate_L,VH_M_transition_zone_of_prostate_R,0
3d-vh-m-prostate,VH_M_anterior_fibromuscular_stroma_L,VH_M_base_of_prostate,0
3d-vh-m-prostate,VH_M_anterior_fibromuscular_stroma_L,VH_M_transition_zone__of_prostate_L,0
3d-vh-m-prostate,VH_M_prostatic_utricle,VH_M_seminal_colliculus,0
3d-vh-m-prostate,VH_M_apex_of_prostate,VH_M_prostate_duct_L,0
3d-vh-m-prostate,VH_M_base_of_prostate,VH_M_transition_zone__of_prostate_L,0
3d-vh-f-urinary-bladder,VH_F_trigone_of_urinary_bladder,VH_F_ureteral_orifice_L,0
3d-vh-f-blood-vasculature,VH_F_inferior_mesenteric_artery,VH_F_sigmoid_artery_b,0
3d-vh-f-blood-vasculature,VH_F_central_retinal_vein_R,VH_F_superior_ophthalmic_vein_R,0
3d-vh-f-ureter-l,VH_F_minor_calyx_L_a,VH_F_minor_calyx_L_c,0
3d-vh-f-blood-vasculature,VH_F_posterior_left_ventricular_branch,VH_F_right_coronary_artery,0
3d-vh-f-blood-vasculature,VH_F_inferior_vena_cava_a,VH_F_middle_hepatic_vein,0
3d-vh-f-blood-vasculature,VH_F_left_common_iliac_vein,VH_F_median_sacral_vein,0
3d-vh-f-blood-vasculature,VH_F_middle_colic_vein,VH_F_superior_mesenteric_vein,0
3d-vh-f-blood-vasculature,VH_F_posterior_segmental_right_hepatic_artery,VH_F_right_branch_of_portal_vein,0
3d-vh-f-blood-vasculature,VH_F_inferior_mesenteric_artery,VH_F_sigmoid_artery_c,0
3d-vh-f-blood-vasculature,VH_F_anterior_cardiac_vein,VH_F_right_coronary_artery,0
3d-vh-f-blood-vasculature,VH_F_coronary_sinus,VH_F_left_marginal_vein,0
3d-vh-f-blood-vasculature,VH_F_descending_aorta_b,VH_F_left_renal_artery,0
3d-vh-f-blood-vasculature,VH_F_central_retinal_artery_L,VH_F_central_retinal_vein_L,0
3d-vh-f-blood-vasculature,VH_F_inferior_mesenteric_artery,VH_F_superior_rectal_artery,0
3d-vh-f-blood-vasculature,VH_F_inferior_mesenteric_vein,VH_F_sigmoid_vein_c,0
3d-vh-f-blood-vasculature,VH_F_cystic_artery,VH_F_cystic_vein,0
3d-vh-f-blood-vasculature,VH_F_aortic_arch,VH_F_left_subclavian_artery_a,0
3d-vh-f-blood-vasculature,VH_F_left_posterior_descending_branch_of_circumflex_branch_of_left_coronary_artery,VH_F_right_coronary_artery,0
3d-vh-f-blood-vasculature,VH_F_left_posterior_descending_branch_of_circumflex_branch_of_left_coronary_artery,VH_F_middle_cardiac_vein,0
3d-vh-f-blood-vasculature,VH_F_right_uterine_artery,VH_F_right_uterine_vein,0
3d-vh-f-blood-vasculature,VH_F_left_colic_artery,VH_F_left_colic_vein,0
3d-vh-f-blood-vasculature,VH_F_splenic_vein,VH_F_superior_mesenteric_vein,0
3d-vh-f-blood-vasculature,VH_F_posterior_vein_of_left_ventricle,VH_F_right_coronary_artery,0
3d-vh-f-blood-vasculature,VH_F_ileocolic_vein,VH_F_superior_mesenteric_vein,0
3d-vh-f-blood-vasculature,VH_F_coronary_sinus,VH_F_right_coronary_artery,0
3d-vh-f-blood-vasculature,VH_F_marginal_artery_of_Drummond,VH_F_middle_colic_artery,0
3d-vh-f-blood-vasculature,VH_F_left_branch_of_portal_vein,VH_F_proper_hepatic_artery,0
3d-vh-f-blood-vasculature,VH_F_central_retinal_vein_R,VH_F_long_posterior_ciliary_artery_R,0
3d-vh-f-blood-vasculature,VH_F_internal_iliac_vein_L,VH_F_left_common_iliac_vein,0
3d-vh-f-blood-vasculature,VH_F_inferior_mesenteric_vein,VH_F_left_colic_vein,0
3d-vh-f-blood-vasculature,VH_F_central_retinal_vein_L,VH_F_superior_ophthalmic_vein_L,0
3d-vh-f-ureter-l,VH_F_minor_calyx_L_a,VH_F_minor_calyx_L_b,0
3d-vh-f-ureter-l,VH_F_major_calyx_L_c,VH_F_major_calyx_L_d,0
3d-vh-f-ureter-l,VH_F_minor_calyx_L_h,VH_F_minor_calyx_L_j,0
3d-vh-f-blood-vasculature,VH_F_inferior_mesenteric_vein,VH_F_superior_rectal_vein,0
3d-vh-f-blood-vasculature,VH_F_right_colic_vein,VH_F_superior_mesenteric_vein,0
3d-vh-f-blood-vasculature,VH_F_hepatic_portal_vein,VH_F_splenic_vein,0
3d-vh-f-blood-vasculature,VH_F_inferior_mesenteric_artery,VH_F_left_colic_artery,0
3d-vh-f-blood-vasculature,VH_F_proper_hepatic_artery,VH_F_right_hepatic_artery,0
3d-vh-f-blood-vasculature,VH_F_inferior_mesenteric_vein,VH_F_sigmoid_vein_a,0
3d-vh-f-blood-vasculature,VH_F_left_branch_of_portal_vein,VH_F_left_hepatic_artery,0
3d-vh-f-blood-vasculature,VH_F_right_colic_artery,VH_F_superior_mesenteric_artery,0
3d-vh-f-blood-vasculature,VH_F_ileocolic_artery,VH_F_superior_mesenteric_artery,0
3d-vh-f-blood-vasculature,VH_F_inferior_mesenteric_vein,VH_F_left_colic_artery,0
3d-vh-f-blood-vasculature,VH_F_coronary_sinus,VH_F_posterior_vein_of_left_ventricle,0
3d-vh-f-blood-vasculature,VH_F_central_retinal_artery_L,VH_F_long_posterior_ciliary_artery_L,0
3d-vh-f-blood-vasculature,VH_F_left_renal_vein,VH_F_splenic_vein,0
3d-vh-f-blood-vasculature,VH_F_inferior_mesenteric_vein,VH_F_splenic_vein,0
3d-vh-f-blood-vasculature,VH_F_left_branch_of_portal_vein,VH_F_right_branch_of_portal_vein,0
3d-vh-f-blood-vasculature,VH_F_internal_iliac_vein_L,VH_F_internal_pudendal_vein_L,0
3d-vh-f-blood-vasculature,VH_F_great_cardiac_vein,VH_F_left_circumflex_artery,0
3d-vh-f-blood-vasculature,VH_F_central_retinal_artery_R,VH_F_central_retinal_vein_R,0
3d-vh-f-blood-vasculature,VH_F_hepatic_portal_vein,VH_F_right_branch_of_portal_vein,0
3d-vh-f-blood-vasculature,VH_F_pulmonary_artery_L,VH_F_pulmonary_trunk,0
3d-vh-f-blood-vasculature,VH_F_superior_rectal_artery,VH_F_superior_rectal_vein,0
3d-vh-f-blood-vasculature,VH_F_splenic_artery,VH_F_splenic_vein,0
3d-vh-f-blood-vasculature,VH_F_central_retinal_vein_R,VH_F_opthalmic_artery_R,0
3d-vh-f-blood-vasculature,VH_F_celiac_trunk,VH_F_descending_aorta_b,0
3d-vh-f-blood-vasculature,VH_F_inferior_vena_cava_b,VH_F_right_renal_vein,0
3d-vh-f-blood-vasculature,VH_F_common_hepatic_artery,VH_F_proper_hepatic_artery,0
3d-vh-f-blood-vasculature,VH_F_anterior_segmental_right_hepatic_artery,VH_F_right_branch_of_portal_vein,0
3d-vh-f-blood-vasculature,VH_F_coronary_sinus,VH_F_middle_cardiac_vein,0
3d-vh-f-blood-vasculature,VH_F_hepatic_portal_vein,VH_F_proper_hepatic_artery,0
3d-vh-f-blood-vasculature,VH_F_left_anterior_descending_artery,VH_F_left_coronary_artery,0
3d-vh-f-blood-vasculature,VH_F_central_retinal_artery_R,VH_F_opthalmic_artery_R,0
3d-vh-f-blood-vasculature,VH_F_diagonal_branch_of_left_anterior_descending_artery,VH_F_left_anterior_descending_artery,0
3d-vh-f-blood-vasculature,VH_F_anterior_segmental_right_hepatic_artery,VH_F_right_hepatic_artery,0
3d-vh-f-blood-vasculature,VH_F_internal_iliac_vein_R,VH_F_right_common_iliac_vein,0
3d-vh-f-blood-vasculature,VH_F_coronary_sinus,VH_F_small_cardiac_vein,0
3d-vh-f-blood-vasculature,VH_F_anterior_segmental_right_hepatic_artery,VH_F_posterior_segmental_right_hepatic_artery,0
3d-vh-f-blood-vasculature,VH_F_left_circumflex_artery,VH_F_left_marginal_branch,0
3d-vh-f-blood-vasculature,VH_F_central_retinal_vein_L,VH_F_opthalmic_artery_L,0
3d-vh-f-blood-vasculature,VH_F_ophthalmic_vein_R,VH_F_superior_ophthalmic_vein_R,0
3d-vh-f-blood-vasculature,VH_F_left_circumflex_artery,VH_F_left_coronary_artery,0
3d-vh-f-blood-vasculature,VH_F_right_branch_of_portal_vein,VH_F_right_hepatic_artery,0
3d-vh-f-blood-vasculature,VH_F_internal_iliac_vein_R,VH_F_middle_rectal_vein_R,0
3d-vh-f-blood-vasculature,VH_F_inferior_vena_cava_a,VH_F_inferior_vena_cava_b,0
3d-vh-f-blood-vasculature,VH_F_right_coronary_artery,VH_F_right_marginal_artery,0
3d-vh-f-blood-vasculature,VH_F_descending_aorta_a,VH_F_descending_aorta_b,0
3d-vh-f-blood-vasculature,VH_F_left_hepatic_vein,VH_F_middle_hepatic_vein,0
3d-vh-f-blood-vasculature,VH_F_ophthalmic_vein_L,VH_F_superior_ophthalmic_vein_L,0
3d-vh-f-blood-vasculature,VH_F_aortic_arch,VH_F_ascending_aorta,0
3d-vh-f-blood-vasculature,VH_F_inferior_pancreaticoduodenal_vein,VH_F_middle_colic_vein,0
3d-vh-f-blood-vasculature,VH_F_celiac_trunk,VH_F_common_hepatic_artery,0
3d-vh-f-blood-vasculature,VH_F_coronary_sinus,VH_F_left_circumflex_artery,0
3d-vh-f-blood-vasculature,VH_F_left_subclavian_artery_a,VH_F_left_subclavian_artery_b,0
3d-vh-f-blood-vasculature,VH_F_cystic_vein,VH_F_right_branch_of_portal_vein,0
3d-vh-f-blood-vasculature,VH_F_hepatic_portal_vein,VH_F_right_hepatic_artery,0
3d-vh-f-blood-vasculature,VH_F_central_retinal_artery_R,VH_F_long_posterior_ciliary_artery_R,0
3d-vh-f-blood-vasculature,VH_F_pulmonary_artery_R,VH_F_pulmonary_trunk,0
3d-vh-f-blood-vasculature,VH_F_middle_colic_artery,VH_F_superior_mesenteric_artery,0
3d-vh-f-blood-vasculature,VH_F_left_hepatic_artery,VH_F_middle_hepatic_artery_branch_of_left_hepatic_artery,0
3d-vh-f-blood-vasculature,VH_F_aortic_arch,VH_F_brachiocephalic_artery_a,0
3d-vh-f-blood-vasculature,VH_F_inferior_vena_cava_b,VH_F_median_sacral_vein,0
3d-vh-f-blood-vasculature,VH_F_aortic_arch,VH_F_left_common_carotid_artery_a,0
3d-vh-f-blood-vasculature,VH_F_descending_aorta_b,VH_F_left_renal_vein,0
3d-vh-f-blood-vasculature,VH_F_left_hepatic_artery,VH_F_proper_hepatic_artery,0
3d-vh-f-blood-vasculature,VH_F_inferior_vena_cava_b,VH_F_left_common_iliac_vein,0
3d-vh-f-blood-vasculature,VH_F_hepatic_portal_vein,VH_F_left_branch_of_portal_vein,0
3d-vh-f-blood-vasculature,VH_F_coronary_sinus,VH_F_oblique_vein_of_left_atrium,0
3d-vh-f-blood-vasculature,VH_F_coronary_sinus,VH_F_great_cardiac_vein,0
3d-vh-f-blood-vasculature,VH_F_posterior_segmental_right_hepatic_artery,VH_F_right_hepatic_artery,0
3d-vh-f-blood-vasculature,VH_F_inferior_mesenteric_artery,VH_F_sigmoid_artery_a,0
3d-vh-f-blood-vasculature,VH_F_inferior_rectal_vein_R,VH_F_internal_pudendal_vein_R,0
3d-vh-f-blood-vasculature,VH_F_inferior_pancreaticoduodenal_vein,VH_F_superior_mesenteric_vein,0
3d-vh-f-blood-vasculature,VH_F_great_cardiac_vein,VH_F_left_anterior_descending_artery,0
3d-vh-f-blood-vasculature,VH_F_hepatic_portal_vein,VH_F_superior_mesenteric_vein,0
3d-vh-m-ureter-r,VH_M_minor_calyx_R_a,VH_M_minor_calyx_R_b,0
3d-vh-m-ureter-r,VH_M_major_calyx_R_a,VH_M_minor_calyx_R_c,0
3d-vh-m-eye-l,VH_M_macula_lutea_L,VH_M_retina_L,0
3d-vh-f-ureter-r,VH_F_major_calyx_R_c,VH_F_minor_calyx_R_g,0
3d-vh-f-ureter-r,VH_F_major_calyx_R_b,VH_F_minor_calyx_R_f,0
3d-vh-f-ureter-r,VH_F_major_calyx_R_a,VH_F_major_calyx_R_b,0
3d-vh-f-ureter-r,VH_F_minor_calyx_R_e,VH_F_minor_calyx_R_f,0
3d-vh-f-trachea,VH_F_carina,VH_F_trachea,0
3d-vh-f-trachea,VH_F_trachea,VH_F_tracheal_cartilage,0
3d-vh-f-pancreas,VH_F_body_of_pancreas,VH_F_tail_of_pancreas,0
3d-vh-f-pancreas,VH_F_head_of_pancreas,VH_F_neck_of_pancreas,0
3d-vh-f-pancreas,VH_F_body_of_pancreas,VH_F_neck_of_pancreas,0
3d-vh-f-pancreas,VH_F_head_of_pancreas,VH_F_ucinate_process1,0
3d-vh-f-small-intestine,VH_F_duodenal_ampulla,VH_F_duodenum_superior,0
3d-vh-m-spinal-cord,VH_M_fourth_thoracic_spinal_cord_segment,VH_M_third_thoracic_spinal_cord_segment,0
3d-vh-m-spinal-cord,VH_M_C3_segment_of_cervical_spinal_cord,VH_M_C4_segment_of_cervical_spinal_cord,0
3d-vh-m-spinal-cord,VH_M_eleventh_thoracic_spinal_cord_segment,VH_M_twelfth_thoracic_spinal_cord_segment,0
3d-vh-m-spinal-cord,VH_M_fifth_thoracic_spinal_cord_segment,VH_M_fourth_thoracic_spinal_cord_segment,0
3d-vh-m-spinal-cord,VH_M_fifth_lumbar_spinal_cord_segment,VH_M_first_sacral_spinal_cord_segment,0
3d-vh-m-spinal-cord,VH_M_eleventh_thoracic_spinal_cord_segment,VH_M_tenth_thoracic_spinal_cord_segment,0
3d-vh-m-spinal-cord,VH_M_fourth_sacral_spinal_cord_segment,VH_M_third_sacral_spinal_cord_segment,0
3d-vh-m-spinal-cord,VH_M_fourth_lumbar_spinal_cord_segment,VH_M_third_lumbar_spinal_cord_segment,0
3d-vh-m-spinal-cord,VH_M_C2_segment_of_cervical_spinal_cord,VH_M_C3_segment_of_cervical_spinal_cord,0
3d-vh-m-spinal-cord,VH_M_ninth_thoracic_spinal_cord_segment,VH_M_tenth_thoracic_spinal_cord_segment,0
3d-vh-m-spinal-cord,VH_M_C5_segment_of_cervical_spinal_cord,VH_M_C6_segment_of_cervical_spinal_cord,0
3d-vh-m-spinal-cord,VH_M_C7_segment_of_cervical_spinal_cord,VH_M_C8_segment_of_cervical_spinal_cord,0
3d-vh-m-spinal-cord,VH_M_fifth_lumbar_spinal_cord_segment,VH_M_fourth_lumbar_spinal_cord_segment,0
3d-vh-f-ureter-r,VH_F_major_calyx_R_c,VH_F_minor_calyx_R_i,0
3d-vh-f-ureter-r,VH_F_major_calyx_R_a,VH_F_renal_pelvis_R,0
3d-allen-m-brain,Allen_mediodorsal_nucleus_of_thalamus_L,Allen_pulvinar_of_thalamus_L,0
3d-vh-f-ureter-r,VH_F_major_calyx_R_a,VH_F_minor_calyx_R_d,0
3d-vh-f-knee-l,VH_F_anterior_cruciate_enthesis_L,VH_F_articular_cartilage_of_knee_L,0
3d-allen-m-brain,Allen_cuneus_L,Allen_superior_occipital_gyrus_L,0
3d-allen-m-brain,Allen_parietal_operculum_R,Allen_planum_temporale_R,0
3d-allen-m-brain,Allen_anterior_commissure_R,Allen_white_matter_of_forebrain_R,0
3d-allen-m-brain,Allen_long_insular_gyri_L,Allen_transverse_temporal_gyrus_Heschls_gyrus_L,0
3d-allen-m-brain,Allen_precuneus_L,Allen_white_matter_of_forebrain_L,0
3d-allen-m-brain,Allen_precuneus_L,Allen_superior_occipital_gyrus_L,0
3d-allen-m-brain,Allen_paracentral_lobule_rostral_part_L,Allen_white_matter_of_forebrain_L,0
3d-allen-m-brain,Allen_angular_gyrus_L,Allen_supraparietal_lobule_L,0
3d-allen-m-brain,Allen_mediodorsal_nucleus_of_thalamus_L,Allen_midline_nuclear_complex_L,0
3d-allen-m-brain,Allen_cingulate_gyrus_caudal_posterior_part_L,Allen_paracentral_lobule_rostral_part_L,0
3d-vh-f-ureter-r,VH_F_major_calyx_R_c,VH_F_minor_calyx_R_j,0
3d-vh-f-ureter-r,VH_F_major_calyx_R_c,VH_F_renal_pelvis_R,0
3d-vh-f-ureter-r,VH_F_minor_calyx_R_b,VH_F_minor_calyx_R_c,0
3d-vh-f-ureter-r,VH_F_major_calyx_R_b,VH_F_renal_pelvis_R,0
3d-vh-f-ureter-r,VH_F_major_calyx_R_a,VH_F_minor_calyx_R_a,0
3d-vh-f-ureter-r,VH_F_major_calyx_R_a,VH_F_minor_calyx_R_b,0
3d-vh-f-ureter-r,VH_F_major_calyx_R_a,VH_F_minor_calyx_R_c,0
3d-vh-f-ureter-r,VH_F_minor_calyx_R_a,VH_F_minor_calyx_R_b,0
3d-vh-f-ureter-r,VH_F_major_calyx_R_b,VH_F_minor_calyx_R_e,0
3d-vh-f-ureter-r,VH_F_major_calyx_R_c,VH_F_minor_calyx_R_h,0
3d-vh-f-ureter-r,VH_F_minor_calyx_R_b,VH_F_minor_calyx_R_d,0
3d-vh-f-ureter-r,VH_F_minor_calyx_R_c,VH_F_minor_calyx_R_d,0
3d-vh-m-spinal-cord,VH_M_first_sacral_spinal_cord_segment,VH_M_second_sacral_spinal_cord_segment,0
3d-vh-m-spinal-cord,VH_M_C6_segment_of_cervical_spinal_cord,VH_M_C7_segment_of_cervical_spinal_cord,0
3d-vh-m-spinal-cord,VH_M_first_lumbar_spinal_cord_segment,VH_M_second_lumbar_spinal_cord_segment,0
3d-vh-m-spinal-cord,VH_M_fifth_thoracic_spinal_cord_segment,VH_M_sixth_thoracic_spinal_cord_segment,0
3d-vh-f-liver,VH_F_right_anterosuperior_segment,VH_F_right_posterosuperior_segment,0
3d-vh-f-liver,VH_F_caudate_lobe,VH_F_esophageal_impression_of_liver,0
3d-vh-f-liver,VH_F_hepataduodenal_ligament,VH_F_ligamentum_venosum,0
3d-vh-f-liver,VH_F_gastric_impression_of_liver,VH_F_left_anterolateral_segment,0
3d-vh-f-liver,VH_F_capsule_of_the_liver,VH_F_suprarenal_impression_of_liver,0
3d-vh-f-liver,VH_F_caudate_lobe,VH_F_ligamentum_venosum,0
3d-vh-f-liver,VH_F_capsule_of_the_liver,VH_F_left_inferomedial_segment,0
3d-vh-f-liver,VH_F_caudate_lobe,VH_F_coronary_ligament_of_liver,0
3d-vh-f-liver,VH_F_diaphragmatic_surface_of_liver,VH_F_quadrate_lobe,0
3d-vh-f-liver,VH_F_capsule_of_the_liver,VH_F_falciform_ligament,0
3d-vh-f-liver,VH_F_renal_impression_of_liver,VH_F_right_anteroinferior_segment,0
3d-vh-f-liver,VH_F_bare_area_of_liver,VH_F_capsule_of_the_liver,0
3d-vh-f-liver,VH_F_caudate_lobe,VH_F_renal_impression_of_liver,0
3d-vh-f-liver,VH_F_right_anteroinferior_segment,VH_F_right_posterosuperior_segment,0
3d-vh-f-liver,VH_F_left_anterolateral_segment,VH_F_quadrate_lobe,0
3d-vh-f-liver,VH_F_caudate_lobe,VH_F_right_posteroinferior_segment,0
3d-vh-f-liver,VH_F_capsule_of_the_liver,VH_F_left_anterolateral_segment,0
3d-vh-f-liver,VH_F_right_anterosuperior_segment,VH_F_right_posteroinferior_segment,0
3d-vh-f-liver,VH_F_capsule_of_the_liver,VH_F_porta_hepatis,0
3d-vh-f-liver,VH_F_renal_impression_of_liver,VH_F_suprarenal_impression_of_liver,0
3d-vh-f-liver,VH_F_diaphragmatic_surface_of_liver,VH_F_left_superomedial_segment,0
3d-vh-f-liver,VH_F_capsule_of_the_liver,VH_F_triangular_ligament_of_liver,0
3d-vh-f-liver,VH_F_colic_impression_of_liver,VH_F_diaphragmatic_surface_of_liver,0
3d-vh-f-liver,VH_F_capsule_of_the_liver,VH_F_left_superomedial_segment1,0
3d-vh-f-liver,VH_F_diaphragmatic_surface_of_liver,VH_F_duodenal_impression_of_liver,0
3d-vh-f-liver,VH_F_capsule_of_the_liver,VH_F_right_anteroinferior_segment,0
3d-vh-f-liver,VH_F_capsule_of_the_liver,VH_F_colic_impression_of_liver,0
3d-vh-m-spinal-cord,VH_M_eighth_thoracic_spinal_cord_segment,VH_M_seventh_thoracic_spinal_cord_segment,0
3d-vh-m-spinal-cord,VH_M_second_lumbar_spinal_cord_segment,VH_M_third_lumbar_spinal_cord_segment,0
3d-vh-m-spinal-cord,VH_M_seventh_thoracic_spinal_cord_segment,VH_M_sixth_thoracic_spinal_cord_segment,0
3d-vh-m-spinal-cord,VH_M_C4_segment_of_cervical_spinal_cord,VH_M_C5_segment_of_cervical_spinal_cord,0
3d-vh-m-spinal-cord,VH_M_eighth_thoracic_spinal_cord_segment,VH_M_ninth_thoracic_spinal_cord_segment,0
3d-vh-m-spinal-cord,VH_M_second_thoracic_spinal_cord_segment,VH_M_third_thoracic_spinal_cord_segment,0
3d-vh-m-spinal-cord,VH_M_second_sacral_spinal_cord_segment,VH_M_third_sacral_spinal_cord_segment,0
3d-vh-m-spinal-cord,VH_M_C8_segment_of_cervical_spinal_cord,VH_M_first_thoracic_spinal_cord_segment,0
3d-vh-m-spinal-cord,VH_M_first_thoracic_spinal_cord_segment,VH_M_second_thoracic_spinal_cord_segment,0
3d-vh-f-liver,VH_F_hepataduodenal_ligament,VH_F_porta_hepatis,0
3d-vh-f-liver,VH_F_diaphragmatic_surface_of_liver,VH_F_ligamentum_venosum,0
3d-vh-f-liver,VH_F_duodenal_impression_of_liver,VH_F_right_anteroinferior_segment,0
3d-vh-f-liver,VH_F_capsule_of_the_liver,VH_F_left_superomedial_segment,0
3d-vh-f-liver,VH_F_bare_area_of_liver,VH_F_right_anterosuperior_segment,0
3d-vh-f-liver,VH_F_left_superomedial_segment,VH_F_triangular_ligament_of_liver,0
3d-vh-f-liver,VH_F_caudate_lobe,VH_F_duodenal_impression_of_liver,0
3d-vh-f-liver,VH_F_right_posteroinferior_segment,VH_F_right_posterosuperior_segment,0
3d-vh-f-liver,VH_F_left_anterolateral_segment,VH_F_ligamentum_venosum,0
3d-vh-f-liver,VH_F_caudate_lobe,VH_F_hepataduodenal_ligament,0
3d-vh-f-liver,VH_F_diaphragmatic_surface_of_liver,VH_F_renal_impression_of_liver,0
3d-vh-f-liver,VH_F_diaphragmatic_surface_of_liver,VH_F_right_posteroinferior_segment,0
3d-vh-f-liver,VH_F_ligamentum_venosum,VH_F_triangular_ligament_of_liver,0
3d-allen-m-brain,Allen_midline_nuclear_complex_L,Allen_white_matter_of_forebrain_L,0
3d-allen-m-brain,Allen_paracentral_lobule_caudal_part_L,Allen_white_matter_of_forebrain_L,0
3d-vh-f-liver,VH_F_coronary_ligament_of_liver,VH_F_renal_impression_of_liver,0
3d-vh-m-kidney-r,VH_M_hilum_of_kidney_R,VH_M_renal_pyramid_g,0
3d-vh-m-kidney-r,VH_M_hilum_of_kidney_R,VH_M_renal_pyramid_e,0
3d-vh-f-spleen,VH_F_colic_surface_of_spleen,VH_F_gastric_surface_of_spleen,0
3d-vh-f-spleen,VH_F_gastric_surface_of_spleen,VH_F_renal_surface_of_spleen,0
3d-vh-f-spleen,VH_F_colic_surface_of_spleen,VH_F_renal_surface_of_spleen,0
3d-vh-f-mammary-gland-r,VH_F_main_lactiferous_ducts_R,VH_F_main_lactiferous_sinuses_R,0
3d-vh-f-mammary-gland-r,VH_F_fat_R,VH_F_mammary_lobes_R,0
3d-allen-m-brain,Allen_supramarginal_gyrus_L,Allen_white_matter_of_forebrain_L,0
3d-allen-m-brain,Allen_long_insular_gyri_L,Allen_white_matter_of_forebrain_L,0
3d-allen-m-brain,Allen_postcentral_gyrus_L,Allen_supramarginal_gyrus_L,0
3d-allen-m-brain,Allen_paracentral_lobule_caudal_part_L,Allen_primary_motor_cortex_L,0
3d-allen-m-brain,Allen_body_of_caudate_L,Allen_white_matter_of_forebrain_L,0
3d-allen-m-brain,Allen_primary_motor_cortex_L,Allen_white_matter_of_forebrain_L,0
3d-allen-m-brain,Allen_body_of_lateral_ventricle_L,Allen_white_matter_of_forebrain_L,0
3d-allen-m-brain,Allen_postcentral_gyrus_L,Allen_supraparietal_lobule_L,0
3d-allen-m-brain,Allen_midline_nuclear_complex_L,Allen_reuniens_nucleus_medioventral_nucleus_of_thalamus_L,0
3d-allen-m-brain,Allen_angular_gyrus_L,Allen_white_matter_of_forebrain_L,0
3d-allen-m-brain,Allen_parietal_operculum_L,Allen_planum_temporale_L,0
3d-allen-m-brain,Allen_body_of_caudate_L,Allen_body_of_lateral_ventricle_L,0
3d-allen-m-brain,Allen_transverse_temporal_gyrus_Heschls_gyrus_L,Allen_white_matter_of_forebrain_L,0
3d-allen-m-brain,Allen_thalamus_L,Allen_zona_incerta_L,0
3d-allen-m-brain,Allen_parietal_operculum_L,Allen_primary_motor_cortex_L,0
3d-allen-m-brain,Allen_cingulate_gyrus_caudal_posterior_part_L,Allen_paracentral_lobule_caudal_part_L,0
3d-allen-m-brain,Allen_postcentral_gyrus_L,Allen_transverse_temporal_gyrus_Heschls_gyrus_L,0
3d-vh-m-kidney-r,VH_M_hilum_of_kidney_R,VH_M_renal_papilla_R_e,0
