gene_label,hgnc,source
PRSS30P,http://identifiers.org/hgnc/28753,hrapop
PRSS35,https://purl.org/ccf/ASCTB-TEMP_prss35,hrapop
PRSS48,http://identifiers.org/hgnc/24635,hrapop
PRSS48,https://purl.org/ccf/ASCTB-TEMP_prss48,hrapop
PRSS8,http://identifiers.org/hgnc/9491,hrapop
PRSS8,https://purl.org/ccf/ASCTB-TEMP_prss8,hrapop
PRTFDC1,http://identifiers.org/hgnc/23333,hrapop
PRTFDC1,https://purl.org/ccf/ASCTB-TEMP_prtfdc1,hrapop
PRTG,http://identifiers.org/hgnc/26373,hrapop
PRTN3,http://identifiers.org/hgnc/9495,hrapop
PRTN3,https://purl.org/ccf/ASCTB-TEMP_prtn3,hrapop
PRUNE2,http://identifiers.org/hgnc/25209,hrapop
PRUNE2,https://purl.org/ccf/ASCTB-TEMP_prune2,hrapop
PRX,http://identifiers.org/hgnc/13797,hrapop
PRXL2A,http://identifiers.org/hgnc/28651,hrapop
PRXL2B,http://identifiers.org/hgnc/28390,hrapop
PRXL2C,http://identifiers.org/hgnc/16881,hrapop
PSAP,http://identifiers.org/hgnc/9498,hrapop
PSAP,https://purl.org/ccf/ASCTB-TEMP_psap,hrapop
PSAT1,http://identifiers.org/hgnc/19129,hrapop
PSAT1,https://purl.org/ccf/ASCTB-TEMP_psat1,hrapop
PSCA,http://identifiers.org/hgnc/9500,hrapop
PSCA,https://purl.org/ccf/ASCTB-TEMP_psca,hrapop
PSD3,http://identifiers.org/hgnc/19093,hrapop
PSD3,https://purl.org/ccf/ASCTB-TEMP_psd3,hrapop
PSD4,http://identifiers.org/hgnc/19096,hrapop
PSEN1,http://identifiers.org/hgnc/9508,hrapop
PSEN2,http://identifiers.org/hgnc/9509,hrapop
PSEN2,https://purl.org/ccf/ASCTB-TEMP_psen2,hrapop
PSENEN,http://identifiers.org/hgnc/30100,hrapop
PSENEN,https://purl.org/ccf/ASCTB-TEMP_psenen,hrapop
PSG9,http://identifiers.org/hgnc/9526,hrapop
PSIP1,http://identifiers.org/hgnc/9527,hrapop
PSIP1,https://purl.org/ccf/ASCTB-TEMP_psip1,hrapop
PSIP1P1,http://identifiers.org/hgnc/31132,hrapop
PSKH1,http://identifiers.org/hgnc/9529,hrapop
PSLNR,http://identifiers.org/hgnc/54405,hrapop
PSMA1,http://identifiers.org/hgnc/9530,hrapop
PSMA2,http://identifiers.org/hgnc/9531,hrapop
PSMA2,https://purl.org/ccf/ASCTB-TEMP_psma2,hrapop
PSMA3,http://identifiers.org/hgnc/9532,hrapop
PSMA3,https://purl.org/ccf/ASCTB-TEMP_psma3,hrapop
PSMA3-AS1,http://identifiers.org/hgnc/26445,hrapop
PSMA4,http://identifiers.org/hgnc/9533,hrapop
PSMA4,https://purl.org/ccf/ASCTB-TEMP_psma4,hrapop
PSMA5,http://identifiers.org/hgnc/9534,hrapop
PSMA5,https://purl.org/ccf/ASCTB-TEMP_psma5,hrapop
PSMA6,http://identifiers.org/hgnc/9535,hrapop
PSMA6,https://purl.org/ccf/ASCTB-TEMP_psma6,hrapop
PSMA6P1,http://identifiers.org/hgnc/17460,hrapop
PSMA7,http://identifiers.org/hgnc/9536,hrapop
PSMA7,https://purl.org/ccf/ASCTB-TEMP_psma7,hrapop
PSMA8,http://identifiers.org/hgnc/22985,hrapop
PSMB1,http://identifiers.org/hgnc/9537,hrapop
PSMB1,https://purl.org/ccf/ASCTB-TEMP_psmb1,hrapop
PSMB10,http://identifiers.org/hgnc/9538,hrapop
PSMB2,http://identifiers.org/hgnc/9539,hrapop
PSMB2,https://purl.org/ccf/ASCTB-TEMP_psmb2,hrapop
PSMB3,http://identifiers.org/hgnc/9540,hrapop
PSMB3,https://purl.org/ccf/ASCTB-TEMP_psmb3,hrapop
PSMB4,http://identifiers.org/hgnc/9541,hrapop
PSMB5,http://identifiers.org/hgnc/9542,hrapop
PSMB5,https://purl.org/ccf/ASCTB-TEMP_psmb5,hrapop
PSMB6,http://identifiers.org/hgnc/9543,hrapop
PSMB6,https://purl.org/ccf/ASCTB-TEMP_psmb6,hrapop
PSMB7,http://identifiers.org/hgnc/9544,hrapop
PSMB7,https://purl.org/ccf/ASCTB-TEMP_psmb7,hrapop
PSMB8,http://identifiers.org/hgnc/9545,hrapop
PSMB8,https://purl.org/ccf/ASCTB-TEMP_psmb8,hrapop
PSMB8-AS1,http://identifiers.org/hgnc/39758,hrapop
PSMB9,http://identifiers.org/hgnc/9546,hrapop
PSMC1,http://identifiers.org/hgnc/9547,hrapop
PSMC1P9,http://identifiers.org/hgnc/39784,hrapop
PSMC2,http://identifiers.org/hgnc/9548,hrapop
PSMC2,https://purl.org/ccf/ASCTB-TEMP_psmc2,hrapop
PSMC3,http://identifiers.org/hgnc/9549,hrapop
PSMC3IP,http://identifiers.org/hgnc/17928,hrapop
PSMC4,http://identifiers.org/hgnc/9551,hrapop
PSMC4,https://purl.org/ccf/ASCTB-TEMP_psmc4,hrapop
PSMC5,http://identifiers.org/hgnc/9552,hrapop
PSMC5,https://purl.org/ccf/ASCTB-TEMP_psmc5,hrapop
PSMC6,http://identifiers.org/hgnc/9553,hrapop
PSMD1,http://identifiers.org/hgnc/9554,hrapop
PSMD1,https://purl.org/ccf/ASCTB-TEMP_psmd1,hrapop
PSMD10,http://identifiers.org/hgnc/9555,hrapop
PSMD10,https://purl.org/ccf/ASCTB-TEMP_psmd10,hrapop
PSMD10P2,http://identifiers.org/hgnc/30151,hrapop
PSMD11,http://identifiers.org/hgnc/9556,hrapop
PSMD11,https://purl.org/ccf/ASCTB-TEMP_psmd11,hrapop
PSMD12,http://identifiers.org/hgnc/9557,hrapop
PSMD12,https://purl.org/ccf/ASCTB-TEMP_psmd12,hrapop
PSMD13,http://identifiers.org/hgnc/9558,hrapop
PSMD14,http://identifiers.org/hgnc/16889,hrapop
PSMD14,https://purl.org/ccf/ASCTB-TEMP_psmd14,hrapop
PSMD14-DT,http://identifiers.org/hgnc/56104,hrapop
PSMD2,http://identifiers.org/hgnc/9559,hrapop
PSMD2,https://purl.org/ccf/ASCTB-TEMP_psmd2,hrapop
PSMD3,http://identifiers.org/hgnc/9560,hrapop
PSMD3,https://purl.org/ccf/ASCTB-TEMP_psmd3,hrapop
PSMD4,http://identifiers.org/hgnc/9561,hrapop
PSMD4,https://purl.org/ccf/ASCTB-TEMP_psmd4,hrapop
PSMD5,http://identifiers.org/hgnc/9563,hrapop
PSMD6,http://identifiers.org/hgnc/9564,hrapop
PSMD6-AS1,http://identifiers.org/hgnc/40480,hrapop
PSMD6-AS2,http://identifiers.org/hgnc/44125,hrapop
PSMD6-AS2,https://purl.org/ccf/ASCTB-TEMP_psmd6-as2,hrapop
PSMD7,http://identifiers.org/hgnc/9565,hrapop
PSMD7,https://purl.org/ccf/ASCTB-TEMP_psmd7,hrapop
PSMD7-DT,http://identifiers.org/hgnc/53056,hrapop
PSMD8,http://identifiers.org/hgnc/9566,hrapop
PSMD8,https://purl.org/ccf/ASCTB-TEMP_psmd8,hrapop
PSMD9,http://identifiers.org/hgnc/9567,hrapop
PSME1,http://identifiers.org/hgnc/9568,hrapop
PSME1,https://purl.org/ccf/ASCTB-TEMP_psme1,hrapop
PSME2,http://identifiers.org/hgnc/9569,hrapop
PSME2,https://purl.org/ccf/ASCTB-TEMP_psme2,hrapop
PSME3,http://identifiers.org/hgnc/9570,hrapop
PSME3IP1,http://identifiers.org/hgnc/29856,hrapop
PSME4,http://identifiers.org/hgnc/20635,hrapop
PSME4,https://purl.org/ccf/ASCTB-TEMP_psme4,hrapop
PSMF1,http://identifiers.org/hgnc/9571,hrapop
PSMG1,http://identifiers.org/hgnc/3043,hrapop
PSMG1,https://purl.org/ccf/ASCTB-TEMP_psmg1,hrapop
PSMG2,http://identifiers.org/hgnc/24929,hrapop
PSMG2,https://purl.org/ccf/ASCTB-TEMP_psmg2,hrapop
PSMG3,http://identifiers.org/hgnc/22420,hrapop
PSMG4,http://identifiers.org/hgnc/21108,hrapop
PSORS1C2,http://identifiers.org/hgnc/17199,hrapop
PSPC1,http://identifiers.org/hgnc/20320,hrapop
PSPC1,https://purl.org/ccf/ASCTB-TEMP_pspc1,hrapop
PSPH,http://identifiers.org/hgnc/9577,hrapop
PSPN,http://identifiers.org/hgnc/9579,hrapop
PSRC1,http://identifiers.org/hgnc/24472,hrapop
PSTK,http://identifiers.org/hgnc/28578,hrapop
PSTPIP1,http://identifiers.org/hgnc/9580,hrapop
PSTPIP1,https://purl.org/ccf/ASCTB-TEMP_pstpip1,hrapop
PSTPIP2,http://identifiers.org/hgnc/9581,hrapop
PSTPIP2,https://purl.org/ccf/ASCTB-TEMP_pstpip2,hrapop
PTAFR,http://identifiers.org/hgnc/9582,hrapop
PTAFR,https://purl.org/ccf/ASCTB-TEMP_ptafr,hrapop
PTAR1,http://identifiers.org/hgnc/30449,hrapop
PTBP1,http://identifiers.org/hgnc/9583,hrapop
PTBP2,http://identifiers.org/hgnc/17662,hrapop
PTBP2,https://purl.org/ccf/ASCTB-TEMP_ptbp2,hrapop
PTBP3,http://identifiers.org/hgnc/10253,hrapop
PTBP3,https://purl.org/ccf/ASCTB-TEMP_ptbp3,hrapop
PTCD1,http://identifiers.org/hgnc/22198,hrapop
PTCD2,http://identifiers.org/hgnc/25734,hrapop
PTCD2,https://purl.org/ccf/ASCTB-TEMP_ptcd2,hrapop
PTCD3,http://identifiers.org/hgnc/24717,hrapop
PTCD3,https://purl.org/ccf/ASCTB-TEMP_ptcd3,hrapop
PTCH1,http://identifiers.org/hgnc/9585,hrapop
PTCH2,http://identifiers.org/hgnc/9586,hrapop
PTCH2,https://purl.org/ccf/ASCTB-TEMP_ptch2,hrapop
PTCHD1,http://identifiers.org/hgnc/26392,hrapop
PTCHD1-AS,http://identifiers.org/hgnc/37703,hrapop
PTCHD4,http://identifiers.org/hgnc/21345,hrapop
PTCHD4,https://purl.org/ccf/ASCTB-TEMP_ptchd4,hrapop
PTCSC1,http://identifiers.org/hgnc/37127,hrapop
PTCSC3,http://identifiers.org/hgnc/43959,hrapop
PTDSS1,http://identifiers.org/hgnc/9587,hrapop
PTDSS1,https://purl.org/ccf/ASCTB-TEMP_ptdss1,hrapop
PTDSS2,http://identifiers.org/hgnc/15463,hrapop
PTEN,http://identifiers.org/hgnc/9588,hrapop
PTENP1,http://identifiers.org/hgnc/9589,hrapop
PTER,http://identifiers.org/hgnc/9590,hrapop
PTGDS,http://identifiers.org/hgnc/9592,hrapop
PTGDS,https://purl.org/ccf/ASCTB-TEMP_ptgds,hrapop
PTGER1,http://identifiers.org/hgnc/9593,hrapop
PTGER2,http://identifiers.org/hgnc/9594,hrapop
PTGER2,https://purl.org/ccf/ASCTB-TEMP_ptger2,hrapop
PTGER3,http://identifiers.org/hgnc/9595,hrapop
PTGER3,https://purl.org/ccf/ASCTB-TEMP_ptger3,hrapop
PTGER4,http://identifiers.org/hgnc/9596,hrapop
PTGER4,https://purl.org/ccf/ASCTB-TEMP_ptger4,hrapop
PTGES,http://identifiers.org/hgnc/9599,hrapop
PTGES,https://purl.org/ccf/ASCTB-TEMP_ptges,hrapop
PTGES2,http://identifiers.org/hgnc/17822,hrapop
PTGES2,https://purl.org/ccf/ASCTB-TEMP_ptges2,hrapop
PTGES3,http://identifiers.org/hgnc/16049,hrapop
PTGES3,https://purl.org/ccf/ASCTB-TEMP_ptges3,hrapop
PTGFR,http://identifiers.org/hgnc/9600,hrapop
PTGFR,https://purl.org/ccf/ASCTB-TEMP_ptgfr,hrapop
PTGFRN,http://identifiers.org/hgnc/9601,hrapop
PTGIR,http://identifiers.org/hgnc/9602,hrapop
PTGIR,https://purl.org/ccf/ASCTB-TEMP_ptgir,hrapop
PTGIS,http://identifiers.org/hgnc/9603,hrapop
PTGIS,https://purl.org/ccf/ASCTB-TEMP_ptgis,hrapop
PTGR1,http://identifiers.org/hgnc/18429,hrapop
PTGR1,https://purl.org/ccf/ASCTB-TEMP_ptgr1,hrapop
PTGR2,http://identifiers.org/hgnc/20149,hrapop
PTGR3,http://identifiers.org/hgnc/28697,hrapop
PTGS1,http://identifiers.org/hgnc/9604,hrapop
PTGS1,https://purl.org/ccf/ASCTB-TEMP_ptgs1,hrapop
PTGS2,http://identifiers.org/hgnc/9605,hrapop
PTGS2,https://purl.org/ccf/ASCTB-TEMP_ptgs2,hrapop
PTH1R,http://identifiers.org/hgnc/9608,hrapop
PTH1R,https://purl.org/ccf/ASCTB-TEMP_pth1r,hrapop
PTH2R,http://identifiers.org/hgnc/9609,hrapop
PTH2R,https://purl.org/ccf/ASCTB-TEMP_pth2r,hrapop
PTHLH,http://identifiers.org/hgnc/9607,hrapop
PTHLH,https://purl.org/ccf/ASCTB-TEMP_pthlh,hrapop
PTK2,http://identifiers.org/hgnc/9611,hrapop
PTK2,https://purl.org/ccf/ASCTB-TEMP_ptk2,hrapop
PTK2B,http://identifiers.org/hgnc/9612,hrapop
PTK7,http://identifiers.org/hgnc/9618,hrapop
PTMA,http://identifiers.org/hgnc/9623,hrapop
PTMA,https://purl.org/ccf/ASCTB-TEMP_ptma,hrapop
PTMAP2,http://identifiers.org/hgnc/9625,hrapop
PTMAP4,http://identifiers.org/hgnc/9627,hrapop
PTMAP5,http://identifiers.org/hgnc/9628,hrapop
PTMAP9,http://identifiers.org/hgnc/34054,hrapop
PTMS,http://identifiers.org/hgnc/9629,hrapop
PTMS,https://purl.org/ccf/ASCTB-TEMP_ptms,hrapop
PTN,http://identifiers.org/hgnc/9630,hrapop
PTN,https://purl.org/ccf/ASCTB-TEMP_ptn,hrapop
PTOV1,http://identifiers.org/hgnc/9632,hrapop
PTOV1-AS1,http://identifiers.org/hgnc/44174,hrapop
PTP4A1,http://identifiers.org/hgnc/9634,hrapop
PTP4A1,https://purl.org/ccf/ASCTB-TEMP_ptp4a1,hrapop
PTP4A2,http://identifiers.org/hgnc/9635,hrapop
PTP4A3,http://identifiers.org/hgnc/9636,hrapop
PTP4A3,https://purl.org/ccf/ASCTB-TEMP_ptp4a3,hrapop
PTPA,http://identifiers.org/hgnc/9308,hrapop
PTPDC1,http://identifiers.org/hgnc/30184,hrapop
PTPMT1,http://identifiers.org/hgnc/26965,hrapop
PTPN1,http://identifiers.org/hgnc/9642,hrapop
PTPN11,http://identifiers.org/hgnc/9644,hrapop
PTPN12,http://identifiers.org/hgnc/9645,hrapop
PTPN12,https://purl.org/ccf/ASCTB-TEMP_ptpn12,hrapop
PTPN13,http://identifiers.org/hgnc/9646,hrapop
PTPN13,https://purl.org/ccf/ASCTB-TEMP_ptpn13,hrapop
PTPN14,http://identifiers.org/hgnc/9647,hrapop
PTPN14,https://purl.org/ccf/ASCTB-TEMP_ptpn14,hrapop
PTPN18,http://identifiers.org/hgnc/9649,hrapop
PTPN18,https://purl.org/ccf/ASCTB-TEMP_ptpn18,hrapop
PTPN2,http://identifiers.org/hgnc/9650,hrapop
PTPN20,http://identifiers.org/hgnc/23423,hrapop
PTPN21,http://identifiers.org/hgnc/9651,hrapop
PTPN22,http://identifiers.org/hgnc/9652,hrapop
PTPN22,https://purl.org/ccf/ASCTB-TEMP_ptpn22,hrapop
PTPN23,http://identifiers.org/hgnc/14406,hrapop
PTPN23-DT,http://identifiers.org/hgnc/55397,hrapop
PTPN3,http://identifiers.org/hgnc/9655,hrapop
PTPN4,http://identifiers.org/hgnc/9656,hrapop
PTPN5,http://identifiers.org/hgnc/9657,hrapop
PTPN6,http://identifiers.org/hgnc/9658,hrapop
PTPN6,https://purl.org/ccf/ASCTB-TEMP_ptpn6,hrapop
PTPN7,http://identifiers.org/hgnc/9659,hrapop
PTPN7,https://purl.org/ccf/ASCTB-TEMP_ptpn7,hrapop
PTPN9,http://identifiers.org/hgnc/9661,hrapop
PTPN9,https://purl.org/ccf/ASCTB-TEMP_ptpn9,hrapop
PTPRA,http://identifiers.org/hgnc/9664,hrapop
PTPRB,http://identifiers.org/hgnc/9665,hrapop
PTPRB,https://purl.org/ccf/ASCTB-TEMP_ptprb,hrapop
PTPRCAP,http://identifiers.org/hgnc/9667,hrapop
PTPRCAP,https://purl.org/ccf/ASCTB-TEMP_ptprcap,hrapop
PTPRD,http://identifiers.org/hgnc/9668,hrapop
PTPRD,https://purl.org/ccf/ASCTB-TEMP_ptprd,hrapop
PTPRD-AS1,http://identifiers.org/hgnc/49753,hrapop
PTPRE,http://identifiers.org/hgnc/9669,hrapop
PTPRE,https://purl.org/ccf/ASCTB-TEMP_ptpre,hrapop
PTPRF,http://identifiers.org/hgnc/9670,hrapop
PTPRF,https://purl.org/ccf/ASCTB-TEMP_ptprf,hrapop
PTPRG,http://identifiers.org/hgnc/9671,hrapop
PTPRG,https://purl.org/ccf/ASCTB-TEMP_ptprg,hrapop
PTPRJ,http://identifiers.org/hgnc/9673,hrapop
PTPRK,http://identifiers.org/hgnc/9674,hrapop
PTPRK,https://purl.org/ccf/ASCTB-TEMP_ptprk,hrapop
PTPRM,http://identifiers.org/hgnc/9675,hrapop
PTPRM,https://purl.org/ccf/ASCTB-TEMP_ptprm,hrapop
PTPRN,http://identifiers.org/hgnc/9676,hrapop
PTPRN,https://purl.org/ccf/ASCTB-TEMP_ptprn,hrapop
PTPRN2,http://identifiers.org/hgnc/9677,hrapop
PTPRN2,https://purl.org/ccf/ASCTB-TEMP_ptprn2,hrapop
PTPRN2-AS1,http://identifiers.org/hgnc/40488,hrapop
PTPRO,http://identifiers.org/hgnc/9678,hrapop
PTPRQ,http://identifiers.org/hgnc/9679,hrapop
PTPRR,http://identifiers.org/hgnc/9680,hrapop
PTPRR,https://purl.org/ccf/ASCTB-TEMP_ptprr,hrapop
PTPRS,http://identifiers.org/hgnc/9681,hrapop
PTPRS,https://purl.org/ccf/ASCTB-TEMP_ptprs,hrapop
PTPRT,http://identifiers.org/hgnc/9682,hrapop
PTPRT,https://purl.org/ccf/ASCTB-TEMP_ptprt,hrapop
PTPRU,http://identifiers.org/hgnc/9683,hrapop
PTPRZ1,http://identifiers.org/hgnc/9685,hrapop
PTPRZ1,https://purl.org/ccf/ASCTB-TEMP_ptprz1,hrapop
PTRH1,http://identifiers.org/hgnc/27039,hrapop
PTRH1,https://purl.org/ccf/ASCTB-TEMP_ptrh1,hrapop
PTRH2,http://identifiers.org/hgnc/24265,hrapop
PTRH2,https://purl.org/ccf/ASCTB-TEMP_ptrh2,hrapop
PTRHD1,http://identifiers.org/hgnc/33782,hrapop
PTRHD1,https://purl.org/ccf/ASCTB-TEMP_ptrhd1,hrapop
PTS,http://identifiers.org/hgnc/9689,hrapop
PTTG1,http://identifiers.org/hgnc/9690,hrapop
PTTG1,https://purl.org/ccf/ASCTB-TEMP_pttg1,hrapop
PTTG1IP,http://identifiers.org/hgnc/13524,hrapop
PTTG1IP,https://purl.org/ccf/ASCTB-TEMP_pttg1ip,hrapop
PTTG2,http://identifiers.org/hgnc/9691,hrapop
PTX3,http://identifiers.org/hgnc/9692,hrapop
PTX3,https://purl.org/ccf/ASCTB-TEMP_ptx3,hrapop
PUDP,http://identifiers.org/hgnc/16818,hrapop
PUF60,http://identifiers.org/hgnc/17042,hrapop
PUF60,https://purl.org/ccf/ASCTB-TEMP_puf60,hrapop
PUM1,http://identifiers.org/hgnc/14957,hrapop
PUM1,https://purl.org/ccf/ASCTB-TEMP_pum1,hrapop
PUM2,http://identifiers.org/hgnc/14958,hrapop
PUM2,https://purl.org/ccf/ASCTB-TEMP_pum2,hrapop
PUM3,http://identifiers.org/hgnc/29676,hrapop
PURA,http://identifiers.org/hgnc/9701,hrapop
PURB,http://identifiers.org/hgnc/9702,hrapop
PURPL,http://identifiers.org/hgnc/48995,hrapop
PUS1,http://identifiers.org/hgnc/15508,hrapop
PUS1,https://purl.org/ccf/ASCTB-TEMP_pus1,hrapop
PUS1-AS1,http://identifiers.org/hgnc/40706,hrapop
PUS10,http://identifiers.org/hgnc/26505,hrapop
PUS3,http://identifiers.org/hgnc/25461,hrapop
PUS7,http://identifiers.org/hgnc/26033,hrapop
PUS7L,http://identifiers.org/hgnc/25276,hrapop
PUS7L,https://purl.org/ccf/ASCTB-TEMP_pus7l,hrapop
PUSL1,http://identifiers.org/hgnc/26914,hrapop
PUSL1,https://purl.org/ccf/ASCTB-TEMP_pusl1,hrapop
PVALB,http://identifiers.org/hgnc/9704,hrapop
PVALB,https://purl.org/ccf/ASCTB-TEMP_pvalb,hrapop
PVALEF,http://identifiers.org/hgnc/40053,hrapop
PVR,http://identifiers.org/hgnc/9705,hrapop
PVR,https://purl.org/ccf/ASCTB-TEMP_pvr,hrapop
PVRIG,http://identifiers.org/hgnc/32190,hrapop
PVT1,http://identifiers.org/hgnc/9709,hrapop
PVT1,https://purl.org/ccf/ASCTB-TEMP_pvt1,hrapop
PWAR5,http://identifiers.org/hgnc/30090,hrapop
PWP1,http://identifiers.org/hgnc/17015,hrapop
PWP1,https://purl.org/ccf/ASCTB-TEMP_pwp1,hrapop
PWRN1,http://identifiers.org/hgnc/33235,hrapop
PWRN4,http://identifiers.org/hgnc/49130,hrapop
PWWP2A,http://identifiers.org/hgnc/29406,hrapop
PWWP2A,https://purl.org/ccf/ASCTB-TEMP_pwwp2a,hrapop
PWWP2B,http://identifiers.org/hgnc/25150,hrapop
PWWP3A,http://identifiers.org/hgnc/29641,hrapop
PXDC1,http://identifiers.org/hgnc/21361,hrapop
PXDC1,https://purl.org/ccf/ASCTB-TEMP_pxdc1,hrapop
PXDN,http://identifiers.org/hgnc/14966,hrapop
PXDN,https://purl.org/ccf/ASCTB-TEMP_pxdn,hrapop
PXDNL,http://identifiers.org/hgnc/26359,hrapop
PXK,http://identifiers.org/hgnc/23326,hrapop
PXK,https://purl.org/ccf/ASCTB-TEMP_pxk,hrapop
PXMP2,http://identifiers.org/hgnc/9716,hrapop
PXMP4,https://purl.org/ccf/ASCTB-TEMP_pxmp4,hrapop
PXN,http://identifiers.org/hgnc/9718,hrapop
PXN-AS1,http://identifiers.org/hgnc/44123,hrapop
PXN-AS1,https://purl.org/ccf/ASCTB-TEMP_pxn-as1,hrapop
PXT1,http://identifiers.org/hgnc/18312,hrapop
PXT1,https://purl.org/ccf/ASCTB-TEMP_pxt1,hrapop
PYCARD,http://identifiers.org/hgnc/16608,hrapop
PYCARD,https://purl.org/ccf/ASCTB-TEMP_pycard,hrapop
PYCR1,http://identifiers.org/hgnc/9721,hrapop
PYCR2,http://identifiers.org/hgnc/30262,hrapop
PYCR3,http://identifiers.org/hgnc/25846,hrapop
PYDC2-AS1,http://identifiers.org/hgnc/52874,hrapop
PYGB,http://identifiers.org/hgnc/9723,hrapop
PYGL,http://identifiers.org/hgnc/9725,hrapop
PYGL,https://purl.org/ccf/ASCTB-TEMP_pygl,hrapop
PYGO1,http://identifiers.org/hgnc/30256,hrapop
PYGO2,http://identifiers.org/hgnc/30257,hrapop
PYGO2-AS1,http://identifiers.org/hgnc/55250,hrapop
PYHIN1,http://identifiers.org/hgnc/28894,hrapop
PYHIN1,https://purl.org/ccf/ASCTB-TEMP_pyhin1,hrapop
PYM1,http://identifiers.org/hgnc/30258,hrapop
PYROXD1,http://identifiers.org/hgnc/26162,hrapop
PYROXD2,http://identifiers.org/hgnc/23517,hrapop
PYURF,http://identifiers.org/hgnc/44317,hrapop
PYURF,https://purl.org/ccf/ASCTB-TEMP_pyurf,hrapop
PYY,http://identifiers.org/hgnc/9748,hrapop
PYY,https://purl.org/ccf/ASCTB-TEMP_pyy,hrapop
PZP,http://identifiers.org/hgnc/9750,hrapop
PZP,https://purl.org/ccf/ASCTB-TEMP_pzp,hrapop
QARS1,http://identifiers.org/hgnc/9751,hrapop
QDPR,http://identifiers.org/hgnc/9752,hrapop
QDPR,https://purl.org/ccf/ASCTB-TEMP_qdpr,hrapop
QKI,http://identifiers.org/hgnc/21100,hrapop
QKI,https://purl.org/ccf/ASCTB-TEMP_qki,hrapop
QPCT,http://identifiers.org/hgnc/9753,hrapop
QPCT,https://purl.org/ccf/ASCTB-TEMP_qpct,hrapop
QPCTL,http://identifiers.org/hgnc/25952,hrapop
QPRT,http://identifiers.org/hgnc/9755,hrapop
QPRT,https://purl.org/ccf/ASCTB-TEMP_qprt,hrapop
QRICH1,http://identifiers.org/hgnc/24713,hrapop
QRICH1,https://purl.org/ccf/ASCTB-TEMP_qrich1,hrapop
QRICH2,http://identifiers.org/hgnc/25326,hrapop
QRSL1,http://identifiers.org/hgnc/21020,hrapop
QRSL1,https://purl.org/ccf/ASCTB-TEMP_qrsl1,hrapop
QRSL1P1,http://identifiers.org/hgnc/43667,hrapop
QRSL1P3,http://identifiers.org/hgnc/43669,hrapop
QSER1,http://identifiers.org/hgnc/26154,hrapop
QSOX1,http://identifiers.org/hgnc/9756,hrapop
QSOX1,https://purl.org/ccf/ASCTB-TEMP_qsox1,hrapop
QSOX2,http://identifiers.org/hgnc/30249,hrapop
QTRT1,http://identifiers.org/hgnc/23797,hrapop
QTRT1,https://purl.org/ccf/ASCTB-TEMP_qtrt1,hrapop
QTRT2,http://identifiers.org/hgnc/25771,hrapop
R3HCC1,http://identifiers.org/hgnc/27329,hrapop
R3HCC1L,http://identifiers.org/hgnc/23512,hrapop
R3HCC1L,https://purl.org/ccf/ASCTB-TEMP_r3hcc1l,hrapop
R3HDM1,http://identifiers.org/hgnc/9757,hrapop
R3HDM2,http://identifiers.org/hgnc/29167,hrapop
R3HDM2-DT,http://identifiers.org/hgnc/55457,hrapop
R3HDM4,http://identifiers.org/hgnc/28270,hrapop
R3HDML-AS1,http://identifiers.org/hgnc/55830,hrapop
RAB10,http://identifiers.org/hgnc/9759,hrapop
RAB10,https://purl.org/ccf/ASCTB-TEMP_rab10,hrapop
RAB11A,http://identifiers.org/hgnc/9760,hrapop
RAB11A,https://purl.org/ccf/ASCTB-TEMP_rab11a,hrapop
RAB11B,http://identifiers.org/hgnc/9761,hrapop
RAB11B-AS1,http://identifiers.org/hgnc/44178,hrapop
RAB11FIP1,http://identifiers.org/hgnc/30265,hrapop
RAB11FIP1,https://purl.org/ccf/ASCTB-TEMP_rab11fip1,hrapop
RAB11FIP2,http://identifiers.org/hgnc/29152,hrapop
RAB11FIP3,http://identifiers.org/hgnc/17224,hrapop
RAB11FIP4,http://identifiers.org/hgnc/30267,hrapop
RAB11FIP4,https://purl.org/ccf/ASCTB-TEMP_rab11fip4,hrapop
RAB11FIP5,http://identifiers.org/hgnc/24845,hrapop
RAB12,http://identifiers.org/hgnc/31332,hrapop
RAB13,http://identifiers.org/hgnc/9762,hrapop
RAB13,https://purl.org/ccf/ASCTB-TEMP_rab13,hrapop
RAB14,http://identifiers.org/hgnc/16524,hrapop
RAB15,http://identifiers.org/hgnc/20150,hrapop
RAB15,https://purl.org/ccf/ASCTB-TEMP_rab15,hrapop
RAB17,http://identifiers.org/hgnc/16523,hrapop
RAB18,http://identifiers.org/hgnc/14244,hrapop
RAB18,https://purl.org/ccf/ASCTB-TEMP_rab18,hrapop
RAB19,http://identifiers.org/hgnc/19982,hrapop
RAB1A,http://identifiers.org/hgnc/9758,hrapop
RAB1A,https://purl.org/ccf/ASCTB-TEMP_rab1a,hrapop
RAB1B,http://identifiers.org/hgnc/18370,hrapop
RAB20,http://identifiers.org/hgnc/18260,hrapop
RAB20,https://purl.org/ccf/ASCTB-TEMP_rab20,hrapop
RAB21,http://identifiers.org/hgnc/18263,hrapop
RAB21,https://purl.org/ccf/ASCTB-TEMP_rab21,hrapop
RAB22A,http://identifiers.org/hgnc/9764,hrapop
RAB23,http://identifiers.org/hgnc/14263,hrapop
RAB24,http://identifiers.org/hgnc/9765,hrapop
RAB26,http://identifiers.org/hgnc/14259,hrapop
RAB26,https://purl.org/ccf/ASCTB-TEMP_rab26,hrapop
RAB27A,http://identifiers.org/hgnc/9766,hrapop
