as_label,uberon_id,sex,ref_organ
male right renal papilla i,UBERON:0001228,Male,https://purl.humanatlas.io/ref-organ/kidney-male-right/v1.3#primary
male right renal papilla j,UBERON:0001228,Male,https://purl.humanatlas.io/ref-organ/kidney-male-right/v1.3#primary
male right renal pyramid a,UBERON:0004200,Male,https://purl.humanatlas.io/ref-organ/kidney-male-right/v1.3#primary
male right renal pyramid b,UBERON:0004200,Male,https://purl.humanatlas.io/ref-organ/kidney-male-right/v1.3#primary
male right renal pyramid c,UBERON:0004200,Male,https://purl.humanatlas.io/ref-organ/kidney-male-right/v1.3#primary
male right renal pyramid d,UBERON:0004200,Male,https://purl.humanatlas.io/ref-organ/kidney-male-right/v1.3#primary
male right renal pyramid e,UBERON:0004200,Male,https://purl.humanatlas.io/ref-organ/kidney-male-right/v1.3#primary
male right renal pyramid f,UBERON:0004200,Male,https://purl.humanatlas.io/ref-organ/kidney-male-right/v1.3#primary
male right renal pyramid g,UBERON:0004200,Male,https://purl.humanatlas.io/ref-organ/kidney-male-right/v1.3#primary
male right renal pyramid h,UBERON:0004200,Male,https://purl.humanatlas.io/ref-organ/kidney-male-right/v1.3#primary
male right renal pyramid i,UBERON:0004200,Male,https://purl.humanatlas.io/ref-organ/kidney-male-right/v1.3#primary
male right renal pyramid j,UBERON:0004200,Male,https://purl.humanatlas.io/ref-organ/kidney-male-right/v1.3#primary
male right renal pyramid,UBERON:0004200,Male,https://purl.humanatlas.io/ref-organ/kidney-male-right/v1.3#primary
male left cortex of kidney,UBERON:0001225,Male,https://purl.humanatlas.io/ref-organ/kidney-male-left/v1.3#primary
male left hilum of kidney,UBERON:0008716,Male,https://purl.humanatlas.io/ref-organ/kidney-male-left/v1.3#primary
male left kidney capsule,UBERON:0002015,Male,https://purl.humanatlas.io/ref-organ/kidney-male-left/v1.3#primary
male left outer cortex of kidney,UBERON:0002189,Male,https://purl.humanatlas.io/ref-organ/kidney-male-left/v1.3#primary
male left renal column,UBERON:0001284,Male,https://purl.humanatlas.io/ref-organ/kidney-male-left/v1.3#primary
male left renal medulla,UBERON:0000362,Male,https://purl.humanatlas.io/ref-organ/kidney-male-left/v1.3#primary
male left renal papilla,UBERON:0001228,Male,https://purl.humanatlas.io/ref-organ/kidney-male-left/v1.3#primary
male left renal papilla a,UBERON:0001228,Male,https://purl.humanatlas.io/ref-organ/kidney-male-left/v1.3#primary
male left renal papilla b,UBERON:0001228,Male,https://purl.humanatlas.io/ref-organ/kidney-male-left/v1.3#primary
male left renal papilla c,UBERON:0001228,Male,https://purl.humanatlas.io/ref-organ/kidney-male-left/v1.3#primary
male left renal papilla d,UBERON:0001228,Male,https://purl.humanatlas.io/ref-organ/kidney-male-left/v1.3#primary
male left renal papilla e,UBERON:0001228,Male,https://purl.humanatlas.io/ref-organ/kidney-male-left/v1.3#primary
male left renal papilla f,UBERON:0001228,Male,https://purl.humanatlas.io/ref-organ/kidney-male-left/v1.3#primary
male left renal papilla g,UBERON:0001228,Male,https://purl.humanatlas.io/ref-organ/kidney-male-left/v1.3#primary
male left renal papilla h,UBERON:0001228,Male,https://purl.humanatlas.io/ref-organ/kidney-male-left/v1.3#primary
male left renal papilla i,UBERON:0001228,Male,https://purl.humanatlas.io/ref-organ/kidney-male-left/v1.3#primary
male left renal pyramid,UBERON:0004200,Male,https://purl.humanatlas.io/ref-organ/kidney-male-left/v1.3#primary
male left renal pyramid a,UBERON:0004200,Male,https://purl.humanatlas.io/ref-organ/kidney-male-left/v1.3#primary
male left renal pyramid b,UBERON:0004200,Male,https://purl.humanatlas.io/ref-organ/kidney-male-left/v1.3#primary
male left renal pyramid c,UBERON:0004200,Male,https://purl.humanatlas.io/ref-organ/kidney-male-left/v1.3#primary
male left renal pyramid d,UBERON:0004200,Male,https://purl.humanatlas.io/ref-organ/kidney-male-left/v1.3#primary
male left renal pyramid e,UBERON:0004200,Male,https://purl.humanatlas.io/ref-organ/kidney-male-left/v1.3#primary
male left renal pyramid f,UBERON:0004200,Male,https://purl.humanatlas.io/ref-organ/kidney-male-left/v1.3#primary
male left renal pyramid g,UBERON:0004200,Male,https://purl.humanatlas.io/ref-organ/kidney-male-left/v1.3#primary
male left renal pyramid h,UBERON:0004200,Male,https://purl.humanatlas.io/ref-organ/kidney-male-left/v1.3#primary
male left renal pyramid i,UBERON:0004200,Male,https://purl.humanatlas.io/ref-organ/kidney-male-left/v1.3#primary
male aortic valve,UBERON:0002137,Male,https://purl.humanatlas.io/ref-organ/heart-male/v1.3#primary
male heart left ventricle,UBERON:0002084,Male,https://purl.humanatlas.io/ref-organ/heart-male/v1.3#primary
male heart right ventricle,UBERON:0002080,Male,https://purl.humanatlas.io/ref-organ/heart-male/v1.3#primary
male heart valve,UBERON:0003978,Male,https://purl.humanatlas.io/ref-organ/heart-male/v1.3#primary
male interventricular septum,UBERON:0002094,Male,https://purl.humanatlas.io/ref-organ/heart-male/v1.3#primary
male left cardiac atrium,UBERON:0002079,Male,https://purl.humanatlas.io/ref-organ/heart-male/v1.3#primary
male mitral valve,UBERON:0002135,Male,https://purl.humanatlas.io/ref-organ/heart-male/v1.3#primary
male papillary muscle of heart,UBERON:0002494,Male,https://purl.humanatlas.io/ref-organ/heart-male/v1.3#primary
male papillary muscle of heart anterior,FMA:7264,Male,https://purl.humanatlas.io/ref-organ/heart-male/v1.3#primary
male papillary muscle of heart anterolateral,FMA:7265,Male,https://purl.humanatlas.io/ref-organ/heart-male/v1.3#primary
male papillary muscle of heart medial,FMA:7262,Male,https://purl.humanatlas.io/ref-organ/heart-male/v1.3#primary
male papillary muscle of heart posterior,FMA:7261,Male,https://purl.humanatlas.io/ref-organ/heart-male/v1.3#primary
male papillary muscle of heart posteromedial,FMA:7267,Male,https://purl.humanatlas.io/ref-organ/heart-male/v1.3#primary
male pulmonary valve,UBERON:0002146,Male,https://purl.humanatlas.io/ref-organ/heart-male/v1.3#primary
male right cardiac atrium,UBERON:0002078,Male,https://purl.humanatlas.io/ref-organ/heart-male/v1.3#primary
male tricuspid valve,UBERON:0002134,Male,https://purl.humanatlas.io/ref-organ/heart-male/v1.3#primary
male right aqueous humor,FMA:58820,Male,https://purl.humanatlas.io/ref-organ/eye-male-right/v1.3#primary
male right bulbar conjunctiva,FMA:59028,Male,https://purl.humanatlas.io/ref-organ/eye-male-right/v1.3#primary
male right ciliary body,FMA:58296,Male,https://purl.humanatlas.io/ref-organ/eye-male-right/v1.3#primary
male right ciliary muscle,FMA:49152,Male,https://purl.humanatlas.io/ref-organ/eye-male-right/v1.3#primary
male right ciliary processes,UBERON:0010427,Male,https://purl.humanatlas.io/ref-organ/eye-male-right/v1.3#primary
male right cornea,FMA:58239,Male,https://purl.humanatlas.io/ref-organ/eye-male-right/v1.3#primary
male right corneo scleral junction,FMA:58343,Male,https://purl.humanatlas.io/ref-organ/eye-male-right/v1.3#primary
male right fovea,FMA:58661,Male,https://purl.humanatlas.io/ref-organ/eye-male-right/v1.3#primary
male right iris,FMA:58236,Male,https://purl.humanatlas.io/ref-organ/eye-male-right/v1.3#primary
male right lens,FMA:58242,Male,https://purl.humanatlas.io/ref-organ/eye-male-right/v1.3#primary
male right macula lutea,FMA:58638,Male,https://purl.humanatlas.io/ref-organ/eye-male-right/v1.3#primary
male right optic choroid,FMA:58299,Male,https://purl.humanatlas.io/ref-organ/eye-male-right/v1.3#primary
male right optic disc,FMA:58635,Male,https://purl.humanatlas.io/ref-organ/eye-male-right/v1.3#primary
male right ora serrata of retina,FMA:58601,Male,https://purl.humanatlas.io/ref-organ/eye-male-right/v1.3#primary
male right palpebral conjunctiva of lower eyelid,FMA:223074,Male,https://purl.humanatlas.io/ref-organ/eye-male-right/v1.3#primary
male right palpebral conjunctiva of upper eyelid,FMA:223076,Male,https://purl.humanatlas.io/ref-organ/eye-male-right/v1.3#primary
male right pupil,UBERON:0010224,Male,https://purl.humanatlas.io/ref-organ/eye-male-right/v1.3#primary
male right retina,FMA:58302,Male,https://purl.humanatlas.io/ref-organ/eye-male-right/v1.3#primary
male right schlemms canal,FMA:51874,Male,https://purl.humanatlas.io/ref-organ/eye-male-right/v1.3#primary
male right sclera,FMA:58271,Male,https://purl.humanatlas.io/ref-organ/eye-male-right/v1.3#primary
male right suspensory ligament of lens,FMA:58839,Male,https://purl.humanatlas.io/ref-organ/eye-male-right/v1.3#primary
male right trabecular meshwork,UBERON:0005969,Male,https://purl.humanatlas.io/ref-organ/eye-male-right/v1.3#primary
male right vitreous humor,FMA:261236,Male,https://purl.humanatlas.io/ref-organ/eye-male-right/v1.3#primary
male left aqueous humor,FMA:58821,Male,https://purl.humanatlas.io/ref-organ/eye-male-left/v1.3#primary
male left bulbar conjunctiva,FMA:59029,Male,https://purl.humanatlas.io/ref-organ/eye-male-left/v1.3#primary
male left ciliary body,FMA:58297,Male,https://purl.humanatlas.io/ref-organ/eye-male-left/v1.3#primary
male left ciliary muscle,FMA:49153,Male,https://purl.humanatlas.io/ref-organ/eye-male-left/v1.3#primary
male left ciliary processes,UBERON:0010427,Male,https://purl.humanatlas.io/ref-organ/eye-male-left/v1.3#primary
male left cornea,FMA:58240,Male,https://purl.humanatlas.io/ref-organ/eye-male-left/v1.3#primary
female left aqueous humor,FMA:58821,Female,https://purl.humanatlas.io/ref-organ/eye-female-left/v1.3#primary
female left bulbar conjunctiva,FMA:59029,Female,https://purl.humanatlas.io/ref-organ/eye-female-left/v1.3#primary
female left ciliary body,FMA:58297,Female,https://purl.humanatlas.io/ref-organ/eye-female-left/v1.3#primary
female left ciliary muscle,FMA:49153,Female,https://purl.humanatlas.io/ref-organ/eye-female-left/v1.3#primary
female left ciliary processes,UBERON:0010427,Female,https://purl.humanatlas.io/ref-organ/eye-female-left/v1.3#primary
female left cornea,FMA:58240,Female,https://purl.humanatlas.io/ref-organ/eye-female-left/v1.3#primary
female left corneo scleral junction,FMA:58344,Female,https://purl.humanatlas.io/ref-organ/eye-female-left/v1.3#primary
female left fovea,FMA:58663,Female,https://purl.humanatlas.io/ref-organ/eye-female-left/v1.3#primary
female left iris,FMA:58237,Female,https://purl.humanatlas.io/ref-organ/eye-female-left/v1.3#primary
female left lens,FMA:58243,Female,https://purl.humanatlas.io/ref-organ/eye-female-left/v1.3#primary
female left macula lutea,FMA:58639,Female,https://purl.humanatlas.io/ref-organ/eye-female-left/v1.3#primary
female left optic choroid,FMA:58300,Female,https://purl.humanatlas.io/ref-organ/eye-female-left/v1.3#primary
female left optic disc,FMA:58636,Female,https://purl.humanatlas.io/ref-organ/eye-female-left/v1.3#primary
female left ora serrata of retina,FMA:58602,Female,https://purl.humanatlas.io/ref-organ/eye-female-left/v1.3#primary
female palpebral conjunctiva of left lower eyelid,FMA:223075,Female,https://purl.humanatlas.io/ref-organ/eye-female-left/v1.3#primary
female palpebral conjunctiva of left upper eyelid,FMA:223078,Female,https://purl.humanatlas.io/ref-organ/eye-female-left/v1.3#primary
female left pupil,UBERON:0010223,Female,https://purl.humanatlas.io/ref-organ/eye-female-left/v1.3#primary
female left retina,FMA:58303,Female,https://purl.humanatlas.io/ref-organ/eye-female-left/v1.3#primary
female left schlemms canal,FMA:51875,Female,https://purl.humanatlas.io/ref-organ/eye-female-left/v1.3#primary
female left sclera,FMA:58272,Female,https://purl.humanatlas.io/ref-organ/eye-female-left/v1.3#primary
female left suspensory ligament of lens,FMA:58840,Female,https://purl.humanatlas.io/ref-organ/eye-female-left/v1.3#primary
female left trabecular meshwork,UBERON:0005969,Female,https://purl.humanatlas.io/ref-organ/eye-female-left/v1.3#primary
female left vitreous humor,FMA:261238,Female,https://purl.humanatlas.io/ref-organ/eye-female-left/v1.3#primary
female anterior commissure L,UBERON:0000935,Female,https://purl.humanatlas.io/ref-organ/brain-female/v1.4#primary
female anterior commissure R,UBERON:0000935,Female,https://purl.humanatlas.io/ref-organ/brain-female/v1.4#primary
female anterior intermediate orbital gyrus L,UBERON:0002644,Female,https://purl.humanatlas.io/ref-organ/brain-female/v1.4#primary
female anterior intermediate orbital gyrus R,UBERON:0002644,Female,https://purl.humanatlas.io/ref-organ/brain-female/v1.4#primary
female anterior olfactory nucleus L,UBERON:0002266,Female,https://purl.humanatlas.io/ref-organ/brain-female/v1.4#primary
female anterior parahippocampal gyrus L,UBERON:0022383,Female,https://purl.humanatlas.io/ref-organ/brain-female/v1.4#primary
female anterior parahippocampal gyrus R,UBERON:0022383,Female,https://purl.humanatlas.io/ref-organ/brain-female/v1.4#primary
female basilar part of pons L,UBERON:0002151,Female,https://purl.humanatlas.io/ref-organ/brain-female/v1.4#primary
female basilar part of pons R,UBERON:0002151,Female,https://purl.humanatlas.io/ref-organ/brain-female/v1.4#primary
female brain hemisphere L,UBERON:0002812,Female,https://purl.humanatlas.io/ref-organ/brain-female/v1.4#primary
female brain hemisphere R,UBERON:0002813,Female,https://purl.humanatlas.io/ref-organ/brain-female/v1.4#primary
female cerebellar vermis L,UBERON:0004720,Female,https://purl.humanatlas.io/ref-organ/brain-female/v1.4#primary
female cerebral peduncle crus cerebri L,UBERON:0002623,Female,https://purl.humanatlas.io/ref-organ/brain-female/v1.4#primary
female cerebral peduncle crus cerebri R,UBERON:0002623,Female,https://purl.humanatlas.io/ref-organ/brain-female/v1.4#primary
female cingulate gyrus caudal posterior part L,UBERON:0002740,Female,https://purl.humanatlas.io/ref-organ/brain-female/v1.4#primary
female cingulate gyrus caudal posterior part R,UBERON:0002740,Female,https://purl.humanatlas.io/ref-organ/brain-female/v1.4#primary
female cingulate gyrus rostral anterior part L,UBERON:0002756,Female,https://purl.humanatlas.io/ref-organ/brain-female/v1.4#primary
female cingulate gyrus rostral anterior part R,UBERON:0002756,Female,https://purl.humanatlas.io/ref-organ/brain-female/v1.4#primary
female corpus callosum L,UBERON:0002336,Female,https://purl.humanatlas.io/ref-organ/brain-female/v1.4#primary
female corpus callosum R,UBERON:0002336,Female,https://purl.humanatlas.io/ref-organ/brain-female/v1.4#primary
female cuneus L,UBERON:0006092,Female,https://purl.humanatlas.io/ref-organ/brain-female/v1.4#primary
female cuneus R,UBERON:0006092,Female,https://purl.humanatlas.io/ref-organ/brain-female/v1.4#primary
female fornix L,UBERON:0000052,Female,https://purl.humanatlas.io/ref-organ/brain-female/v1.4#primary
female fornix R,UBERON:0000052,Female,https://purl.humanatlas.io/ref-organ/brain-female/v1.4#primary
female fourth ventricle L,UBERON:0002422,Female,https://purl.humanatlas.io/ref-organ/brain-female/v1.4#primary
female fourth ventricle R,UBERON:0002422,Female,https://purl.humanatlas.io/ref-organ/brain-female/v1.4#primary
female frontal operculum L,UBERON:0002947,Female,https://purl.humanatlas.io/ref-organ/brain-female/v1.4#primary
female frontal operculum R,UBERON:0002947,Female,https://purl.humanatlas.io/ref-organ/brain-female/v1.4#primary
female gyrus rectus straight gyrus L,UBERON:0004671,Female,https://purl.humanatlas.io/ref-organ/brain-female/v1.4#primary
female gyrus rectus straight gyrus R,UBERON:0004671,Female,https://purl.humanatlas.io/ref-organ/brain-female/v1.4#primary
female hippocampus L,UBERON:0002421,Female,https://purl.humanatlas.io/ref-organ/brain-female/v1.4#primary
female hippocampus R,UBERON:0002421,Female,https://purl.humanatlas.io/ref-organ/brain-female/v1.4#primary
female hypothalamus L,UBERON:0001898,Female,https://purl.humanatlas.io/ref-organ/brain-female/v1.4#primary
female hypothalamus R,UBERON:0001898,Female,https://purl.humanatlas.io/ref-organ/brain-female/v1.4#primary
female inferior colliculus L,UBERON:0001946,Female,https://purl.humanatlas.io/ref-organ/brain-female/v1.4#primary
female inferior colliculus R,UBERON:0001946,Female,https://purl.humanatlas.io/ref-organ/brain-female/v1.4#primary
female inferior frontal gyrus opercular part L,UBERON:0002980,Female,https://purl.humanatlas.io/ref-organ/brain-female/v1.4#primary
female inferior frontal gyrus opercular part R,UBERON:0002980,Female,https://purl.humanatlas.io/ref-organ/brain-female/v1.4#primary
female inferior frontal gyrus triangular part L,UBERON:0002629,Female,https://purl.humanatlas.io/ref-organ/brain-female/v1.4#primary
female inferior frontal gyrus triangular part R,UBERON:0002629,Female,https://purl.humanatlas.io/ref-organ/brain-female/v1.4#primary
female inferior occipital gyrus L,UBERON:0014608,Female,https://purl.humanatlas.io/ref-organ/brain-female/v1.4#primary
female inferior occipital gyrus R,UBERON:0014608,Female,https://purl.humanatlas.io/ref-organ/brain-female/v1.4#primary
female inferior temporal gyrus L,UBERON:0002751,Female,https://purl.humanatlas.io/ref-organ/brain-female/v1.4#primary
female inferior temporal gyrus R,UBERON:0002751,Female,https://purl.humanatlas.io/ref-organ/brain-female/v1.4#primary
female ingulo parahippocampal isthmus L,UBERON:0002738,Female,https://purl.humanatlas.io/ref-organ/brain-female/v1.4#primary
female ingulo parahippocampal isthmus R,UBERON:0002738,Female,https://purl.humanatlas.io/ref-organ/brain-female/v1.4#primary
female lateral occipitotemporal fusiform gyrus occipital part L,UBERON:0022364,Female,https://purl.humanatlas.io/ref-organ/brain-female/v1.4#primary
female lateral occipitotemporal fusiform gyrus occipital part R,UBERON:0022364,Female,https://purl.humanatlas.io/ref-organ/brain-female/v1.4#primary
female lateral orbital gyrus L,UBERON:0002564,Female,https://purl.humanatlas.io/ref-organ/brain-female/v1.4#primary
female lateral orbital gyrus R,UBERON:0002564,Female,https://purl.humanatlas.io/ref-organ/brain-female/v1.4#primary
female lingual gyrus medial occipitotemporal gyrus L,UBERON:0002943,Female,https://purl.humanatlas.io/ref-organ/brain-female/v1.4#primary
female lingual gyrus medial occipitotemporal gyrus R,UBERON:0002943,Female,https://purl.humanatlas.io/ref-organ/brain-female/v1.4#primary
female medial orbital gyrus L,UBERON:0002570,Female,https://purl.humanatlas.io/ref-organ/brain-female/v1.4#primary
female medial orbital gyrus R,UBERON:0002570,Female,https://purl.humanatlas.io/ref-organ/brain-female/v1.4#primary
female middle frontal gyrus L,UBERON:0002702,Female,https://purl.humanatlas.io/ref-organ/brain-female/v1.4#primary
female middle frontal gyrus R,UBERON:0002702,Female,https://purl.humanatlas.io/ref-organ/brain-female/v1.4#primary
female middle temporal gyrus L,UBERON:0002771,Female,https://purl.humanatlas.io/ref-organ/brain-female/v1.4#primary
female middle temporal gyrus R,UBERON:0002771,Female,https://purl.humanatlas.io/ref-organ/brain-female/v1.4#primary
female occipital pole L,UBERON:0002902,Female,https://purl.humanatlas.io/ref-organ/brain-female/v1.4#primary
female occipital pole R,UBERON:0002902,Female,https://purl.humanatlas.io/ref-organ/brain-female/v1.4#primary
female olfactory bulb L,UBERON:0002264,Female,https://purl.humanatlas.io/ref-organ/brain-female/v1.4#primary
female optic radiation L,UBERON:0022264,Female,https://purl.humanatlas.io/ref-organ/brain-female/v1.4#primary
female optic radiation R,UBERON:0022264,Female,https://purl.humanatlas.io/ref-organ/brain-female/v1.4#primary
female optic tract L,UBERON:0001908,Female,https://purl.humanatlas.io/ref-organ/brain-female/v1.4#primary
female optic tract R,UBERON:0001908,Female,https://purl.humanatlas.io/ref-organ/brain-female/v1.4#primary
female paracentral lobule rostral part L,UBERON:0035932,Female,https://purl.humanatlas.io/ref-organ/brain-female/v1.4#primary
female paracentral lobule rostral part R,UBERON:0035932,Female,https://purl.humanatlas.io/ref-organ/brain-female/v1.4#primary
female parietal operculum L,UBERON:0002911,Female,https://purl.humanatlas.io/ref-organ/brain-female/v1.4#primary
female parietal operculum R,UBERON:0002911,Female,https://purl.humanatlas.io/ref-organ/brain-female/v1.4#primary
female pineal body L,UBERON:0001905,Female,https://purl.humanatlas.io/ref-organ/brain-female/v1.4#primary
female pineal body R,UBERON:0001905,Female,https://purl.humanatlas.io/ref-organ/brain-female/v1.4#primary
female piriform region L,UBERON:0004725,Female,https://purl.humanatlas.io/ref-organ/brain-female/v1.4#primary
female planum polare L,UBERON:0023861,Female,https://purl.humanatlas.io/ref-organ/brain-female/v1.4#primary
female planum polare R,UBERON:0023861,Female,https://purl.humanatlas.io/ref-organ/brain-female/v1.4#primary
female planum temporale L,UBERON:0022268,Female,https://purl.humanatlas.io/ref-organ/brain-female/v1.4#primary
female planum temporale R,UBERON:0022268,Female,https://purl.humanatlas.io/ref-organ/brain-female/v1.4#primary
male left corneo scleral junction,FMA:58344,Male,https://purl.humanatlas.io/ref-organ/eye-male-left/v1.3#primary
male left fovea,FMA:58663,Male,https://purl.humanatlas.io/ref-organ/eye-male-left/v1.3#primary
male left iris,FMA:58237,Male,https://purl.humanatlas.io/ref-organ/eye-male-left/v1.3#primary
male left lens,FMA:58243,Male,https://purl.humanatlas.io/ref-organ/eye-male-left/v1.3#primary
male left macula lutea,FMA:58639,Male,https://purl.humanatlas.io/ref-organ/eye-male-left/v1.3#primary
male left optic choroid,FMA:58300,Male,https://purl.humanatlas.io/ref-organ/eye-male-left/v1.3#primary
male left optic disc,FMA:58636,Male,https://purl.humanatlas.io/ref-organ/eye-male-left/v1.3#primary
male left ora serrata of retina,FMA:58602,Male,https://purl.humanatlas.io/ref-organ/eye-male-left/v1.3#primary
male left palpebral conjunctiva of lower eyelid,FMA:223075,Male,https://purl.humanatlas.io/ref-organ/eye-male-left/v1.3#primary
male left palpebral conjunctiva of upper eyelid,FMA:223078,Male,https://purl.humanatlas.io/ref-organ/eye-male-left/v1.3#primary
male left pupil,UBERON:0010223,Male,https://purl.humanatlas.io/ref-organ/eye-male-left/v1.3#primary
male left retina,FMA:58303,Male,https://purl.humanatlas.io/ref-organ/eye-male-left/v1.3#primary
male left schlemms canal,FMA:51875,Male,https://purl.humanatlas.io/ref-organ/eye-male-left/v1.3#primary
male left sclera,FMA:58272,Male,https://purl.humanatlas.io/ref-organ/eye-male-left/v1.3#primary
male left suspensory ligament of lens,FMA:58840,Male,https://purl.humanatlas.io/ref-organ/eye-male-left/v1.3#primary
male left trabecular meshwork,UBERON:0005969,Male,https://purl.humanatlas.io/ref-organ/eye-male-left/v1.3#primary
male left vitreous humor,FMA:261238,Male,https://purl.humanatlas.io/ref-organ/eye-male-left/v1.3#primary
male anterior commissure L,UBERON:0000935,Male,https://purl.humanatlas.io/ref-organ/brain-male/v1.4#primary
male anterior commissure R,UBERON:0000935,Male,https://purl.humanatlas.io/ref-organ/brain-male/v1.4#primary
male anterior intermediate orbital gyrus L,UBERON:0002644,Male,https://purl.humanatlas.io/ref-organ/brain-male/v1.4#primary
male anterior intermediate orbital gyrus R,UBERON:0002644,Male,https://purl.humanatlas.io/ref-organ/brain-male/v1.4#primary
male anterior olfactory nucleus L,UBERON:0002266,Male,https://purl.humanatlas.io/ref-organ/brain-male/v1.4#primary
male anterior parahippocampal gyrus L,UBERON:0022383,Male,https://purl.humanatlas.io/ref-organ/brain-male/v1.4#primary
male anterior parahippocampal gyrus R,UBERON:0022383,Male,https://purl.humanatlas.io/ref-organ/brain-male/v1.4#primary
male basilar part of pons L,UBERON:0002151,Male,https://purl.humanatlas.io/ref-organ/brain-male/v1.4#primary
male basilar part of pons R,UBERON:0002151,Male,https://purl.humanatlas.io/ref-organ/brain-male/v1.4#primary
male brain H,UBERON:0002812,Male,https://purl.humanatlas.io/ref-organ/brain-male/v1.4#primary
male brain H,UBERON:0002813,Male,https://purl.humanatlas.io/ref-organ/brain-male/v1.4#primary
male cerebellar vermis L,UBERON:0004720,Male,https://purl.humanatlas.io/ref-organ/brain-male/v1.4#primary
male cerebral peduncle crus cerebri L,UBERON:0002623,Male,https://purl.humanatlas.io/ref-organ/brain-male/v1.4#primary
male cerebral peduncle crus cerebri R,UBERON:0002623,Male,https://purl.humanatlas.io/ref-organ/brain-male/v1.4#primary
male cingulate gyrus caudal posterior part L,UBERON:0002740,Male,https://purl.humanatlas.io/ref-organ/brain-male/v1.4#primary
male cingulate gyrus caudal posterior part R,UBERON:0002740,Male,https://purl.humanatlas.io/ref-organ/brain-male/v1.4#primary
male cingulate gyrus rostral anterior part L,UBERON:0002756,Male,https://purl.humanatlas.io/ref-organ/brain-male/v1.4#primary
male cingulate gyrus rostral anterior part R,UBERON:0002756,Male,https://purl.humanatlas.io/ref-organ/brain-male/v1.4#primary
male corpus callosum L,UBERON:0002336,Male,https://purl.humanatlas.io/ref-organ/brain-male/v1.4#primary
male corpus callosum R,UBERON:0002336,Male,https://purl.humanatlas.io/ref-organ/brain-male/v1.4#primary
male cuneus L,UBERON:0006092,Male,https://purl.humanatlas.io/ref-organ/brain-male/v1.4#primary
male cuneus R,UBERON:0006092,Male,https://purl.humanatlas.io/ref-organ/brain-male/v1.4#primary
male fornix L,UBERON:0000052,Male,https://purl.humanatlas.io/ref-organ/brain-male/v1.4#primary
male fornix R,UBERON:0000052,Male,https://purl.humanatlas.io/ref-organ/brain-male/v1.4#primary
male fourth ventricle L,UBERON:0002422,Male,https://purl.humanatlas.io/ref-organ/brain-male/v1.4#primary
male fourth ventricle R,UBERON:0002422,Male,https://purl.humanatlas.io/ref-organ/brain-male/v1.4#primary
male frontal operculum L,UBERON:0002947,Male,https://purl.humanatlas.io/ref-organ/brain-male/v1.4#primary
male frontal operculum R,UBERON:0002947,Male,https://purl.humanatlas.io/ref-organ/brain-male/v1.4#primary
male gyrus rectus straight gyrus L,UBERON:0004671,Male,https://purl.humanatlas.io/ref-organ/brain-male/v1.4#primary
male gyrus rectus straight gyrus R,UBERON:0004671,Male,https://purl.humanatlas.io/ref-organ/brain-male/v1.4#primary
male hippocampus L,UBERON:0002421,Male,https://purl.humanatlas.io/ref-organ/brain-male/v1.4#primary
male hippocampus R,UBERON:0002421,Male,https://purl.humanatlas.io/ref-organ/brain-male/v1.4#primary
male hypothalamus L,UBERON:0001898,Male,https://purl.humanatlas.io/ref-organ/brain-male/v1.4#primary
male hypothalamus R,UBERON:0001898,Male,https://purl.humanatlas.io/ref-organ/brain-male/v1.4#primary
male inferior colliculus L,UBERON:0001946,Male,https://purl.humanatlas.io/ref-organ/brain-male/v1.4#primary
male inferior colliculus R,UBERON:0001946,Male,https://purl.humanatlas.io/ref-organ/brain-male/v1.4#primary
male inferior frontal gyrus opercular part L,UBERON:0002980,Male,https://purl.humanatlas.io/ref-organ/brain-male/v1.4#primary
male inferior frontal gyrus opercular part R,UBERON:0002980,Male,https://purl.humanatlas.io/ref-organ/brain-male/v1.4#primary
male inferior frontal gyrus triangular part L,UBERON:0002629,Male,https://purl.humanatlas.io/ref-organ/brain-male/v1.4#primary
male inferior frontal gyrus triangular part R,UBERON:0002629,Male,https://purl.humanatlas.io/ref-organ/brain-male/v1.4#primary
male inferior occipital gyrus L,UBERON:0014608,Male,https://purl.humanatlas.io/ref-organ/brain-male/v1.4#primary
male inferior occipital gyrus R,UBERON:0014608,Male,https://purl.humanatlas.io/ref-organ/brain-male/v1.4#primary
male inferior temporal gyrus L,UBERON:0002751,Male,https://purl.humanatlas.io/ref-organ/brain-male/v1.4#primary
male inferior temporal gyrus R,UBERON:0002751,Male,https://purl.humanatlas.io/ref-organ/brain-male/v1.4#primary
male ingulo parahippocampal isthmus L,UBERON:0002738,Male,https://purl.humanatlas.io/ref-organ/brain-male/v1.4#primary
male ingulo parahippocampal isthmus R,UBERON:0002738,Male,https://purl.humanatlas.io/ref-organ/brain-male/v1.4#primary
male lateral occipitotemporal fusiform gyrus occipital part L,UBERON:0022364,Male,https://purl.humanatlas.io/ref-organ/brain-male/v1.4#primary
male lateral occipitotemporal fusiform gyrus occipital part R,UBERON:0022364,Male,https://purl.humanatlas.io/ref-organ/brain-male/v1.4#primary
male lateral orbital gyrus L,UBERON:0002564,Male,https://purl.humanatlas.io/ref-organ/brain-male/v1.4#primary
male lateral orbital gyrus R,UBERON:0002564,Male,https://purl.humanatlas.io/ref-organ/brain-male/v1.4#primary
male lingual gyrus medial occipitotemporal gyrus L,UBERON:0002943,Male,https://purl.humanatlas.io/ref-organ/brain-male/v1.4#primary
