"sex","tool","modality","organ","organId","as","as_id","cell_id","cell_label","cell_count","percentage","annotation_label","annotation_label_id","cell_label2"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Renal Column","UBERON:0001284","CL:4030009","Proximal Tubule Epithelial Segment 1",6448.257,0.158047753715727,"Proximal Tubule Epithelial Segment 1","AZ:0000064","epithelial cell of proximal tubule segment 1"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Outer Cortex of Kidney","UBERON:0002189","CL:4030009","Proximal Tubule Epithelial Segment 1",275410.094,0.0949829629485493,"Proximal Tubule Epithelial Segment 1","AZ:0000064","epithelial cell of proximal tubule segment 1"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Renal Column","UBERON:0001284","CL:4030009","Proximal Tubule Epithelial Segment 1",6448.257,0.158047753715727,"Proximal Tubule Epithelial Segment 1","AZ:0000064","epithelial cell of proximal tubule segment 1"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Outer Cortex of Kidney","UBERON:0002189","CL:4030009","Proximal Tubule Epithelial Segment 1",275410.094,0.0949829629485493,"Proximal Tubule Epithelial Segment 1","AZ:0000064","epithelial cell of proximal tubule segment 1"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Outer Cortex of Kidney","UBERON:0002189","CL:4030009","Proximal Tubule Epithelial Segment 1",20350.79,0.0420534764724376,"Proximal Tubule Epithelial Segment 1","AZ:0000064","epithelial cell of proximal tubule segment 1"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Pyramid","UBERON:0004200","CL:4030010","Proximal Tubule Epithelial Segment 2",410.9,0.000209163375077039,"Proximal Tubule Epithelial Segment 2","AZ:0000065","epithelial cell of proximal tubule segment 2"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Pyramid","UBERON:0004200","CL:4030010","Proximal Tubule Epithelial Segment 2",115.691,0.000240385286680903,"Proximal Tubule Epithelial Segment 2","AZ:0000065","epithelial cell of proximal tubule segment 2"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Pyramid","UBERON:0004200","CL:4030010","Proximal Tubule Epithelial Segment 2",410.9,0.000209163375077039,"Proximal Tubule Epithelial Segment 2","AZ:0000065","epithelial cell of proximal tubule segment 2"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Renal Papilla","UBERON:0001228","CL:4030010","Proximal Tubule Epithelial Segment 2",0.284,0.0000207042537326708,"Proximal Tubule Epithelial Segment 2","AZ:0000065","epithelial cell of proximal tubule segment 2"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Pyramid","UBERON:0004200","CL:4030010","Proximal Tubule Epithelial Segment 2",115.691,0.000240385286680903,"Proximal Tubule Epithelial Segment 2","AZ:0000065","epithelial cell of proximal tubule segment 2"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Renal Papilla","UBERON:0001228","CL:4030010","Proximal Tubule Epithelial Segment 2",0.284,0.0000207042537326708,"Proximal Tubule Epithelial Segment 2","AZ:0000065","epithelial cell of proximal tubule segment 2"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Renal Column","UBERON:0001284","CL:4030010","Proximal Tubule Epithelial Segment 2",90.055,0.00220726166169707,"Proximal Tubule Epithelial Segment 2","AZ:0000065","epithelial cell of proximal tubule segment 2"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Outer Cortex of Kidney","UBERON:0002189","CL:4030010","Proximal Tubule Epithelial Segment 2",3346.303,0.00115406726473729,"Proximal Tubule Epithelial Segment 2","AZ:0000065","epithelial cell of proximal tubule segment 2"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Renal Column","UBERON:0001284","CL:4030010","Proximal Tubule Epithelial Segment 2",90.055,0.00220726166169707,"Proximal Tubule Epithelial Segment 2","AZ:0000065","epithelial cell of proximal tubule segment 2"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Outer Cortex of Kidney","UBERON:0002189","CL:4030010","Proximal Tubule Epithelial Segment 2",1773.529,0.00366487296437562,"Proximal Tubule Epithelial Segment 2","AZ:0000065","epithelial cell of proximal tubule segment 2"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Outer Cortex of Kidney","UBERON:0002189","CL:4030010","Proximal Tubule Epithelial Segment 2",3346.303,0.00115406726473729,"Proximal Tubule Epithelial Segment 2","AZ:0000065","epithelial cell of proximal tubule segment 2"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Outer Cortex of Kidney","UBERON:0002189","CL:4030010","Proximal Tubule Epithelial Segment 2",1773.529,0.00366487296437562,"Proximal Tubule Epithelial Segment 2","AZ:0000065","epithelial cell of proximal tubule segment 2"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Pyramid","UBERON:0004200","CL:4030011","Proximal Tubule Epithelial Segment 3",9777.792,0.00497725961431314,"Proximal Tubule Epithelial Segment 3","AZ:0000066","epithelial cell of proximal tubule segment 3"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Pyramid","UBERON:0004200","CL:4030011","Proximal Tubule Epithelial Segment 3",9777.792,0.00497725961431314,"Proximal Tubule Epithelial Segment 3","AZ:0000066","epithelial cell of proximal tubule segment 3"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Pyramid","UBERON:0004200","CL:4030011","Proximal Tubule Epithelial Segment 3",636.392,0.00132230919744348,"Proximal Tubule Epithelial Segment 3","AZ:0000066","epithelial cell of proximal tubule segment 3"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Pyramid","UBERON:0004200","CL:4030011","Proximal Tubule Epithelial Segment 3",636.392,0.00132230919744348,"Proximal Tubule Epithelial Segment 3","AZ:0000066","epithelial cell of proximal tubule segment 3"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Renal Column","UBERON:0001284","CL:4030011","Proximal Tubule Epithelial Segment 3",219.816,0.0154639175257732,"Proximal Tubule Epithelial Segment 3","AZ:0000066","epithelial cell of proximal tubule segment 3"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Renal Column","UBERON:0001284","CL:4030011","Proximal Tubule Epithelial Segment 3",634.365,0.0155483820334514,"Proximal Tubule Epithelial Segment 3","AZ:0000066","epithelial cell of proximal tubule segment 3"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Outer Cortex of Kidney","UBERON:0002189","CL:4030011","Proximal Tubule Epithelial Segment 3",161711.157,0.0557706676999937,"Proximal Tubule Epithelial Segment 3","AZ:0000066","epithelial cell of proximal tubule segment 3"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Outer Cortex of Kidney","UBERON:0002189","CL:4030011","Proximal Tubule Epithelial Segment 3",14008.121,0.0289467969988663,"Proximal Tubule Epithelial Segment 3","AZ:0000066","epithelial cell of proximal tubule segment 3"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Renal Column","UBERON:0001284","CL:4030011","Proximal Tubule Epithelial Segment 3",219.816,0.0154639175257732,"Proximal Tubule Epithelial Segment 3","AZ:0000066","epithelial cell of proximal tubule segment 3"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Renal Column","UBERON:0001284","CL:4030011","Proximal Tubule Epithelial Segment 3",634.365,0.0155483820334514,"Proximal Tubule Epithelial Segment 3","AZ:0000066","epithelial cell of proximal tubule segment 3"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Outer Cortex of Kidney","UBERON:0002189","CL:4030011","Proximal Tubule Epithelial Segment 3",161711.157,0.0557706676999937,"Proximal Tubule Epithelial Segment 3","AZ:0000066","epithelial cell of proximal tubule segment 3"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Outer Cortex of Kidney","UBERON:0002189","CL:4030011","Proximal Tubule Epithelial Segment 3",14008.121,0.0289467969988663,"Proximal Tubule Epithelial Segment 3","AZ:0000066","epithelial cell of proximal tubule segment 3"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Pyramid","UBERON:0004200","CL:4030012","Descending Thin Limb Type 1",48662.028,0.101111024636783,"Descending Thin Limb Type 1","AZ:0000035","kidney loop of Henle short descending thin limb epithelial cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Pyramid","UBERON:0004200","CL:4030012","Descending Thin Limb Type 1",48662.028,0.101111024636783,"Descending Thin Limb Type 1","AZ:0000035","kidney loop of Henle short descending thin limb epithelial cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Pyramid","UBERON:0004200","CL:4030012","Descending Thin Limb Type 1",149773.913,0.0762404895146624,"Descending Thin Limb Type 1","AZ:0000035","kidney loop of Henle short descending thin limb epithelial cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Pyramid","UBERON:0004200","CL:4030012","Descending Thin Limb Type 1",149773.913,0.0762404895146624,"Descending Thin Limb Type 1","AZ:0000035","kidney loop of Henle short descending thin limb epithelial cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Renal Papilla","UBERON:0001228","CL:4030012","Descending Thin Limb Type 1",297.08,0.0216578158412036,"Descending Thin Limb Type 1","AZ:0000035","kidney loop of Henle short descending thin limb epithelial cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Renal Papilla","UBERON:0001228","CL:4030012","Descending Thin Limb Type 1",297.08,0.0216578158412036,"Descending Thin Limb Type 1","AZ:0000035","kidney loop of Henle short descending thin limb epithelial cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Outer Cortex of Kidney","UBERON:0002189","CL:4030012","Descending Thin Limb Type 1",97498.005,0.0336249454839243,"Descending Thin Limb Type 1","AZ:0000035","kidney loop of Henle short descending thin limb epithelial cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Renal Column","UBERON:0001284","CL:4030012","Descending Thin Limb Type 1",3065.589,0.0751380497498224,"Descending Thin Limb Type 1","AZ:0000035","kidney loop of Henle short descending thin limb epithelial cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Renal Column","UBERON:0001284","CL:4030012","Descending Thin Limb Type 1",921.864,0.0648525533445217,"Descending Thin Limb Type 1","AZ:0000035","kidney loop of Henle short descending thin limb epithelial cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Outer Cortex of Kidney","UBERON:0002189","CL:4030012","Descending Thin Limb Type 1",97498.005,0.0336249454839243,"Descending Thin Limb Type 1","AZ:0000035","kidney loop of Henle short descending thin limb epithelial cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Outer Cortex of Kidney","UBERON:0002189","CL:4030012","Descending Thin Limb Type 1",85973.163,0.17765749572776,"Descending Thin Limb Type 1","AZ:0000035","kidney loop of Henle short descending thin limb epithelial cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Renal Column","UBERON:0001284","CL:4030012","Descending Thin Limb Type 1",3065.589,0.0751380497498224,"Descending Thin Limb Type 1","AZ:0000035","kidney loop of Henle short descending thin limb epithelial cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Renal Column","UBERON:0001284","CL:4030012","Descending Thin Limb Type 1",921.864,0.0648525533445217,"Descending Thin Limb Type 1","AZ:0000035","kidney loop of Henle short descending thin limb epithelial cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Outer Cortex of Kidney","UBERON:0002189","CL:4030012","Descending Thin Limb Type 1",85973.163,0.17765749572776,"Descending Thin Limb Type 1","AZ:0000035","kidney loop of Henle short descending thin limb epithelial cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Pyramid","UBERON:0004200","CL:4030013","Descending Thin Limb Type 2",97485.269,0.0496236259049234,"Descending Thin Limb Type 2","AZ:0000036","kidney loop of Henle long descending thin limb outer medulla epithelial cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Pyramid","UBERON:0004200","CL:4030013","Descending Thin Limb Type 2",97485.269,0.0496236259049234,"Descending Thin Limb Type 2","AZ:0000036","kidney loop of Henle long descending thin limb outer medulla epithelial cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Pyramid","UBERON:0004200","CL:4030013","Descending Thin Limb Type 2",6054.983,0.0125811759281447,"Descending Thin Limb Type 2","AZ:0000036","kidney loop of Henle long descending thin limb outer medulla epithelial cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Pyramid","UBERON:0004200","CL:4030013","Descending Thin Limb Type 2",6054.983,0.0125811759281447,"Descending Thin Limb Type 2","AZ:0000036","kidney loop of Henle long descending thin limb outer medulla epithelial cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Renal Papilla","UBERON:0001228","CL:4030013","Descending Thin Limb Type 2",1.204,0.0000877743714582239,"Descending Thin Limb Type 2","AZ:0000036","kidney loop of Henle long descending thin limb outer medulla epithelial cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Renal Papilla","UBERON:0001228","CL:4030013","Descending Thin Limb Type 2",1.204,0.0000877743714582239,"Descending Thin Limb Type 2","AZ:0000036","kidney loop of Henle long descending thin limb outer medulla epithelial cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Renal Column","UBERON:0001284","CL:4030013","Descending Thin Limb Type 2",569.136,0.0400383601054903,"Descending Thin Limb Type 2","AZ:0000036","kidney loop of Henle long descending thin limb outer medulla epithelial cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Outer Cortex of Kidney","UBERON:0002189","CL:4030013","Descending Thin Limb Type 2",152826.748,0.052706627894442,"Descending Thin Limb Type 2","AZ:0000036","kidney loop of Henle long descending thin limb outer medulla epithelial cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Outer Cortex of Kidney","UBERON:0002189","CL:4030013","Descending Thin Limb Type 2",26293.962,0.0543346234880399,"Descending Thin Limb Type 2","AZ:0000036","kidney loop of Henle long descending thin limb outer medulla epithelial cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Renal Column","UBERON:0001284","CL:4030013","Descending Thin Limb Type 2",569.136,0.0400383601054903,"Descending Thin Limb Type 2","AZ:0000036","kidney loop of Henle long descending thin limb outer medulla epithelial cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Outer Cortex of Kidney","UBERON:0002189","CL:4030013","Descending Thin Limb Type 2",152826.748,0.052706627894442,"Descending Thin Limb Type 2","AZ:0000036","kidney loop of Henle long descending thin limb outer medulla epithelial cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Renal Column","UBERON:0001284","CL:4030013","Descending Thin Limb Type 2",1820.737,0.0446265390720486,"Descending Thin Limb Type 2","AZ:0000036","kidney loop of Henle long descending thin limb outer medulla epithelial cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Outer Cortex of Kidney","UBERON:0002189","CL:4030013","Descending Thin Limb Type 2",26293.962,0.0543346234880399,"Descending Thin Limb Type 2","AZ:0000036","kidney loop of Henle long descending thin limb outer medulla epithelial cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Renal Column","UBERON:0001284","CL:4030013","Descending Thin Limb Type 2",1820.737,0.0446265390720486,"Descending Thin Limb Type 2","AZ:0000036","kidney loop of Henle long descending thin limb outer medulla epithelial cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Pyramid","UBERON:0004200","CL:4030014","Descending Thin Limb Type 3",11029.199,0.0229167105779682,"Descending Thin Limb Type 3","AZ:0000037","kidney loop of Henle long descending thin limb inner medulla epithelial cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Pyramid","UBERON:0004200","CL:4030014","Descending Thin Limb Type 3",22158.125,0.0112793093462617,"Descending Thin Limb Type 3","AZ:0000037","kidney loop of Henle long descending thin limb inner medulla epithelial cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Pyramid","UBERON:0004200","CL:4030014","Descending Thin Limb Type 3",11029.199,0.0229167105779682,"Descending Thin Limb Type 3","AZ:0000037","kidney loop of Henle long descending thin limb inner medulla epithelial cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Pyramid","UBERON:0004200","CL:4030014","Descending Thin Limb Type 3",22158.125,0.0112793093462617,"Descending Thin Limb Type 3","AZ:0000037","kidney loop of Henle long descending thin limb inner medulla epithelial cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Renal Papilla","UBERON:0001228","CL:4030014","Descending Thin Limb Type 3",973.576,0.0709759314508404,"Descending Thin Limb Type 3","AZ:0000037","kidney loop of Henle long descending thin limb inner medulla epithelial cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Renal Papilla","UBERON:0001228","CL:4030014","Descending Thin Limb Type 3",973.576,0.0709759314508404,"Descending Thin Limb Type 3","AZ:0000037","kidney loop of Henle long descending thin limb inner medulla epithelial cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Outer Cortex of Kidney","UBERON:0002189","CL:4030014","Descending Thin Limb Type 3",38253.41,0.0131927707220697,"Descending Thin Limb Type 3","AZ:0000037","kidney loop of Henle long descending thin limb inner medulla epithelial cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Renal Column","UBERON:0001284","CL:4030014","Descending Thin Limb Type 3",1.704,0.000119875329657157,"Descending Thin Limb Type 3","AZ:0000037","kidney loop of Henle long descending thin limb inner medulla epithelial cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Renal Column","UBERON:0001284","CL:4030014","Descending Thin Limb Type 3",1.704,0.000119875329657157,"Descending Thin Limb Type 3","AZ:0000037","kidney loop of Henle long descending thin limb inner medulla epithelial cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Renal Column","UBERON:0001284","CL:4030014","Descending Thin Limb Type 3",352.797,0.0086471077948114,"Descending Thin Limb Type 3","AZ:0000037","kidney loop of Henle long descending thin limb inner medulla epithelial cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Outer Cortex of Kidney","UBERON:0002189","CL:4030014","Descending Thin Limb Type 3",9914.84,0.0204883196508825,"Descending Thin Limb Type 3","AZ:0000037","kidney loop of Henle long descending thin limb inner medulla epithelial cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Outer Cortex of Kidney","UBERON:0002189","CL:4030014","Descending Thin Limb Type 3",38253.41,0.0131927707220697,"Descending Thin Limb Type 3","AZ:0000037","kidney loop of Henle long descending thin limb inner medulla epithelial cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Renal Column","UBERON:0001284","CL:4030014","Descending Thin Limb Type 3",352.797,0.0086471077948114,"Descending Thin Limb Type 3","AZ:0000037","kidney loop of Henle long descending thin limb inner medulla epithelial cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Outer Cortex of Kidney","UBERON:0002189","CL:4030014","Descending Thin Limb Type 3",9914.84,0.0204883196508825,"Descending Thin Limb Type 3","AZ:0000037","kidney loop of Henle long descending thin limb inner medulla epithelial cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Pyramid","UBERON:0004200","CL:4030016","Distal Convoluted Tubule Type 1",196474.72,0.100012936365335,"Distal Convoluted Tubule Type 1","AZ:0000039","epithelial cell of early distal convoluted tubule"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Pyramid","UBERON:0004200","CL:4030016","Distal Convoluted Tubule Type 1",196474.72,0.100012936365335,"Distal Convoluted Tubule Type 1","AZ:0000039","epithelial cell of early distal convoluted tubule"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Pyramid","UBERON:0004200","CL:4030016","Distal Convoluted Tubule Type 1",21956.319,0.045621319180164,"Distal Convoluted Tubule Type 1","AZ:0000039","epithelial cell of early distal convoluted tubule"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Pyramid","UBERON:0004200","CL:4030016","Distal Convoluted Tubule Type 1",21956.319,0.045621319180164,"Distal Convoluted Tubule Type 1","AZ:0000039","epithelial cell of early distal convoluted tubule"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Renal Papilla","UBERON:0001228","CL:4030016","Distal Convoluted Tubule Type 1",2.856,0.000208208974156717,"Distal Convoluted Tubule Type 1","AZ:0000039","epithelial cell of early distal convoluted tubule"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Renal Papilla","UBERON:0001228","CL:4030016","Distal Convoluted Tubule Type 1",2.856,0.000208208974156717,"Distal Convoluted Tubule Type 1","AZ:0000039","epithelial cell of early distal convoluted tubule"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Renal Column","UBERON:0001284","CL:4030016","Distal Convoluted Tubule Type 1",1739.217,0.0426284715504058,"Distal Convoluted Tubule Type 1","AZ:0000039","epithelial cell of early distal convoluted tubule"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Outer Cortex of Kidney","UBERON:0002189","CL:4030016","Distal Convoluted Tubule Type 1",37618.536,0.0777360593177732,"Distal Convoluted Tubule Type 1","AZ:0000039","epithelial cell of early distal convoluted tubule"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Renal Column","UBERON:0001284","CL:4030016","Distal Convoluted Tubule Type 1",23.856,0.00167825461520019,"Distal Convoluted Tubule Type 1","AZ:0000039","epithelial cell of early distal convoluted tubule"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Outer Cortex of Kidney","UBERON:0002189","CL:4030016","Distal Convoluted Tubule Type 1",207833.574,0.0716772881196816,"Distal Convoluted Tubule Type 1","AZ:0000039","epithelial cell of early distal convoluted tubule"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Outer Cortex of Kidney","UBERON:0002189","CL:4030016","Distal Convoluted Tubule Type 1",207833.574,0.0716772881196816,"Distal Convoluted Tubule Type 1","AZ:0000039","epithelial cell of early distal convoluted tubule"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Renal Column","UBERON:0001284","CL:4030016","Distal Convoluted Tubule Type 1",1739.217,0.0426284715504058,"Distal Convoluted Tubule Type 1","AZ:0000039","epithelial cell of early distal convoluted tubule"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Outer Cortex of Kidney","UBERON:0002189","CL:4030016","Distal Convoluted Tubule Type 1",37618.536,0.0777360593177732,"Distal Convoluted Tubule Type 1","AZ:0000039","epithelial cell of early distal convoluted tubule"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Renal Column","UBERON:0001284","CL:4030016","Distal Convoluted Tubule Type 1",23.856,0.00167825461520019,"Distal Convoluted Tubule Type 1","AZ:0000039","epithelial cell of early distal convoluted tubule"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Pyramid","UBERON:0004200","CL:4030017","Distal Convoluted Tubule Type 2",38.735,0.0000804844290358348,"Distal Convoluted Tubule Type 2","AZ:0000040","epithelial cell of late distal convoluted tubule"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Pyramid","UBERON:0004200","CL:4030017","Distal Convoluted Tubule Type 2",154.201,0.000078494041373216,"Distal Convoluted Tubule Type 2","AZ:0000040","epithelial cell of late distal convoluted tubule"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Pyramid","UBERON:0004200","CL:4030017","Distal Convoluted Tubule Type 2",38.735,0.0000804844290358348,"Distal Convoluted Tubule Type 2","AZ:0000040","epithelial cell of late distal convoluted tubule"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Pyramid","UBERON:0004200","CL:4030017","Distal Convoluted Tubule Type 2",154.201,0.000078494041373216,"Distal Convoluted Tubule Type 2","AZ:0000040","epithelial cell of late distal convoluted tubule"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Renal Column","UBERON:0001284","CL:4030017","Distal Convoluted Tubule Type 2",4.15,0.000101717127267146,"Distal Convoluted Tubule Type 2","AZ:0000040","epithelial cell of late distal convoluted tubule"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Outer Cortex of Kidney","UBERON:0002189","CL:4030017","Distal Convoluted Tubule Type 2",283.123,0.000585053770360067,"Distal Convoluted Tubule Type 2","AZ:0000040","epithelial cell of late distal convoluted tubule"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Outer Cortex of Kidney","UBERON:0002189","CL:4030017","Distal Convoluted Tubule Type 2",5220.755,0.00180052506981989,"Distal Convoluted Tubule Type 2","AZ:0000040","epithelial cell of late distal convoluted tubule"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Renal Column","UBERON:0001284","CL:4030017","Distal Convoluted Tubule Type 2",4.15,0.000101717127267146,"Distal Convoluted Tubule Type 2","AZ:0000040","epithelial cell of late distal convoluted tubule"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Outer Cortex of Kidney","UBERON:0002189","CL:4030017","Distal Convoluted Tubule Type 2",283.123,0.000585053770360067,"Distal Convoluted Tubule Type 2","AZ:0000040","epithelial cell of late distal convoluted tubule"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Outer Cortex of Kidney","UBERON:0002189","CL:4030017","Distal Convoluted Tubule Type 2",5220.755,0.00180052506981989,"Distal Convoluted Tubule Type 2","AZ:0000040","epithelial cell of late distal convoluted tubule"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Pyramid","UBERON:0004200","CL:4030018","Connecting Tubule Principal",7682.421,0.0039106378805615,"Connecting Tubule Principal","AZ:0000029","kidney connecting tubule principal cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Pyramid","UBERON:0004200","CL:4030018","Connecting Tubule Principal",1745.379,0.0036265866081357,"Connecting Tubule Principal","AZ:0000029","kidney connecting tubule principal cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Pyramid","UBERON:0004200","CL:4030018","Connecting Tubule Principal",7682.421,0.0039106378805615,"Connecting Tubule Principal","AZ:0000029","kidney connecting tubule principal cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Pyramid","UBERON:0004200","CL:4030018","Connecting Tubule Principal",1745.379,0.0036265866081357,"Connecting Tubule Principal","AZ:0000029","kidney connecting tubule principal cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Renal Column","UBERON:0001284","CL:4030018","Connecting Tubule Principal",514.608,0.0362023495564613,"Connecting Tubule Principal","AZ:0000029","kidney connecting tubule principal cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Renal Column","UBERON:0001284","CL:4030018","Connecting Tubule Principal",310.825,0.00761836773079775,"Connecting Tubule Principal","AZ:0000029","kidney connecting tubule principal cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Outer Cortex of Kidney","UBERON:0002189","CL:4030018","Connecting Tubule Principal",2743.538,0.0056693283520806,"Connecting Tubule Principal","AZ:0000029","kidney connecting tubule principal cell"
