organ,organ_id,as,as_label,sex,tool,modality,cell_id,cell_label,cell_count,cell_percentage,dataset_count,anatomical_structure_of,source_spatial_entity,node_name,label,OntologyID,node_type,glb file of single organs,Ref/1,Ref/1/ID,combo,color
Left kidney,http://purl.obolibrary.org/obo/UBERON_0004538,http://purl.obolibrary.org/obo/UBERON_0001284,renal column,Male,azimuth,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_descending-vasa-recta-endothelial,Descending Vasa Recta Endothelial ,367.282,0.04902900982977702,2,#VHMLeftKidney,#VHMaleOrgans,VH_M_renal_column_L,renal column,UBERON:0001284,surface,VH_M_Kidney_L,,,Left kidney_renal column_Descending Vasa Recta Endothelial ,#fff3eb
Left kidney,http://purl.obolibrary.org/obo/UBERON_0004538,http://purl.obolibrary.org/obo/UBERON_0001284,renal column,Male,azimuth,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_peritubular-capilary-endothelial,Peritubular Capilary Endothelial ,97.882,0.01306641093263006,2,#VHMLeftKidney,#VHMaleOrgans,VH_M_renal_column_L,renal column,UBERON:0001284,surface,VH_M_Kidney_L,,,Left kidney_renal column_Peritubular Capilary Endothelial ,#57781a
Left kidney,http://purl.obolibrary.org/obo/UBERON_0004538,http://purl.obolibrary.org/obo/UBERON_0002015,kidney capsule,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000084,T cell,3.268,0.002287227639340315,2,#VHMLeftKidney,#VHMaleOrgans,VH_M_kidney_capsule_L,kidney capsule,UBERON:0002015,mesh,VH_M_Kidney_L,,,Left kidney_kidney capsule_T cell,#5bd81f
Left kidney,http://purl.obolibrary.org/obo/UBERON_0004538,http://purl.obolibrary.org/obo/UBERON_0002015,kidney capsule,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000653,podocyte,0.258,0.0001805706031058143,2,#VHMLeftKidney,#VHMaleOrgans,VH_M_kidney_capsule_L,kidney capsule,UBERON:0002015,mesh,VH_M_Kidney_L,,,Left kidney_kidney capsule_podocyte,#8f79ea
Left kidney,http://purl.obolibrary.org/obo/UBERON_0004538,http://purl.obolibrary.org/obo/UBERON_0002015,kidney capsule,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000814,mature NK T cell,0.516,0.0003611412062116287,2,#VHMLeftKidney,#VHMaleOrgans,VH_M_kidney_capsule_L,kidney capsule,UBERON:0002015,mesh,VH_M_Kidney_L,,,Left kidney_kidney capsule_mature NK T cell,#9a1e86
Left kidney,http://purl.obolibrary.org/obo/UBERON_0004538,http://purl.obolibrary.org/obo/UBERON_0002015,kidney capsule,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000875,non-classical monocyte,0.6019999999999999,0.0004213314072469,2,#VHMLeftKidney,#VHMaleOrgans,VH_M_kidney_capsule_L,kidney capsule,UBERON:0002015,mesh,VH_M_Kidney_L,,,Left kidney_kidney capsule_non-classical monocyte,#bb8ccf
Left kidney,http://purl.obolibrary.org/obo/UBERON_0004538,http://purl.obolibrary.org/obo/UBERON_0002015,kidney capsule,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000890,M2 macrophage,15.91,0.01113518719152522,2,#VHMLeftKidney,#VHMaleOrgans,VH_M_kidney_capsule_L,kidney capsule,UBERON:0002015,mesh,VH_M_Kidney_L,,,Left kidney_kidney capsule_M2 macrophage,#8de8be
Left kidney,http://purl.obolibrary.org/obo/UBERON_0004538,http://purl.obolibrary.org/obo/UBERON_0002015,kidney capsule,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0011031,monocyte-derived dendritic cell,7.739999999999999,0.005417118093174429,2,#VHMLeftKidney,#VHMaleOrgans,VH_M_kidney_capsule_L,kidney capsule,UBERON:0002015,mesh,VH_M_Kidney_L,,,Left kidney_kidney capsule_monocyte-derived dendritic cell,#0802cb
Left kidney,http://purl.obolibrary.org/obo/UBERON_0004538,http://purl.obolibrary.org/obo/UBERON_0002015,kidney capsule,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000412,endothelial cell of arteriole,0.258,0.0001805706031058143,2,#VHMLeftKidney,#VHMaleOrgans,VH_M_kidney_capsule_L,kidney capsule,UBERON:0002015,mesh,VH_M_Kidney_L,,,Left kidney_kidney capsule_endothelial cell of arteriole,#6ff220
Left kidney,http://purl.obolibrary.org/obo/UBERON_0004538,http://purl.obolibrary.org/obo/UBERON_0002015,kidney capsule,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000452,parietal epithelial cell,0.258,0.0001805706031058143,2,#VHMLeftKidney,#VHMaleOrgans,VH_M_kidney_capsule_L,kidney capsule,UBERON:0002015,mesh,VH_M_Kidney_L,,,Left kidney_kidney capsule_parietal epithelial cell,#1f20f7
Left kidney,http://purl.obolibrary.org/obo/UBERON_0004538,http://purl.obolibrary.org/obo/UBERON_0002015,kidney capsule,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000597,papillary tips cell,9.803999999999998,0.006861682918020944,2,#VHMLeftKidney,#VHMaleOrgans,VH_M_kidney_capsule_L,kidney capsule,UBERON:0002015,mesh,VH_M_Kidney_L,,,Left kidney_kidney capsule_papillary tips cell,#055d29
Left kidney,http://purl.obolibrary.org/obo/UBERON_0004538,http://purl.obolibrary.org/obo/UBERON_0002015,kidney capsule,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000692,kidney interstitial fibroblast,12.298,0.008607198748043816,2,#VHMLeftKidney,#VHMaleOrgans,VH_M_kidney_capsule_L,kidney capsule,UBERON:0002015,mesh,VH_M_Kidney_L,,,Left kidney_kidney capsule_kidney interstitial fibroblast,#900797
Left kidney,http://purl.obolibrary.org/obo/UBERON_0004538,http://purl.obolibrary.org/obo/UBERON_0002015,kidney capsule,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000714,kidney cortex collecting duct principal cell,83.24799999999999,0.05826411460214275,2,#VHMLeftKidney,#VHMaleOrgans,VH_M_kidney_capsule_L,kidney capsule,UBERON:0002015,mesh,VH_M_Kidney_L,,,Left kidney_kidney capsule_kidney cortex collecting duct principal cell,#3857b0
Left kidney,http://purl.obolibrary.org/obo/UBERON_0004538,http://purl.obolibrary.org/obo/UBERON_0002015,kidney capsule,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000715,kidney cortex collecting duct intercalated cell,0.086,6.019020103527144e-05,2,#VHMLeftKidney,#VHMaleOrgans,VH_M_kidney_capsule_L,kidney capsule,UBERON:0002015,mesh,VH_M_Kidney_L,,,Left kidney_kidney capsule_kidney cortex collecting duct intercalated cell,#334202
Left kidney,http://purl.obolibrary.org/obo/UBERON_0004538,http://purl.obolibrary.org/obo/UBERON_0002015,kidney capsule,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000716,kidney outer medulla collecting duct principal cell,3.612,0.002527988443481401,2,#VHMLeftKidney,#VHMaleOrgans,VH_M_kidney_capsule_L,kidney capsule,UBERON:0002015,mesh,VH_M_Kidney_L,,,Left kidney_kidney capsule_kidney outer medulla collecting duct principal cell,#16468e
Left kidney,http://purl.obolibrary.org/obo/UBERON_0004538,http://purl.obolibrary.org/obo/UBERON_0002015,kidney capsule,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000717,kidney outer medulla collecting duct intercalated cell,10.062,0.007042253521126757,2,#VHMLeftKidney,#VHMaleOrgans,VH_M_kidney_capsule_L,kidney capsule,UBERON:0002015,mesh,VH_M_Kidney_L,,,Left kidney_kidney capsule_kidney outer medulla collecting duct intercalated cell,#8ed5c2
Left kidney,http://purl.obolibrary.org/obo/UBERON_0004538,http://purl.obolibrary.org/obo/UBERON_0002015,kidney capsule,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000718,kidney inner medulla collecting duct principal cell,301.602,0.211087035030697,2,#VHMLeftKidney,#VHMaleOrgans,VH_M_kidney_capsule_L,kidney capsule,UBERON:0002015,mesh,VH_M_Kidney_L,,,Left kidney_kidney capsule_kidney inner medulla collecting duct principal cell,#fed92f
Left kidney,http://purl.obolibrary.org/obo/UBERON_0004538,http://purl.obolibrary.org/obo/UBERON_0002015,kidney capsule,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000768,kidney connecting tubule epithelial cell,112.746,0.07890935355724085,2,#VHMLeftKidney,#VHMaleOrgans,VH_M_kidney_capsule_L,kidney capsule,UBERON:0002015,mesh,VH_M_Kidney_L,,,Left kidney_kidney capsule_kidney connecting tubule epithelial cell,#a95c21
Left kidney,http://purl.obolibrary.org/obo/UBERON_0004538,http://purl.obolibrary.org/obo/UBERON_0002015,kidney capsule,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000850,macula densa epithelial cell,0.086,6.019020103527144e-05,2,#VHMLeftKidney,#VHMaleOrgans,VH_M_kidney_capsule_L,kidney capsule,UBERON:0002015,mesh,VH_M_Kidney_L,,,Left kidney_kidney capsule_macula densa epithelial cell,#3e10e7
Left kidney,http://purl.obolibrary.org/obo/UBERON_0004538,http://purl.obolibrary.org/obo/UBERON_0002015,kidney capsule,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1001107,kidney loop of Henle thin ascending limb epithelial cell,163.486,0.114421572168051,2,#VHMLeftKidney,#VHMaleOrgans,VH_M_kidney_capsule_L,kidney capsule,UBERON:0002015,mesh,VH_M_Kidney_L,,,Left kidney_kidney capsule_kidney loop of Henle thin ascending limb epithelial cell,#d53f07
Left kidney,http://purl.obolibrary.org/obo/UBERON_0004538,http://purl.obolibrary.org/obo/UBERON_0002015,kidney capsule,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1001108,kidney loop of Henle medullary thick ascending limb epithelial cell,2.666,0.001865896232093415,2,#VHMLeftKidney,#VHMaleOrgans,VH_M_kidney_capsule_L,kidney capsule,UBERON:0002015,mesh,VH_M_Kidney_L,,,Left kidney_kidney capsule_kidney loop of Henle medullary thick ascending limb epithelial cell,#3d2252
Left kidney,http://purl.obolibrary.org/obo/UBERON_0004538,http://purl.obolibrary.org/obo/UBERON_0002015,kidney capsule,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1001109,kidney loop of Henle cortical thick ascending limb epithelial cell,0.086,6.019020103527144e-05,2,#VHMLeftKidney,#VHMaleOrgans,VH_M_kidney_capsule_L,kidney capsule,UBERON:0002015,mesh,VH_M_Kidney_L,,,Left kidney_kidney capsule_kidney loop of Henle cortical thick ascending limb epithelial cell,#438196
Left kidney,http://purl.obolibrary.org/obo/UBERON_0004538,http://purl.obolibrary.org/obo/UBERON_0002015,kidney capsule,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1001131,vasa recta ascending limb cell,84.108,0.05886601661249548,2,#VHMLeftKidney,#VHMaleOrgans,VH_M_kidney_capsule_L,kidney capsule,UBERON:0002015,mesh,VH_M_Kidney_L,,,Left kidney_kidney capsule_vasa recta ascending limb cell,#b235b1
Left kidney,http://purl.obolibrary.org/obo/UBERON_0004538,http://purl.obolibrary.org/obo/UBERON_0002015,kidney capsule,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1001318,renal interstitial pericyte,15.738,0.01101480678945467,2,#VHMLeftKidney,#VHMaleOrgans,VH_M_kidney_capsule_L,kidney capsule,UBERON:0002015,mesh,VH_M_Kidney_L,,,Left kidney_kidney capsule_renal interstitial pericyte,#94c5cd
Left kidney,http://purl.obolibrary.org/obo/UBERON_0004538,http://purl.obolibrary.org/obo/UBERON_0002015,kidney capsule,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030012,kidney loop of Henle short descending thin limb epithelial cell,53.23399999999999,0.03725773444083302,2,#VHMLeftKidney,#VHMaleOrgans,VH_M_kidney_capsule_L,kidney capsule,UBERON:0002015,mesh,VH_M_Kidney_L,,,Left kidney_kidney capsule_kidney loop of Henle short descending thin limb epithelial cell,#ee08a1
Left kidney,http://purl.obolibrary.org/obo/UBERON_0004538,http://purl.obolibrary.org/obo/UBERON_0002015,kidney capsule,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030013,kidney loop of Henle long descending thin limb outer medulla epithelial cell,10.664,0.007463584928373659,2,#VHMLeftKidney,#VHMaleOrgans,VH_M_kidney_capsule_L,kidney capsule,UBERON:0002015,mesh,VH_M_Kidney_L,,,Left kidney_kidney capsule_kidney loop of Henle long descending thin limb outer medulla epithelial cell,#9a25f5
Left kidney,http://purl.obolibrary.org/obo/UBERON_0004538,http://purl.obolibrary.org/obo/UBERON_0002015,kidney capsule,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030014,kidney loop of Henle long descending thin limb inner medulla epithelial cell,138.976,0.09726736487299864,2,#VHMLeftKidney,#VHMaleOrgans,VH_M_kidney_capsule_L,kidney capsule,UBERON:0002015,mesh,VH_M_Kidney_L,,,Left kidney_kidney capsule_kidney loop of Henle long descending thin limb inner medulla epithelial cell,#e619bb
Left kidney,http://purl.obolibrary.org/obo/UBERON_0004538,http://purl.obolibrary.org/obo/UBERON_0002015,kidney capsule,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030016,epithelial cell of early distal convoluted tubule,0.086,6.019020103527144e-05,2,#VHMLeftKidney,#VHMaleOrgans,VH_M_kidney_capsule_L,kidney capsule,UBERON:0002015,mesh,VH_M_Kidney_L,,,Left kidney_kidney capsule_epithelial cell of early distal convoluted tubule,#5db1e0
Left kidney,http://purl.obolibrary.org/obo/UBERON_0004538,http://purl.obolibrary.org/obo/UBERON_0002015,kidney capsule,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030018,kidney connecting tubule principal cell,3.01,0.0021066570362345,2,#VHMLeftKidney,#VHMaleOrgans,VH_M_kidney_capsule_L,kidney capsule,UBERON:0002015,mesh,VH_M_Kidney_L,,,Left kidney_kidney capsule_kidney connecting tubule principal cell,#c703d7
Left kidney,http://purl.obolibrary.org/obo/UBERON_0004538,http://purl.obolibrary.org/obo/UBERON_0002015,kidney capsule,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030022,renal medullary fibroblast,336.518,0.2355242566510171,2,#VHMLeftKidney,#VHMaleOrgans,VH_M_kidney_capsule_L,kidney capsule,UBERON:0002015,mesh,VH_M_Kidney_L,,,Left kidney_kidney capsule_renal medullary fibroblast,#eb4436
Left kidney,http://purl.obolibrary.org/obo/UBERON_0004538,http://purl.obolibrary.org/obo/UBERON_0002015,kidney capsule,Male,azimuth,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_descending-vasa-recta-endothelial,Descending Vasa Recta Endothelial ,57.19,0.04002648368845551,2,#VHMLeftKidney,#VHMaleOrgans,VH_M_kidney_capsule_L,kidney capsule,UBERON:0002015,mesh,VH_M_Kidney_L,,,Left kidney_kidney capsule_Descending Vasa Recta Endothelial ,#588cbd
Left kidney,http://purl.obolibrary.org/obo/UBERON_0004538,http://purl.obolibrary.org/obo/UBERON_0002015,kidney capsule,Male,azimuth,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_peritubular-capilary-endothelial,Peritubular Capilary Endothelial ,0.688,0.0004815216082821715,2,#VHMLeftKidney,#VHMaleOrgans,VH_M_kidney_capsule_L,kidney capsule,UBERON:0002015,mesh,VH_M_Kidney_L,,,Left kidney_kidney capsule_Peritubular Capilary Endothelial ,#a2f2e6
Left kidney,http://purl.obolibrary.org/obo/UBERON_0004538,http://purl.obolibrary.org/obo/UBERON_0002189,outer cortex of kidney,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000084,T cell,2282.61,0.0007872226391818021,94,#VHMLeftKidney,#VHMaleOrgans,VH_M_outer_cortex_of_kidney_L,outer cortex of kidney,UBERON:0002189,mesh,VH_M_Kidney_L,,,Left kidney_outer cortex of kidney_T cell,#73fce4
Left kidney,http://purl.obolibrary.org/obo/UBERON_0004538,http://purl.obolibrary.org/obo/UBERON_0002189,outer cortex of kidney,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000097,mast cell,1103.0,0.0003804007565977227,94,#VHMLeftKidney,#VHMaleOrgans,VH_M_outer_cortex_of_kidney_L,outer cortex of kidney,UBERON:0002189,mesh,VH_M_Kidney_L,,,Left kidney_outer cortex of kidney_mast cell,#050bcb
Left kidney,http://purl.obolibrary.org/obo/UBERON_0004538,http://purl.obolibrary.org/obo/UBERON_0002189,outer cortex of kidney,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000236,B cell,3092.0,0.001066363680326526,94,#VHMLeftKidney,#VHMaleOrgans,VH_M_outer_cortex_of_kidney_L,outer cortex of kidney,UBERON:0002189,mesh,VH_M_Kidney_L,,,Left kidney_outer cortex of kidney_B cell,#cd6808
Left kidney,http://purl.obolibrary.org/obo/UBERON_0004538,http://purl.obolibrary.org/obo/UBERON_0002189,outer cortex of kidney,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000648,kidney granular cell,286.551,9.882521958643156e-05,94,#VHMLeftKidney,#VHMaleOrgans,VH_M_outer_cortex_of_kidney_L,outer cortex of kidney,UBERON:0002189,mesh,VH_M_Kidney_L,,,Left kidney_outer cortex of kidney_kidney granular cell,#b3ba97
Left kidney,http://purl.obolibrary.org/obo/UBERON_0004538,http://purl.obolibrary.org/obo/UBERON_0002189,outer cortex of kidney,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000650,mesangial cell,11310.348,0.003900693505515448,94,#VHMLeftKidney,#VHMaleOrgans,VH_M_outer_cortex_of_kidney_L,outer cortex of kidney,UBERON:0002189,mesh,VH_M_Kidney_L,,,Left kidney_outer cortex of kidney_mesangial cell,#f55698
Left kidney,http://purl.obolibrary.org/obo/UBERON_0004538,http://purl.obolibrary.org/obo/UBERON_0002189,outer cortex of kidney,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000653,podocyte,24100.924,0.008311885516141622,94,#VHMLeftKidney,#VHMaleOrgans,VH_M_outer_cortex_of_kidney_L,outer cortex of kidney,UBERON:0002189,mesh,VH_M_Kidney_L,,,Left kidney_outer cortex of kidney_podocyte,#a31129
Left kidney,http://purl.obolibrary.org/obo/UBERON_0004538,http://purl.obolibrary.org/obo/UBERON_0002189,outer cortex of kidney,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000775,neutrophil,22.0,7.587322434406073e-06,94,#VHMLeftKidney,#VHMaleOrgans,VH_M_outer_cortex_of_kidney_L,outer cortex of kidney,UBERON:0002189,mesh,VH_M_Kidney_L,,,Left kidney_outer cortex of kidney_neutrophil,#7331d7
Left kidney,http://purl.obolibrary.org/obo/UBERON_0004538,http://purl.obolibrary.org/obo/UBERON_0002189,outer cortex of kidney,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000786,plasma cell,946.0,0.0003262548646794611,94,#VHMLeftKidney,#VHMaleOrgans,VH_M_outer_cortex_of_kidney_L,outer cortex of kidney,UBERON:0002189,mesh,VH_M_Kidney_L,,,Left kidney_outer cortex of kidney_plasma cell,#cee165
Left kidney,http://purl.obolibrary.org/obo/UBERON_0004538,http://purl.obolibrary.org/obo/UBERON_0002189,outer cortex of kidney,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000814,mature NK T cell,393.418,0.000135681328068144,94,#VHMLeftKidney,#VHMaleOrgans,VH_M_outer_cortex_of_kidney_L,outer cortex of kidney,UBERON:0002189,mesh,VH_M_Kidney_L,,,Left kidney_outer cortex of kidney_mature NK T cell,#96f8f5
Left kidney,http://purl.obolibrary.org/obo/UBERON_0004538,http://purl.obolibrary.org/obo/UBERON_0002189,outer cortex of kidney,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000875,non-classical monocyte,291.725,0.0001006096198716869,94,#VHMLeftKidney,#VHMaleOrgans,VH_M_outer_cortex_of_kidney_L,outer cortex of kidney,UBERON:0002189,mesh,VH_M_Kidney_L,,,Left kidney_outer cortex of kidney_non-classical monocyte,#3d1578
Left kidney,http://purl.obolibrary.org/obo/UBERON_0004538,http://purl.obolibrary.org/obo/UBERON_0002189,outer cortex of kidney,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000890,M2 macrophage,6845.492,0.002360861592097604,94,#VHMLeftKidney,#VHMaleOrgans,VH_M_outer_cortex_of_kidney_L,outer cortex of kidney,UBERON:0002189,mesh,VH_M_Kidney_L,,,Left kidney_outer cortex of kidney_M2 macrophage,#bb0672
Left kidney,http://purl.obolibrary.org/obo/UBERON_0004538,http://purl.obolibrary.org/obo/UBERON_0002189,outer cortex of kidney,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000990,conventional dendritic cell,8991.0,0.003100800727624772,94,#VHMLeftKidney,#VHMaleOrgans,VH_M_outer_cortex_of_kidney_L,outer cortex of kidney,UBERON:0002189,mesh,VH_M_Kidney_L,,,Left kidney_outer cortex of kidney_conventional dendritic cell,#a4ab06
