organ,as_label,cell_id,cell_label,cell_percentage,anatomical_structure_of,node_name,label,glb file of single organs,color
heart,left cardiac atrium,http://purl.obolibrary.org/obo/CL_0000623,natural killer cell,0.02527847336154045,#VHMHeart,VH_M_left_cardiac_atrium,left cardiac atrium,VH_M_Heart,#ff95fe
heart,left cardiac atrium,http://purl.obolibrary.org/obo/CL_0000669,pericyte,0.1616872463517831,#VHMHeart,VH_M_left_cardiac_atrium,left cardiac atrium,VH_M_Heart,#4ce0d3
heart,left cardiac atrium,http://purl.obolibrary.org/obo/CL_0001065,innate lymphoid cell,8.634832915983075e-05,#VHMHeart,VH_M_left_cardiac_atrium,left cardiac atrium,VH_M_Heart,#402340
heart,left cardiac atrium,http://purl.obolibrary.org/obo/CL_0002129,Atrial Cardiomyocyte,0.1537863742336586,#VHMHeart,VH_M_left_cardiac_atrium,left cardiac atrium,VH_M_Heart,#6f58b8
heart,left cardiac atrium,http://purl.obolibrary.org/obo/CL_0002131,Ventricular Cardiomycoyte,0.007404369225455485,#VHMHeart,VH_M_left_cardiac_atrium,left cardiac atrium,VH_M_Heart,#488e7c
heart,left cardiac atrium,http://purl.obolibrary.org/obo/CL_0002138,endothelial cell of lymphatic vessel,0.002072359899835938,#VHMHeart,VH_M_left_cardiac_atrium,left cardiac atrium,VH_M_Heart,#ea7eb2
heart,left cardiac atrium,http://purl.obolibrary.org/obo/CL_0002144,capillary endothelial cell,0.2065452033503151,#VHMHeart,VH_M_left_cardiac_atrium,left cardiac atrium,VH_M_Heart,#eefef7
heart,left cardiac atrium,http://purl.obolibrary.org/obo/CL_0002350,endocardial cell,0.01729125291425611,#VHMHeart,VH_M_left_cardiac_atrium,left cardiac atrium,VH_M_Heart,#84cb32
heart,left cardiac atrium,http://purl.obolibrary.org/obo/CL_0002573,Schwann cell,0.01411795181763233,#VHMHeart,VH_M_left_cardiac_atrium,left cardiac atrium,VH_M_Heart,#792e45
heart,left cardiac atrium,http://purl.obolibrary.org/obo/CL_0011031,monocyte-derived dendritic cell,0.06845263794145583,#VHMHeart,VH_M_left_cardiac_atrium,left cardiac atrium,VH_M_Heart,#ac5b62
heart,left cardiac atrium,http://purl.obolibrary.org/obo/CL_1000413,endothelial cell of artery,0.00904498747949227,#VHMHeart,VH_M_left_cardiac_atrium,left cardiac atrium,VH_M_Heart,#c52f1f
heart,left cardiac atrium,http://purl.obolibrary.org/obo/CL_1000414,endothelial cell of venule,0.01530524134358,#VHMHeart,VH_M_left_cardiac_atrium,left cardiac atrium,VH_M_Heart,#fffd9b
heart,heart right ventricle,http://purl.obolibrary.org/obo/CL_0000057,fibroblast,0.1626401019073387,#VHMHeart,VH_M_heart_right_ventricle,heart right ventricle,VH_M_Heart,#ed0440
heart,heart right ventricle,http://purl.obolibrary.org/obo/CL_0000077,mesothelial cell,0.004170165295547568,#VHMHeart,VH_M_heart_right_ventricle,heart right ventricle,VH_M_Heart,#57b35e
heart,heart right ventricle,http://purl.obolibrary.org/obo/CL_0000084,T cell,0.01521243383175038,#VHMHeart,VH_M_heart_right_ventricle,heart right ventricle,VH_M_Heart,#c2a383
heart,heart right ventricle,http://purl.obolibrary.org/obo/CL_0000097,mast cell,0.004784191249949332,#VHMHeart,VH_M_heart_right_ventricle,heart right ventricle,VH_M_Heart,#4c5a9a
heart,heart right ventricle,http://purl.obolibrary.org/obo/CL_0000115,endothelial cell,7.82069411860387e-05,#VHMHeart,VH_M_heart_right_ventricle,heart right ventricle,VH_M_Heart,#25c41f
heart,heart right ventricle,http://purl.obolibrary.org/obo/CL_0000136,adipocyte,0.00376708474338679,#VHMHeart,VH_M_heart_right_ventricle,heart right ventricle,VH_M_Heart,#75034f
heart,heart right ventricle,http://purl.obolibrary.org/obo/CL_0000192,smooth muscle cell,0.01847861430412759,#VHMHeart,VH_M_heart_right_ventricle,heart right ventricle,VH_M_Heart,#97689f
heart,heart right ventricle,http://purl.obolibrary.org/obo/CL_0000235,macrophage,0.02043136825775384,#VHMHeart,VH_M_heart_right_ventricle,heart right ventricle,VH_M_Heart,#fe7f36
heart,heart right ventricle,http://purl.obolibrary.org/obo/CL_0000236,B cell,0.02464440948113727,#VHMHeart,VH_M_heart_right_ventricle,heart right ventricle,VH_M_Heart,#fb7b27
heart,heart right ventricle,http://purl.obolibrary.org/obo/CL_0000623,natural killer cell,0.01376273054722016,#VHMHeart,VH_M_heart_right_ventricle,heart right ventricle,VH_M_Heart,#010020
heart,heart right ventricle,http://purl.obolibrary.org/obo/CL_0000669,pericyte,0.09564565813846768,#VHMHeart,VH_M_heart_right_ventricle,heart right ventricle,VH_M_Heart,#a9625d
heart,heart right ventricle,http://purl.obolibrary.org/obo/CL_0001065,innate lymphoid cell,2.557465841180174e-05,#VHMHeart,VH_M_heart_right_ventricle,heart right ventricle,VH_M_Heart,#5b6de3
heart,heart right ventricle,http://purl.obolibrary.org/obo/CL_0002129,Atrial Cardiomyocyte,0.003234231662072334,#VHMHeart,VH_M_heart_right_ventricle,heart right ventricle,VH_M_Heart,#18b9ba
heart,heart right ventricle,http://purl.obolibrary.org/obo/CL_0002131,Ventricular Cardiomycoyte,0.341260293669926,#VHMHeart,VH_M_heart_right_ventricle,heart right ventricle,VH_M_Heart,#22da6b
heart,heart right ventricle,http://purl.obolibrary.org/obo/CL_0002138,endothelial cell of lymphatic vessel,0.002824881025804492,#VHMHeart,VH_M_heart_right_ventricle,heart right ventricle,VH_M_Heart,#599dd9
heart,heart right ventricle,http://purl.obolibrary.org/obo/CL_0002144,capillary endothelial cell,0.1362216358696265,#VHMHeart,VH_M_heart_right_ventricle,heart right ventricle,VH_M_Heart,#5abfa0
heart,heart right ventricle,http://purl.obolibrary.org/obo/CL_0002350,endocardial cell,0.004675986769446093,#VHMHeart,VH_M_heart_right_ventricle,heart right ventricle,VH_M_Heart,#d0d261
heart,heart right ventricle,http://purl.obolibrary.org/obo/CL_0002573,Schwann cell,0.005411082584396502,#VHMHeart,VH_M_heart_right_ventricle,heart right ventricle,VH_M_Heart,#dd41a2
heart,heart right ventricle,http://purl.obolibrary.org/obo/CL_0011031,monocyte-derived dendritic cell,0.02995423410974666,#VHMHeart,VH_M_heart_right_ventricle,heart right ventricle,VH_M_Heart,#ae6540
heart,heart right ventricle,http://purl.obolibrary.org/obo/CL_1000413,endothelial cell of artery,0.1026390263667704,#VHMHeart,VH_M_heart_right_ventricle,heart right ventricle,VH_M_Heart,#c811b3
heart,heart right ventricle,http://purl.obolibrary.org/obo/CL_1000414,endothelial cell of venule,0.01013808858593369,#VHMHeart,VH_M_heart_right_ventricle,heart right ventricle,VH_M_Heart,#c6f741
heart,heart left ventricle,http://purl.obolibrary.org/obo/CL_0000057,fibroblast,0.2795555367257744,#VHMHeart,VH_M_heart_left_ventricle,heart left ventricle,VH_M_Heart,#8599f5
heart,heart left ventricle,http://purl.obolibrary.org/obo/CL_0000077,mesothelial cell,0.006697244084754339,#VHMHeart,VH_M_heart_left_ventricle,heart left ventricle,VH_M_Heart,#9a79e0
heart,heart left ventricle,http://purl.obolibrary.org/obo/CL_0000084,T cell,0.008313015438733178,#VHMHeart,VH_M_heart_left_ventricle,heart left ventricle,VH_M_Heart,#c12684
heart,heart left ventricle,http://purl.obolibrary.org/obo/CL_0000097,mast cell,0.004338141687264964,#VHMHeart,VH_M_heart_left_ventricle,heart left ventricle,VH_M_Heart,#7b8ec7
heart,heart left ventricle,http://purl.obolibrary.org/obo/CL_0000115,endothelial cell,0.0001048323726093733,#VHMHeart,VH_M_heart_left_ventricle,heart left ventricle,VH_M_Heart,#1fa9de
heart,heart left ventricle,http://purl.obolibrary.org/obo/CL_0000136,adipocyte,0.005113577147528373,#VHMHeart,VH_M_heart_left_ventricle,heart left ventricle,VH_M_Heart,#a79c7d
heart,heart left ventricle,http://purl.obolibrary.org/obo/CL_0000192,smooth muscle cell,0.01428803095950921,#VHMHeart,VH_M_heart_left_ventricle,heart left ventricle,VH_M_Heart,#e4e96d
heart,heart left ventricle,http://purl.obolibrary.org/obo/CL_0000235,macrophage,0.02356225312775641,#VHMHeart,VH_M_heart_left_ventricle,heart left ventricle,VH_M_Heart,#58bbe7
heart,heart left ventricle,http://purl.obolibrary.org/obo/CL_0000236,B cell,0.08343435274278005,#VHMHeart,VH_M_heart_left_ventricle,heart left ventricle,VH_M_Heart,#7580d8
heart,heart left ventricle,http://purl.obolibrary.org/obo/CL_0000623,natural killer cell,0.008084599364427172,#VHMHeart,VH_M_heart_left_ventricle,heart left ventricle,VH_M_Heart,#a87994
heart,heart left ventricle,http://purl.obolibrary.org/obo/CL_0000669,pericyte,0.04897076993049831,#VHMHeart,VH_M_heart_left_ventricle,heart left ventricle,VH_M_Heart,#3d680c
heart,heart left ventricle,http://purl.obolibrary.org/obo/CL_0001065,innate lymphoid cell,4.478326681395796e-05,#VHMHeart,VH_M_heart_left_ventricle,heart left ventricle,VH_M_Heart,#fd1ad1
heart,heart left ventricle,http://purl.obolibrary.org/obo/CL_0002129,Atrial Cardiomyocyte,0.00187704421318011,#VHMHeart,VH_M_heart_left_ventricle,heart left ventricle,VH_M_Heart,#840063
heart,heart left ventricle,http://purl.obolibrary.org/obo/CL_0002131,Ventricular Cardiomycoyte,0.4051275332871974,#VHMHeart,VH_M_heart_left_ventricle,heart left ventricle,VH_M_Heart,#049471
heart,heart left ventricle,http://purl.obolibrary.org/obo/CL_0002138,endothelial cell of lymphatic vessel,0.002337493516322847,#VHMHeart,VH_M_heart_left_ventricle,heart left ventricle,VH_M_Heart,#9aa379
heart,heart left ventricle,http://purl.obolibrary.org/obo/CL_0002144,capillary endothelial cell,0.06019321901936659,#VHMHeart,VH_M_heart_left_ventricle,heart left ventricle,VH_M_Heart,#04ca46
heart,heart left ventricle,http://purl.obolibrary.org/obo/CL_0002350,endocardial cell,0.006264089829700426,#VHMHeart,VH_M_heart_left_ventricle,heart left ventricle,VH_M_Heart,#2df89e
heart,heart left ventricle,http://purl.obolibrary.org/obo/CL_0002573,Schwann cell,0.004376826431540123,#VHMHeart,VH_M_heart_left_ventricle,heart left ventricle,VH_M_Heart,#1103e6
heart,heart left ventricle,http://purl.obolibrary.org/obo/CL_0011031,monocyte-derived dendritic cell,0.0193746834555727,#VHMHeart,VH_M_heart_left_ventricle,heart left ventricle,VH_M_Heart,#df7f2a
heart,heart left ventricle,http://purl.obolibrary.org/obo/CL_1000413,endothelial cell of artery,0.00913675148687622,#VHMHeart,VH_M_heart_left_ventricle,heart left ventricle,VH_M_Heart,#79ffb5
heart,heart left ventricle,http://purl.obolibrary.org/obo/CL_1000414,endothelial cell of venule,0.008805221911793842,#VHMHeart,VH_M_heart_left_ventricle,heart left ventricle,VH_M_Heart,#f734bb
heart,interventricular septum,http://purl.obolibrary.org/obo/CL_0000057,fibroblast,0.1507942120791855,#VHMHeart,VH_M_interventricular_septum,interventricular septum,VH_M_Heart,#80328c
heart,interventricular septum,http://purl.obolibrary.org/obo/CL_0000077,mesothelial cell,0.00245027080534812,#VHMHeart,VH_M_interventricular_septum,interventricular septum,VH_M_Heart,#39c534
heart,interventricular septum,http://purl.obolibrary.org/obo/CL_0000084,T cell,0.01264684157999307,#VHMHeart,VH_M_interventricular_septum,interventricular septum,VH_M_Heart,#8d1247
heart,interventricular septum,http://purl.obolibrary.org/obo/CL_0000097,mast cell,0.004595219237061562,#VHMHeart,VH_M_interventricular_septum,interventricular septum,VH_M_Heart,#6195c3
heart,interventricular septum,http://purl.obolibrary.org/obo/CL_0000115,endothelial cell,0.0001230690603314019,#VHMHeart,VH_M_interventricular_septum,interventricular septum,VH_M_Heart,#bb62ad
heart,interventricular septum,http://purl.obolibrary.org/obo/CL_0000136,adipocyte,0.001551610271053195,#VHMHeart,VH_M_interventricular_septum,interventricular septum,VH_M_Heart,#6e3360
heart,interventricular septum,http://purl.obolibrary.org/obo/CL_0000192,smooth muscle cell,0.01218789654250722,#VHMHeart,VH_M_interventricular_septum,interventricular septum,VH_M_Heart,#b757f4
heart,interventricular septum,http://purl.obolibrary.org/obo/CL_0000235,macrophage,0.01790569363196667,#VHMHeart,VH_M_interventricular_septum,interventricular septum,VH_M_Heart,#ff51ca
heart,interventricular septum,http://purl.obolibrary.org/obo/CL_0000236,B cell,0.03153110517084486,#VHMHeart,VH_M_interventricular_septum,interventricular septum,VH_M_Heart,#552627
heart,interventricular septum,http://purl.obolibrary.org/obo/CL_0000623,natural killer cell,0.01329103119266525,#VHMHeart,VH_M_interventricular_septum,interventricular septum,VH_M_Heart,#f7b2e3
heart,interventricular septum,http://purl.obolibrary.org/obo/CL_0000669,pericyte,0.0858190897632822,#VHMHeart,VH_M_interventricular_septum,interventricular septum,VH_M_Heart,#f9ddd5
heart,interventricular septum,http://purl.obolibrary.org/obo/CL_0002129,Atrial Cardiomyocyte,0.00540050966829256,#VHMHeart,VH_M_interventricular_septum,interventricular septum,VH_M_Heart,#5d7b3a
heart,interventricular septum,http://purl.obolibrary.org/obo/CL_0002131,Ventricular Cardiomycoyte,0.4707697093711321,#VHMHeart,VH_M_interventricular_septum,interventricular septum,VH_M_Heart,#cac7b1
heart,interventricular septum,http://purl.obolibrary.org/obo/CL_0002138,endothelial cell of lymphatic vessel,0.003124586698413925,#VHMHeart,VH_M_interventricular_septum,interventricular septum,VH_M_Heart,#7d7970
heart,interventricular septum,http://purl.obolibrary.org/obo/CL_0002144,capillary endothelial cell,0.1261380950234162,#VHMHeart,VH_M_interventricular_septum,interventricular septum,VH_M_Heart,#9a9b17
heart,interventricular septum,http://purl.obolibrary.org/obo/CL_0002350,endocardial cell,0.002379762489533253,#VHMHeart,VH_M_interventricular_septum,interventricular septum,VH_M_Heart,#72cf07
heart,interventricular septum,http://purl.obolibrary.org/obo/CL_0002573,Schwann cell,0.00396491762598928,#VHMHeart,VH_M_interventricular_septum,interventricular septum,VH_M_Heart,#5a1cd5
heart,interventricular septum,http://purl.obolibrary.org/obo/CL_0011031,monocyte-derived dendritic cell,0.03371964056142567,#VHMHeart,VH_M_interventricular_septum,interventricular septum,VH_M_Heart,#05e490
heart,interventricular septum,http://purl.obolibrary.org/obo/CL_1000413,endothelial cell of artery,0.01076362856304693,#VHMHeart,VH_M_interventricular_septum,interventricular septum,VH_M_Heart,#dd46f5
heart,interventricular septum,http://purl.obolibrary.org/obo/CL_1000414,endothelial cell of venule,0.01084311066451096,#VHMHeart,VH_M_interventricular_septum,interventricular septum,VH_M_Heart,#52b7bd
prostate,seminal vesicle,http://purl.obolibrary.org/obo/CL_0000038,erythroid progenitor cell,0.005530390814284209,#VHMProstate,VH_M_seminal_vesicle,seminal vesicle,VH_M_Prostate,#0f5606
prostate,seminal vesicle,http://purl.obolibrary.org/obo/CL_0000057,fibroblast,0.01490572000421363,#VHMProstate,VH_M_seminal_vesicle,seminal vesicle,VH_M_Prostate,#d97658
prostate,seminal vesicle,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,0.3199726113978721,#VHMProstate,VH_M_seminal_vesicle,seminal vesicle,VH_M_Prostate,#842e87
prostate,seminal vesicle,http://purl.obolibrary.org/obo/CL_0000115,endothelial cell,0.04329505951753924,#VHMProstate,VH_M_seminal_vesicle,seminal vesicle,VH_M_Prostate,#7b0874
prostate,seminal vesicle,http://purl.obolibrary.org/obo/CL_0000158,club cell,0.06647003054882546,#VHMProstate,VH_M_seminal_vesicle,seminal vesicle,VH_M_Prostate,#9c4df1
prostate,seminal vesicle,http://purl.obolibrary.org/obo/CL_0000192,smooth muscle cell,0.01943537343305594,#VHMProstate,VH_M_seminal_vesicle,seminal vesicle,VH_M_Prostate,#4eccde
prostate,seminal vesicle,http://purl.obolibrary.org/obo/CL_0000235,macrophage,0.03918676919835669,#VHMProstate,VH_M_seminal_vesicle,seminal vesicle,VH_M_Prostate,#4174cd
prostate,seminal vesicle,http://purl.obolibrary.org/obo/CL_0000499,stromal cell,0.002475508269251027,#VHMProstate,VH_M_seminal_vesicle,seminal vesicle,VH_M_Prostate,#f629c8
prostate,seminal vesicle,http://purl.obolibrary.org/obo/CL_0000576,monocyte,0.004793005372379647,#VHMProstate,VH_M_seminal_vesicle,seminal vesicle,VH_M_Prostate,#c068de
prostate,seminal vesicle,http://purl.obolibrary.org/obo/CL_0000625,"CD8-positive, alpha-beta T cell",0.115190140103234,#VHMProstate,VH_M_seminal_vesicle,seminal vesicle,VH_M_Prostate,#00f2c2
prostate,seminal vesicle,http://purl.obolibrary.org/obo/CL_0000814,mature NK T cell,0.02965342884230486,#VHMProstate,VH_M_seminal_vesicle,seminal vesicle,VH_M_Prostate,#be3424
prostate,seminal vesicle,http://purl.obolibrary.org/obo/CL_0002340,luminal cell of prostate epithelium,0.07837353839671338,#VHMProstate,VH_M_seminal_vesicle,seminal vesicle,VH_M_Prostate,#be7345
prostate,seminal vesicle,http://purl.obolibrary.org/obo/CL_0002341,basal cell of prostate epithelium,0.2607184241019699,#VHMProstate,VH_M_seminal_vesicle,seminal vesicle,VH_M_Prostate,#60cbf3
prostate,apex of prostate,http://purl.obolibrary.org/obo/CL_0000038,erythroid progenitor cell,0.00553039081428421,#VHMProstate,VH_M_apex_of_prostate,apex of prostate,VH_M_Prostate,#4a951a
prostate,apex of prostate,http://purl.obolibrary.org/obo/CL_0000057,fibroblast,0.01490572000421363,#VHMProstate,VH_M_apex_of_prostate,apex of prostate,VH_M_Prostate,#45306a
prostate,apex of prostate,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,0.3199726113978721,#VHMProstate,VH_M_apex_of_prostate,apex of prostate,VH_M_Prostate,#b248db
prostate,apex of prostate,http://purl.obolibrary.org/obo/CL_0000115,endothelial cell,0.04329505951753924,#VHMProstate,VH_M_apex_of_prostate,apex of prostate,VH_M_Prostate,#ce0c2a
prostate,apex of prostate,http://purl.obolibrary.org/obo/CL_0000158,club cell,0.06647003054882546,#VHMProstate,VH_M_apex_of_prostate,apex of prostate,VH_M_Prostate,#31b5b7
prostate,apex of prostate,http://purl.obolibrary.org/obo/CL_0000192,smooth muscle cell,0.01943537343305594,#VHMProstate,VH_M_apex_of_prostate,apex of prostate,VH_M_Prostate,#a2b66a
prostate,apex of prostate,http://purl.obolibrary.org/obo/CL_0000235,macrophage,0.03918676919835669,#VHMProstate,VH_M_apex_of_prostate,apex of prostate,VH_M_Prostate,#8077d9
prostate,apex of prostate,http://purl.obolibrary.org/obo/CL_0000499,stromal cell,0.002475508269251027,#VHMProstate,VH_M_apex_of_prostate,apex of prostate,VH_M_Prostate,#2000e6
prostate,apex of prostate,http://purl.obolibrary.org/obo/CL_0000576,monocyte,0.004793005372379648,#VHMProstate,VH_M_apex_of_prostate,apex of prostate,VH_M_Prostate,#943946
prostate,apex of prostate,http://purl.obolibrary.org/obo/CL_0000625,"CD8-positive, alpha-beta T cell",0.115190140103234,#VHMProstate,VH_M_apex_of_prostate,apex of prostate,VH_M_Prostate,#a6b680
prostate,apex of prostate,http://purl.obolibrary.org/obo/CL_0000814,mature NK T cell,0.02965342884230486,#VHMProstate,VH_M_apex_of_prostate,apex of prostate,VH_M_Prostate,#ccff94
prostate,apex of prostate,http://purl.obolibrary.org/obo/CL_0002340,luminal cell of prostate epithelium,0.07837353839671338,#VHMProstate,VH_M_apex_of_prostate,apex of prostate,VH_M_Prostate,#d3b839
prostate,apex of prostate,http://purl.obolibrary.org/obo/CL_0002341,basal cell of prostate epithelium,0.2607184241019699,#VHMProstate,VH_M_apex_of_prostate,apex of prostate,VH_M_Prostate,#79292a
prostate,transition zone of prostate,http://purl.obolibrary.org/obo/CL_0000038,erythroid progenitor cell,0.005530390814284209,#VHMProstate,VH_M_transition_zone__of_prostate_L,transition zone of prostate,VH_M_Prostate,#439c01
prostate,transition zone of prostate,http://purl.obolibrary.org/obo/CL_0000057,fibroblast,0.01490572000421363,#VHMProstate,VH_M_transition_zone__of_prostate_L,transition zone of prostate,VH_M_Prostate,#c9ea45
prostate,transition zone of prostate,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,0.3199726113978721,#VHMProstate,VH_M_transition_zone__of_prostate_L,transition zone of prostate,VH_M_Prostate,#8b944d
prostate,transition zone of prostate,http://purl.obolibrary.org/obo/CL_0000115,endothelial cell,0.04329505951753924,#VHMProstate,VH_M_transition_zone__of_prostate_L,transition zone of prostate,VH_M_Prostate,#744d1e
prostate,transition zone of prostate,http://purl.obolibrary.org/obo/CL_0000158,club cell,0.06647003054882544,#VHMProstate,VH_M_transition_zone__of_prostate_L,transition zone of prostate,VH_M_Prostate,#984022
prostate,transition zone of prostate,http://purl.obolibrary.org/obo/CL_0000192,smooth muscle cell,0.01943537343305593,#VHMProstate,VH_M_transition_zone__of_prostate_L,transition zone of prostate,VH_M_Prostate,#7e3282
prostate,transition zone of prostate,http://purl.obolibrary.org/obo/CL_0000235,macrophage,0.03918676919835668,#VHMProstate,VH_M_transition_zone__of_prostate_L,transition zone of prostate,VH_M_Prostate,#c1169f
prostate,transition zone of prostate,http://purl.obolibrary.org/obo/CL_0000499,stromal cell,0.002475508269251027,#VHMProstate,VH_M_transition_zone__of_prostate_L,transition zone of prostate,VH_M_Prostate,#271e9b
prostate,transition zone of prostate,http://purl.obolibrary.org/obo/CL_0000576,monocyte,0.004793005372379647,#VHMProstate,VH_M_transition_zone__of_prostate_L,transition zone of prostate,VH_M_Prostate,#85140c
prostate,transition zone of prostate,http://purl.obolibrary.org/obo/CL_0000625,"CD8-positive, alpha-beta T cell",0.1151901401032339,#VHMProstate,VH_M_transition_zone__of_prostate_L,transition zone of prostate,VH_M_Prostate,#fde6fc
prostate,transition zone of prostate,http://purl.obolibrary.org/obo/CL_0000814,mature NK T cell,0.02965342884230486,#VHMProstate,VH_M_transition_zone__of_prostate_L,transition zone of prostate,VH_M_Prostate,#da8a2e
prostate,transition zone of prostate,http://purl.obolibrary.org/obo/CL_0002340,luminal cell of prostate epithelium,0.07837353839671335,#VHMProstate,VH_M_transition_zone__of_prostate_L,transition zone of prostate,VH_M_Prostate,#df7416
prostate,transition zone of prostate,http://purl.obolibrary.org/obo/CL_0002341,basal cell of prostate epithelium,0.2607184241019699,#VHMProstate,VH_M_transition_zone__of_prostate_L,transition zone of prostate,VH_M_Prostate,#4b60d9
prostate,peripheral zone of prostate,http://purl.obolibrary.org/obo/CL_0000038,erythroid progenitor cell,0.00068654928796423,#VHMProstate,VH_M_peripheral_zone_of_prostate_R,peripheral zone of prostate,VH_M_Prostate,#00b3de
prostate,peripheral zone of prostate,http://purl.obolibrary.org/obo/CL_0000057,fibroblast,0.0280098703717737,#VHMProstate,VH_M_peripheral_zone_of_prostate_R,peripheral zone of prostate,VH_M_Prostate,#b09d42
prostate,peripheral zone of prostate,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,0.05322668545460742,#VHMProstate,VH_M_peripheral_zone_of_prostate_R,peripheral zone of prostate,VH_M_Prostate,#5f3ed5
prostate,peripheral zone of prostate,http://purl.obolibrary.org/obo/CL_0000115,endothelial cell,0.08323637422782601,#VHMProstate,VH_M_peripheral_zone_of_prostate_R,peripheral zone of prostate,VH_M_Prostate,#b575bb
prostate,peripheral zone of prostate,http://purl.obolibrary.org/obo/CL_0000158,club cell,0.1356867041370398,#VHMProstate,VH_M_peripheral_zone_of_prostate_R,peripheral zone of prostate,VH_M_Prostate,#b72dd6
prostate,peripheral zone of prostate,http://purl.obolibrary.org/obo/CL_0000192,smooth muscle cell,0.06252799463371926,#VHMProstate,VH_M_peripheral_zone_of_prostate_R,peripheral zone of prostate,VH_M_Prostate,#fa9d3a
prostate,peripheral zone of prostate,http://purl.obolibrary.org/obo/CL_0000235,macrophage,0.0169165943158411,#VHMProstate,VH_M_peripheral_zone_of_prostate_R,peripheral zone of prostate,VH_M_Prostate,#665a88
prostate,peripheral zone of prostate,http://purl.obolibrary.org/obo/CL_0000499,stromal cell,0.1290348967752478,#VHMProstate,VH_M_peripheral_zone_of_prostate_R,peripheral zone of prostate,VH_M_Prostate,#8084f3
prostate,peripheral zone of prostate,http://purl.obolibrary.org/obo/CL_0000576,monocyte,0.01577306957974085,#VHMProstate,VH_M_peripheral_zone_of_prostate_R,peripheral zone of prostate,VH_M_Prostate,#159dab
prostate,peripheral zone of prostate,http://purl.obolibrary.org/obo/CL_0000625,"CD8-positive, alpha-beta T cell",0.03024478628748442,#VHMProstate,VH_M_peripheral_zone_of_prostate_R,peripheral zone of prostate,VH_M_Prostate,#48ca78
prostate,peripheral zone of prostate,http://purl.obolibrary.org/obo/CL_0000814,mature NK T cell,0.006620713419171235,#VHMProstate,VH_M_peripheral_zone_of_prostate_R,peripheral zone of prostate,VH_M_Prostate,#fb8688
prostate,peripheral zone of prostate,http://purl.obolibrary.org/obo/CL_0002340,luminal cell of prostate epithelium,0.2741824139487551,#VHMProstate,VH_M_peripheral_zone_of_prostate_R,peripheral zone of prostate,VH_M_Prostate,#938b44
prostate,peripheral zone of prostate,http://purl.obolibrary.org/obo/CL_0002341,basal cell of prostate epithelium,0.1638533475608292,#VHMProstate,VH_M_peripheral_zone_of_prostate_R,peripheral zone of prostate,VH_M_Prostate,#97b8f0
prostate,central zone of prostate,http://purl.obolibrary.org/obo/CL_0000038,erythroid progenitor cell,0.002267629872249782,#VHMProstate,VH_M_central_zone_of_prostate_R,central zone of prostate,VH_M_Prostate,#68d572
prostate,central zone of prostate,http://purl.obolibrary.org/obo/CL_0000057,fibroblast,0.02373253850467435,#VHMProstate,VH_M_central_zone_of_prostate_R,central zone of prostate,VH_M_Prostate,#3e8fc1
prostate,central zone of prostate,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,0.1402953482410595,#VHMProstate,VH_M_central_zone_of_prostate_R,central zone of prostate,VH_M_Prostate,#c98853
prostate,central zone of prostate,http://purl.obolibrary.org/obo/CL_0000115,endothelial cell,0.07019911096144273,#VHMProstate,VH_M_central_zone_of_prostate_R,central zone of prostate,VH_M_Prostate,#d51cad
prostate,central zone of prostate,http://purl.obolibrary.org/obo/CL_0000158,club cell,0.1130936572496658,#VHMProstate,VH_M_central_zone_of_prostate_R,central zone of prostate,VH_M_Prostate,#2911ee
prostate,central zone of prostate,http://purl.obolibrary.org/obo/CL_0000192,smooth muscle cell,0.04846211193790293,#VHMProstate,VH_M_central_zone_of_prostate_R,central zone of prostate,VH_M_Prostate,#f6a4a8
prostate,central zone of prostate,http://purl.obolibrary.org/obo/CL_0000235,macrophage,0.02418581254357698,#VHMProstate,VH_M_central_zone_of_prostate_R,central zone of prostate,VH_M_Prostate,#51b26d
prostate,central zone of prostate,http://purl.obolibrary.org/obo/CL_0000499,stromal cell,0.08772458741880065,#VHMProstate,VH_M_central_zone_of_prostate_R,central zone of prostate,VH_M_Prostate,#089057
prostate,central zone of prostate,http://purl.obolibrary.org/obo/CL_0000576,monocyte,0.01218906167235236,#VHMProstate,VH_M_central_zone_of_prostate_R,central zone of prostate,VH_M_Prostate,#908895
prostate,central zone of prostate,http://purl.obolibrary.org/obo/CL_0000625,"CD8-positive, alpha-beta T cell",0.05797183906441215,#VHMProstate,VH_M_central_zone_of_prostate_R,central zone of prostate,VH_M_Prostate,#52e183
prostate,central zone of prostate,http://purl.obolibrary.org/obo/CL_0000814,mature NK T cell,0.01413883286238881,#VHMProstate,VH_M_central_zone_of_prostate_R,central zone of prostate,VH_M_Prostate,#2792cd
prostate,central zone of prostate,http://purl.obolibrary.org/obo/CL_0002340,luminal cell of prostate epithelium,0.2102683470487745,#VHMProstate,VH_M_central_zone_of_prostate_R,central zone of prostate,VH_M_Prostate,#df541d
prostate,central zone of prostate,http://purl.obolibrary.org/obo/CL_0002341,basal cell of prostate epithelium,0.1954711226226994,#VHMProstate,VH_M_central_zone_of_prostate_R,central zone of prostate,VH_M_Prostate,#19359f
