organ,tool,cell_id,cell_label
Left ureter,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_3000001,Hofbauer cell
Left ureter,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0002305,Renal epithelial cell - distal tubules
Left ureter,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0002633,Airway basal cell
Left ureter,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000775,Neutrophil
Left ureter,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000934,KLRB1 cytotoxic CD4 T
Left ureter,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0002394,cDC1
Left ureter,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000740,Ganglion cell
Left ureter,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000787,Memory B cell
Left ureter,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_1000488,cholangiocyte
Left ureter,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000186,Myofibroblast
Left ureter,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000583,Alveolar macrophage
Left ureter,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_4033081,G2/M phase myeloid cell
Left ureter,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000844,Germinal center B cell
Left ureter,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000576,CD16 monocyte
Left ureter,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_4023074,Mammillary body neuron
Left ureter,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000097,Mast cell
Left ureter,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000561,Amacrine cell
Left ureter,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0002306,Renal epithelial cell - proximal tubules
Left ureter,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0005011,Type A intercalated cell
Left ureter,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0002201,Type B intercalated cell
Left ureter,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_4033076,Cycling macrophage
Left ureter,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000790,abT (entry) cell
Left ureter,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000750,Cone-OFF-bipolar cell
Left ureter,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_4033069,Cycling T cell
Left ureter,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0008019,Mesenchymal stromal cell
Left ureter,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0001054,CD14 monocyte
Left ureter,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000784,pDC
Left ureter,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_4023016,VIP inhibitory neuron
Left ureter,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000451,mregDC
Left ureter,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000158,Club cell
Left ureter,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_4023017,SST inhibitory neuron
Left kidney,azimuth,http://purl.obolibrary.org/obo/CL_1000547,Inner Medullary Collecting Duct
Right kidney,azimuth,http://purl.obolibrary.org/obo/CL_1000547,Inner Medullary Collecting Duct
Left kidney,azimuth,http://purl.obolibrary.org/obo/CL_4030022,Medullary Fibroblast
Right kidney,azimuth,http://purl.obolibrary.org/obo/CL_4030022,Medullary Fibroblast
Left kidney,azimuth,http://purl.obolibrary.org/obo/CL_1001131,Ascending Vasa Recta Endothelial
Right kidney,azimuth,http://purl.obolibrary.org/obo/CL_1001131,Ascending Vasa Recta Endothelial
Left kidney,azimuth,http://purl.obolibrary.org/obo/CL_4030014,Descending Thin Limb Type 3
Right kidney,azimuth,http://purl.obolibrary.org/obo/CL_4030014,Descending Thin Limb Type 3
Left kidney,azimuth,http://purl.obolibrary.org/obo/CL_1001107,Ascending Thin Limb
Right kidney,azimuth,http://purl.obolibrary.org/obo/CL_1001107,Ascending Thin Limb
Left kidney,azimuth,http://purl.obolibrary.org/obo/CL_1000716,Outer Medullary Collecting Duct Principal
Right kidney,azimuth,http://purl.obolibrary.org/obo/CL_1000716,Outer Medullary Collecting Duct Principal
Left kidney,azimuth,http://purl.obolibrary.org/obo/CL_4030012,Descending Thin Limb Type 1
Right kidney,azimuth,http://purl.obolibrary.org/obo/CL_4030012,Descending Thin Limb Type 1
Left kidney,azimuth,http://purl.obolibrary.org/obo/CL_1000768,Connecting Tubule
Right kidney,azimuth,http://purl.obolibrary.org/obo/CL_1000768,Connecting Tubule
Left kidney,azimuth,http://purl.obolibrary.org/obo/CL_1001285,Descending Vasa Recta Endothelial
Right kidney,azimuth,http://purl.obolibrary.org/obo/CL_1001285,Descending Vasa Recta Endothelial
Left kidney,azimuth,http://purl.obolibrary.org/obo/CL_0000890,M2 Macrophage
Right kidney,azimuth,http://purl.obolibrary.org/obo/CL_0000890,M2 Macrophage
Left kidney,azimuth,http://purl.obolibrary.org/obo/CL_0000359,Vascular Smooth Muscle / Pericyte
Right kidney,azimuth,http://purl.obolibrary.org/obo/CL_0000359,Vascular Smooth Muscle / Pericyte
Left kidney,azimuth,http://purl.obolibrary.org/obo/CL_0000084,T
Right kidney,azimuth,http://purl.obolibrary.org/obo/CL_0000084,T
Left kidney,azimuth,http://purl.obolibrary.org/obo/CL_0011031,Monocyte-derived
Right kidney,azimuth,http://purl.obolibrary.org/obo/CL_0011031,Monocyte-derived
Left kidney,azimuth,http://purl.obolibrary.org/obo/CL_1000714,Cortical Collecting Duct Principal
Right kidney,azimuth,http://purl.obolibrary.org/obo/CL_1000714,Cortical Collecting Duct Principal
Left kidney,azimuth,http://purl.obolibrary.org/obo/CL_0000786,Plasma
Right kidney,azimuth,http://purl.obolibrary.org/obo/CL_0000786,Plasma
Left kidney,azimuth,http://purl.obolibrary.org/obo/CL_1001108,Medullary Thick Ascending Limb
Right kidney,azimuth,http://purl.obolibrary.org/obo/CL_1001108,Medullary Thick Ascending Limb
Left kidney,azimuth,http://purl.obolibrary.org/obo/CL_1000692,Fibroblast
Right kidney,azimuth,http://purl.obolibrary.org/obo/CL_1000692,Fibroblast
Left kidney,azimuth,http://purl.obolibrary.org/obo/CL_4030013,Descending Thin Limb Type 2
Right kidney,azimuth,http://purl.obolibrary.org/obo/CL_4030013,Descending Thin Limb Type 2
Left kidney,azimuth,http://purl.obolibrary.org/obo/CL_0000097,Mast
Right kidney,azimuth,http://purl.obolibrary.org/obo/CL_0000097,Mast
Left kidney,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000939,CD16 NK cell
Right kidney,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000939,CD16 NK cell
Left kidney,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000786,Plasma cell
Right kidney,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000786,Plasma cell
Left kidney,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0002305,Renal epithelial cell - distal tubules
Right kidney,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0002305,Renal epithelial cell - distal tubules
Left kidney,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000788,Naive B cell
Right kidney,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000788,Naive B cell
Left kidney,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000897,Memory CD4 T cell
Right kidney,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000897,Memory CD4 T cell
Left kidney,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000909,GZMB CD8 T cell
Right kidney,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000909,GZMB CD8 T cell
Left kidney,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_1000413,Arterial EC
Right kidney,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_1000413,Arterial EC
Left kidney,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000235,LYVE1 macrophage
Right kidney,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000235,LYVE1 macrophage
Left kidney,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0002399,cDC2
Right kidney,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0002399,cDC2
Left kidney,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0002543,Venous EC
Right kidney,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0002543,Venous EC
Left kidney,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000895,Naive CD4 T cell
Right kidney,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000895,Naive CD4 T cell
Left kidney,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000646,Basal cell of bladder
Right kidney,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000646,Basal cell of bladder
Left kidney,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000792,Treg cell
Right kidney,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000792,Treg cell
Left kidney,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000775,Neutrophil
Right kidney,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000775,Neutrophil
Left kidney,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000898,Naive T cell
Right kidney,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000898,Naive T cell
Left kidney,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000653,Podocyte
Right kidney,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000653,Podocyte
spleen,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000895,Naive CD4 T cell
spleen,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000057,IGFBP6+APOD+ fibroblast
spleen,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0002357,Fetal HBG+ erythrocyte
spleen,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000939,CD16 NK cell
spleen,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000790,abT (entry) cell
spleen,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000786,Plasma cell
spleen,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000788,Naive B cell
spleen,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000775,Neutrophil
spleen,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_3000001,Hofbauer cell
spleen,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000765,Late hemoglobin+ erythroblast
spleen,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0002144,Capillary EC
spleen,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000233,Platelet
spleen,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0002138,Lymphatic EC
spleen,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000235,LYVE1 macrophage
spleen,popv,http://purl.obolibrary.org/obo/CL_0000232,erythrocyte
spleen,popv,http://purl.obolibrary.org/obo/CL_0000115,endothelial cell
spleen,popv,http://purl.obolibrary.org/obo/CL_0000787,memory B cell
spleen,popv,http://purl.obolibrary.org/obo/CL_0000786,plasma cell
spleen,popv,http://purl.obolibrary.org/obo/CL_0000788,naive B cell
spleen,popv,http://purl.obolibrary.org/obo/CL_0000860,classical monocyte
spleen,popv,http://purl.obolibrary.org/obo/CL_0000233,platelet
spleen,popv,http://purl.obolibrary.org/obo/CL_0000235,macrophage
spleen,popv,http://purl.obolibrary.org/obo/CL_0000897,"CD4-positive, alpha-beta memory T cell"
spleen,popv,http://purl.obolibrary.org/obo/CL_0000909,"CD8-positive, alpha-beta memory T cell"
spleen,popv,http://purl.obolibrary.org/obo/CL_0000895,"naive thymus-derived CD4-positive, alpha-beta T cell"
spleen,popv,http://purl.obolibrary.org/obo/CL_0000814,mature NK T cell
spleen,sc_proteomics,http://purl.obolibrary.org/obo/CL_0000766,neutrophil/monocyte
spleen,sc_proteomics,http://purl.obolibrary.org/obo/CL_0002262,endothelial cell of sinusoid
spleen,sc_proteomics,http://purl.obolibrary.org/obo/CL_0000000,unknown cell
spleen,sc_proteomics,http://purl.obolibrary.org/obo/CL_0000843,b cell:follicular
spleen,sc_proteomics,http://purl.obolibrary.org/obo/CL_0000909,t cell:cd8+ alpha-beta memory
spleen,sc_proteomics,http://purl.obolibrary.org/obo/CL_0000235,macrophage
spleen,sc_proteomics,http://purl.obolibrary.org/obo/CL_0000763,myeloid cell
spleen,sc_proteomics,http://purl.obolibrary.org/obo/CL_0000897,t cell:cd4+ alpha-beta memory
spleen,sc_proteomics,http://purl.obolibrary.org/obo/CL_0002139,endothelial cell of vascular tree
spleen,sc_proteomics,http://purl.obolibrary.org/obo/CL_0000236,b cell
spleen,sc_proteomics,http://purl.obolibrary.org/obo/CL_0002138,endothelial cell of lymphatic vessel
urinary bladder,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000359,Vascular smooth muscle cell
urinary bladder,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000939,CD16 NK cell
urinary bladder,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0002357,Fetal HBG+ erythrocyte
urinary bladder,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000765,Intermediate EPCAM+ erythroblast
urinary bladder,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000186,Myofibroblast
urinary bladder,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000057,IGFBP6+APOD+ fibroblast
urinary bladder,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000235,LYVE1 macrophage
urinary bladder,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000897,Memory CD4 T cell
urinary bladder,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_1000413,Arterial EC
urinary bladder,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000786,Plasma cell
urinary bladder,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000646,Basal cell of bladder
urinary bladder,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000136,Adipocyte
urinary bladder,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000788,Naive B cell
urinary bladder,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000097,Mast cell
urinary bladder,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0002543,Venous EC
urinary bladder,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0002179,Surface mucous cell
urinary bladder,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000895,Naive CD4 T cell
urinary bladder,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000775,Neutrophil
urinary bladder,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_4052021,GZMK CD8 T cell
urinary bladder,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000745,Horizontal cell
urinary bladder,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000909,GZMB CD8 T cell
urinary bladder,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000934,GZMK cytotoxic CD4 T cell
urinary bladder,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0002399,cDC2
urinary bladder,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000669,Pericyte
urinary bladder,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0002138,Lymphatic EC
urinary bladder,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000740,Ganglion cell
urinary bladder,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000127,Astrocyte
urinary bladder,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000561,Amacrine cell
urinary bladder,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0002394,cDC1
urinary bladder,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0002144,Capillary EC
urinary bladder,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000792,Treg cell
urinary bladder,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000129,Microglia
urinary bladder,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000787,Memory B cell
urinary bladder,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000576,CD16 monocyte
urinary bladder,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_4033069,Cycling T cell
urinary bladder,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000125,Glial cell of intestine
urinary bladder,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_4023074,Mammillary body neuron
urinary bladder,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000604,Rod cell
urinary bladder,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000863,M1 macrophage
urinary bladder,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000164,Enteroendocrine cell
urinary bladder,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0002129,Atrial cardiomyocyte
urinary bladder,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000017,Spermatocyte
urinary bladder,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000814,Cycling T/NK cell
urinary bladder,popv,http://purl.obolibrary.org/obo/CL_0000192,smooth muscle cell
urinary bladder,popv,http://purl.obolibrary.org/obo/CL_1001428,bladder urothelial cell
urinary bladder,popv,http://purl.obolibrary.org/obo/CL_0000057,fibroblast
urinary bladder,popv,http://purl.obolibrary.org/obo/CL_0002543,vein endothelial cell
urinary bladder,popv,http://purl.obolibrary.org/obo/CL_0000186,myofibroblast cell
urinary bladder,popv,http://purl.obolibrary.org/obo/CL_0000235,macrophage
urinary bladder,popv,http://purl.obolibrary.org/obo/CL_0000669,pericyte
urinary bladder,popv,http://purl.obolibrary.org/obo/CL_0002144,capillary endothelial cell
urinary bladder,popv,http://purl.obolibrary.org/obo/CL_0000097,mast cell
urinary bladder,popv,http://purl.obolibrary.org/obo/CL_0000814,mature NK T cell
urinary bladder,popv,http://purl.obolibrary.org/obo/CL_0002138,endothelial cell of lymphatic vessel
urinary bladder,popv,http://purl.obolibrary.org/obo/CL_0000084,T cell
urinary bladder,popv,http://purl.obolibrary.org/obo/CL_0000236,B cell
urinary bladder,popv,http://purl.obolibrary.org/obo/CL_0000786,plasma cell
Left kidney,azimuth,http://purl.obolibrary.org/obo/CL_1001108,Medullary Thick Ascending Limb
Right kidney,azimuth,http://purl.obolibrary.org/obo/CL_1001108,Medullary Thick Ascending Limb
Left kidney,azimuth,http://purl.obolibrary.org/obo/CL_1001109,Cortical Thick Ascending Limb
Right kidney,azimuth,http://purl.obolibrary.org/obo/CL_1001109,Cortical Thick Ascending Limb
Left kidney,azimuth,http://purl.obolibrary.org/obo/CL_1000716,Outer Medullary Collecting Duct Principal
Right kidney,azimuth,http://purl.obolibrary.org/obo/CL_1000716,Outer Medullary Collecting Duct Principal
Left kidney,azimuth,http://purl.obolibrary.org/obo/CL_4030012,Descending Thin Limb Type 1
Right kidney,azimuth,http://purl.obolibrary.org/obo/CL_4030012,Descending Thin Limb Type 1
Left kidney,azimuth,http://purl.obolibrary.org/obo/CL_1001285,Descending Vasa Recta Endothelial
Right kidney,azimuth,http://purl.obolibrary.org/obo/CL_1001285,Descending Vasa Recta Endothelial
Left kidney,azimuth,http://purl.obolibrary.org/obo/CL_4030013,Descending Thin Limb Type 2
Right kidney,azimuth,http://purl.obolibrary.org/obo/CL_4030013,Descending Thin Limb Type 2
Left kidney,azimuth,http://purl.obolibrary.org/obo/CL_4030018,Connecting Tubule Principal
Right kidney,azimuth,http://purl.obolibrary.org/obo/CL_4030018,Connecting Tubule Principal
Left kidney,azimuth,http://purl.obolibrary.org/obo/CL_1001131,Ascending Vasa Recta Endothelial
Right kidney,azimuth,http://purl.obolibrary.org/obo/CL_1001131,Ascending Vasa Recta Endothelial
Left kidney,azimuth,http://purl.obolibrary.org/obo/CL_4030022,Medullary Fibroblast
Right kidney,azimuth,http://purl.obolibrary.org/obo/CL_4030022,Medullary Fibroblast
Left kidney,azimuth,http://purl.obolibrary.org/obo/CL_0000359,Vascular Smooth Muscle / Pericyte
Right kidney,azimuth,http://purl.obolibrary.org/obo/CL_0000359,Vascular Smooth Muscle / Pericyte
Left kidney,azimuth,http://purl.obolibrary.org/obo/CL_4030011,Proximal Tubule Epithelial Segment 3
Right kidney,azimuth,http://purl.obolibrary.org/obo/CL_4030011,Proximal Tubule Epithelial Segment 3
Left kidney,azimuth,http://purl.obolibrary.org/obo/CL_1001033,Peritubular Capilary Endothelial
Right kidney,azimuth,http://purl.obolibrary.org/obo/CL_1001033,Peritubular Capilary Endothelial
Left kidney,azimuth,http://purl.obolibrary.org/obo/CL_4030015,Cortical Collecting Duct Intercalated Type A
Right kidney,azimuth,http://purl.obolibrary.org/obo/CL_4030015,Cortical Collecting Duct Intercalated Type A
Left kidney,azimuth,http://purl.obolibrary.org/obo/CL_1000850,Macula Densa
Right kidney,azimuth,http://purl.obolibrary.org/obo/CL_1000850,Macula Densa
Left kidney,azimuth,http://purl.obolibrary.org/obo/CL_1000692,Fibroblast
Right kidney,azimuth,http://purl.obolibrary.org/obo/CL_1000692,Fibroblast
Left kidney,azimuth,http://purl.obolibrary.org/obo/CL_1000717,Outer Medullary Collecting Duct Intercalated Type A
Right kidney,azimuth,http://purl.obolibrary.org/obo/CL_1000717,Outer Medullary Collecting Duct Intercalated Type A
Left kidney,azimuth,http://purl.obolibrary.org/obo/CL_1000768,Connecting Tubule
Right kidney,azimuth,http://purl.obolibrary.org/obo/CL_1000768,Connecting Tubule
Left kidney,azimuth,http://purl.obolibrary.org/obo/CL_0000890,M2 Macrophage
Right kidney,azimuth,http://purl.obolibrary.org/obo/CL_0000890,M2 Macrophage
Left kidney,azimuth,http://purl.obolibrary.org/obo/CL_0002138,Lymphatic Endothelial
Right kidney,azimuth,http://purl.obolibrary.org/obo/CL_0002138,Lymphatic Endothelial
Left kidney,azimuth,http://purl.obolibrary.org/obo/CL_4030016,Distal Convoluted Tubule Type 1
Right kidney,azimuth,http://purl.obolibrary.org/obo/CL_4030016,Distal Convoluted Tubule Type 1
Left kidney,azimuth,http://purl.obolibrary.org/obo/CL_1000714,Cortical Collecting Duct Principal
Right kidney,azimuth,http://purl.obolibrary.org/obo/CL_1000714,Cortical Collecting Duct Principal
Left kidney,azimuth,http://purl.obolibrary.org/obo/CL_0000653,Podocyte
Right kidney,azimuth,http://purl.obolibrary.org/obo/CL_0000653,Podocyte
Left kidney,azimuth,http://purl.obolibrary.org/obo/CL_1000412,Afferent / Efferent Arteriole Endothelial
Right kidney,azimuth,http://purl.obolibrary.org/obo/CL_1000412,Afferent / Efferent Arteriole Endothelial
Left kidney,azimuth,http://purl.obolibrary.org/obo/CL_1001005,Glomerular Capillary Endothelial
Right kidney,azimuth,http://purl.obolibrary.org/obo/CL_1001005,Glomerular Capillary Endothelial
Left kidney,azimuth,http://purl.obolibrary.org/obo/CL_0000650,Mesangial
Right kidney,azimuth,http://purl.obolibrary.org/obo/CL_0000650,Mesangial
Left kidney,azimuth,http://purl.obolibrary.org/obo/CL_1000452,Parietal Epithelial
Right kidney,azimuth,http://purl.obolibrary.org/obo/CL_1000452,Parietal Epithelial
Left kidney,azimuth,http://purl.obolibrary.org/obo/CL_0002573,Schwann / Neural
Right kidney,azimuth,http://purl.obolibrary.org/obo/CL_0002573,Schwann / Neural
Left kidney,azimuth,http://purl.obolibrary.org/obo/CL_0000084,T
Right kidney,azimuth,http://purl.obolibrary.org/obo/CL_0000084,T
Left kidney,azimuth,http://purl.obolibrary.org/obo/CL_0002201,Intercalated Type B
Right kidney,azimuth,http://purl.obolibrary.org/obo/CL_0002201,Intercalated Type B
Left kidney,azimuth,http://purl.obolibrary.org/obo/CL_0000814,Natural Killer T
Right kidney,azimuth,http://purl.obolibrary.org/obo/CL_0000814,Natural Killer T
Left kidney,azimuth,http://purl.obolibrary.org/obo/CL_1001107,Ascending Thin Limb
Right kidney,azimuth,http://purl.obolibrary.org/obo/CL_1001107,Ascending Thin Limb
Left kidney,azimuth,http://purl.obolibrary.org/obo/CL_4030014,Descending Thin Limb Type 3
Right kidney,azimuth,http://purl.obolibrary.org/obo/CL_4030014,Descending Thin Limb Type 3
Left kidney,azimuth,http://purl.obolibrary.org/obo/CL_0011031,Monocyte-derived
Right kidney,azimuth,http://purl.obolibrary.org/obo/CL_0011031,Monocyte-derived
Left kidney,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000939,CD16 NK cell
Right kidney,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000939,CD16 NK cell
Left kidney,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000786,Plasma cell
Right kidney,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000786,Plasma cell
Left kidney,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_1000909,Renal epithelial cell - Loop of Henle
Right kidney,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_1000909,Renal epithelial cell - Loop of Henle
Left kidney,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000909,GZMB CD8 T cell
Right kidney,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000909,GZMB CD8 T cell
Left kidney,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_1000413,Arterial EC
Right kidney,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_1000413,Arterial EC
Left kidney,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000897,Memory CD4 T cell
Right kidney,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000897,Memory CD4 T cell
Left kidney,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000895,Naive CD4 T cell
Right kidney,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000895,Naive CD4 T cell
Left kidney,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000788,Naive B cell
Right kidney,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000788,Naive B cell
Left kidney,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000792,Treg cell
Right kidney,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000792,Treg cell
Left kidney,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_4052021,GZMK CD8 T cell
Right kidney,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_4052021,GZMK CD8 T cell
Left kidney,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0002305,Renal epithelial cell - distal tubules
Right kidney,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0002305,Renal epithelial cell - distal tubules
Left kidney,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000934,GZMK cytotoxic CD4 T cell
Right kidney,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000934,GZMK cytotoxic CD4 T cell
lymph node,sc_proteomics,http://purl.obolibrary.org/obo/CL_0000787,b cell:memory
lymph node,sc_proteomics,http://purl.obolibrary.org/obo/CL_0002038,t cell:follicular helper
lymph node,sc_proteomics,http://purl.obolibrary.org/obo/CL_0000625,t cell:cd8+
lymph node,sc_proteomics,http://purl.obolibrary.org/obo/CL_0000895,t cell:cd4+ alpha-beta naive thymus-derived
lymph node,sc_proteomics,http://purl.obolibrary.org/obo/CL_0000788,b cell:naive
lymph node,sc_proteomics,http://purl.obolibrary.org/obo/CL_0000844,b cell:germinal center
lymph node,sc_proteomics,http://purl.obolibrary.org/obo/CL_4033068,b cell:proliferating
lymph node,sc_proteomics,http://purl.obolibrary.org/obo/CL_0000786,plasma cell
lymph node,sc_proteomics,http://purl.obolibrary.org/obo/CL_0000623,natural killer cell
lymph node,sc_proteomics,http://purl.obolibrary.org/obo/CL_0000815,t cell:regulatory
lymph node,sc_proteomics,http://purl.obolibrary.org/obo/CL_0000115,endothelial cell
lymph node,sc_proteomics,http://purl.obolibrary.org/obo/CL_0001065,lymphoid cell:innate
