"organ","as","as_id","cell_id"
"Kidney","Kidney Capsule","UBERON:0002015","CL:4030022"
"Heart","Right Cardiac Atrium","UBERON:0002078","CL:0000057"
"Heart","Right Cardiac Atrium","UBERON:0002078","CL:0000077"
"Heart","Right Cardiac Atrium","UBERON:0002078","CL:0000084"
"Heart","Right Cardiac Atrium","UBERON:0002078","CL:0000097"
"Heart","Right Cardiac Atrium","UBERON:0002078","CL:0000115"
"Heart","Right Cardiac Atrium","UBERON:0002078","CL:0000136"
"Heart","Right Cardiac Atrium","UBERON:0002078","CL:0000182"
"Heart","Right Cardiac Atrium","UBERON:0002078","CL:0000192"
"Heart","Right Cardiac Atrium","UBERON:0002078","CL:0000235"
"Heart","Right Cardiac Atrium","UBERON:0002078","CL:0000236"
"Heart","Right Cardiac Atrium","UBERON:0002078","CL:0000359"
"Heart","Right Cardiac Atrium","UBERON:0002078","CL:0000451"
"Heart","Right Cardiac Atrium","UBERON:0002078","CL:0000492"
"Heart","Right Cardiac Atrium","UBERON:0002078","CL:0000545"
"Heart","Right Cardiac Atrium","UBERON:0002078","CL:0000546"
"Heart","Right Cardiac Atrium","UBERON:0002078","CL:0000623"
"Heart","Right Cardiac Atrium","UBERON:0002078","CL:0000625"
"Heart","Right Cardiac Atrium","UBERON:0002078","CL:0000669"
"Heart","Right Cardiac Atrium","UBERON:0002078","CL:0000746"
"Heart","Right Cardiac Atrium","UBERON:0002078","CL:0000775"
"Heart","Right Cardiac Atrium","UBERON:0002078","CL:0000786"
"Heart","Right Cardiac Atrium","UBERON:0002078","CL:0000791"
"Heart","Right Cardiac Atrium","UBERON:0002078","CL:0000792"
"Heart","Right Cardiac Atrium","UBERON:0002078","CL:0000794"
"Heart","Right Cardiac Atrium","UBERON:0002078","CL:0000814"
"Heart","Right Cardiac Atrium","UBERON:0002078","CL:0000895"
"Heart","Right Cardiac Atrium","UBERON:0002078","CL:0000913"
"Heart","Right Cardiac Atrium","UBERON:0002078","CL:0000938"
"Heart","Right Cardiac Atrium","UBERON:0002078","CL:0000939"
"Heart","Right Cardiac Atrium","UBERON:0002078","CL:0001043"
"Heart","Right Cardiac Atrium","UBERON:0002078","CL:0001050"
"Heart","Right Cardiac Atrium","UBERON:0002078","CL:0001065"
"Heart","Right Cardiac Atrium","UBERON:0002078","CL:0002057"
"Heart","Right Cardiac Atrium","UBERON:0002078","CL:0002068"
"Heart","Right Cardiac Atrium","UBERON:0002078","CL:0002072"
"Heart","Right Cardiac Atrium","UBERON:0002078","CL:0002129"
"Heart","Right Cardiac Atrium","UBERON:0002078","CL:0002131"
"Heart","Right Cardiac Atrium","UBERON:0002078","CL:0002138"
"Heart","Right Cardiac Atrium","UBERON:0002078","CL:0002144"
"Heart","Right Cardiac Atrium","UBERON:0002078","CL:0002350"
"Heart","Right Cardiac Atrium","UBERON:0002078","CL:0002396"
"Heart","Right Cardiac Atrium","UBERON:0002078","CL:0002543"
"Heart","Right Cardiac Atrium","UBERON:0002078","CL:0002548"
"Heart","Right Cardiac Atrium","UBERON:0002078","CL:0002573"
"Heart","Right Cardiac Atrium","UBERON:0002078","CL:0010008"
"Heart","Right Cardiac Atrium","UBERON:0002078","CL:0010020"
"Heart","Right Cardiac Atrium","UBERON:0002078","CL:0011031"
"Heart","Right Cardiac Atrium","UBERON:0002078","CL:1000413"
"Heart","Right Cardiac Atrium","UBERON:0002078","CL:1000414"
"Heart","Right Cardiac Atrium","UBERON:0002078","CL:1000477"
"Heart","Left Cardiac Atrium","UBERON:0002079","CL:0000057"
"Heart","Left Cardiac Atrium","UBERON:0002079","CL:0000077"
"Heart","Left Cardiac Atrium","UBERON:0002079","CL:0000084"
"Heart","Left Cardiac Atrium","UBERON:0002079","CL:0000097"
"Heart","Left Cardiac Atrium","UBERON:0002079","CL:0000115"
"Heart","Left Cardiac Atrium","UBERON:0002079","CL:0000136"
"Heart","Left Cardiac Atrium","UBERON:0002079","CL:0000182"
"Heart","Left Cardiac Atrium","UBERON:0002079","CL:0000192"
"Heart","Left Cardiac Atrium","UBERON:0002079","CL:0000235"
"Heart","Left Cardiac Atrium","UBERON:0002079","CL:0000236"
"Heart","Left Cardiac Atrium","UBERON:0002079","CL:0000359"
"Heart","Left Cardiac Atrium","UBERON:0002079","CL:0000451"
"Heart","Left Cardiac Atrium","UBERON:0002079","CL:0000492"
"Heart","Left Cardiac Atrium","UBERON:0002079","CL:0000545"
"Heart","Left Cardiac Atrium","UBERON:0002079","CL:0000546"
"Heart","Left Cardiac Atrium","UBERON:0002079","CL:0000623"
"Heart","Left Cardiac Atrium","UBERON:0002079","CL:0000625"
"Heart","Left Cardiac Atrium","UBERON:0002079","CL:0000669"
"Heart","Left Cardiac Atrium","UBERON:0002079","CL:0000746"
"Heart","Left Cardiac Atrium","UBERON:0002079","CL:0000775"
"Heart","Left Cardiac Atrium","UBERON:0002079","CL:0000786"
"Heart","Left Cardiac Atrium","UBERON:0002079","CL:0000791"
"Heart","Left Cardiac Atrium","UBERON:0002079","CL:0000792"
"Heart","Left Cardiac Atrium","UBERON:0002079","CL:0000794"
"Heart","Left Cardiac Atrium","UBERON:0002079","CL:0000798"
"Heart","Left Cardiac Atrium","UBERON:0002079","CL:0000814"
"Heart","Left Cardiac Atrium","UBERON:0002079","CL:0000895"
"Heart","Left Cardiac Atrium","UBERON:0002079","CL:0000899"
"Heart","Left Cardiac Atrium","UBERON:0002079","CL:0000913"
"Heart","Left Cardiac Atrium","UBERON:0002079","CL:0000938"
"Heart","Left Cardiac Atrium","UBERON:0002079","CL:0000939"
"Heart","Left Cardiac Atrium","UBERON:0002079","CL:0001043"
"Heart","Left Cardiac Atrium","UBERON:0002079","CL:0001050"
"Heart","Left Cardiac Atrium","UBERON:0002079","CL:0001065"
"Heart","Left Cardiac Atrium","UBERON:0002079","CL:0002057"
"Heart","Left Cardiac Atrium","UBERON:0002079","CL:0002068"
"Heart","Left Cardiac Atrium","UBERON:0002079","CL:0002129"
"Heart","Left Cardiac Atrium","UBERON:0002079","CL:0002131"
"Heart","Left Cardiac Atrium","UBERON:0002079","CL:0002138"
"Heart","Left Cardiac Atrium","UBERON:0002079","CL:0002144"
"Heart","Left Cardiac Atrium","UBERON:0002079","CL:0002350"
"Heart","Left Cardiac Atrium","UBERON:0002079","CL:0002396"
"Heart","Left Cardiac Atrium","UBERON:0002079","CL:0002543"
"Heart","Left Cardiac Atrium","UBERON:0002079","CL:0002548"
"Heart","Left Cardiac Atrium","UBERON:0002079","CL:0002573"
"Heart","Left Cardiac Atrium","UBERON:0002079","CL:0010008"
"Heart","Left Cardiac Atrium","UBERON:0002079","CL:0010020"
"Heart","Left Cardiac Atrium","UBERON:0002079","CL:0011031"
"Heart","Left Cardiac Atrium","UBERON:0002079","CL:1000413"
"Heart","Left Cardiac Atrium","UBERON:0002079","CL:1000414"
"Heart","Left Cardiac Atrium","UBERON:0002079","CL:1000477"
"Heart","Right Ventricle","UBERON:0002080","CL:0000057"
"Heart","Right Ventricle","UBERON:0002080","CL:0000077"
"Heart","Right Ventricle","UBERON:0002080","CL:0000084"
"Heart","Right Ventricle","UBERON:0002080","CL:0000097"
"Heart","Right Ventricle","UBERON:0002080","CL:0000115"
"Heart","Right Ventricle","UBERON:0002080","CL:0000136"
"Heart","Right Ventricle","UBERON:0002080","CL:0000182"
"Heart","Right Ventricle","UBERON:0002080","CL:0000192"
"Heart","Right Ventricle","UBERON:0002080","CL:0000235"
"Heart","Right Ventricle","UBERON:0002080","CL:0000236"
"Heart","Right Ventricle","UBERON:0002080","CL:0000359"
"Heart","Right Ventricle","UBERON:0002080","CL:0000451"
"Heart","Right Ventricle","UBERON:0002080","CL:0000492"
"Heart","Right Ventricle","UBERON:0002080","CL:0000545"
"Heart","Right Ventricle","UBERON:0002080","CL:0000546"
"Heart","Right Ventricle","UBERON:0002080","CL:0000623"
"Heart","Right Ventricle","UBERON:0002080","CL:0000625"
"Heart","Right Ventricle","UBERON:0002080","CL:0000669"
"Heart","Right Ventricle","UBERON:0002080","CL:0000746"
"Heart","Right Ventricle","UBERON:0002080","CL:0000775"
"Heart","Right Ventricle","UBERON:0002080","CL:0000786"
"Heart","Right Ventricle","UBERON:0002080","CL:0000791"
"Heart","Right Ventricle","UBERON:0002080","CL:0000792"
"Heart","Right Ventricle","UBERON:0002080","CL:0000794"
"Heart","Right Ventricle","UBERON:0002080","CL:0000798"
"Heart","Right Ventricle","UBERON:0002080","CL:0000814"
"Heart","Right Ventricle","UBERON:0002080","CL:0000895"
"Heart","Right Ventricle","UBERON:0002080","CL:0000899"
"Heart","Right Ventricle","UBERON:0002080","CL:0000913"
"Heart","Right Ventricle","UBERON:0002080","CL:0000938"
"Heart","Right Ventricle","UBERON:0002080","CL:0000939"
"Heart","Right Ventricle","UBERON:0002080","CL:0001043"
"Heart","Right Ventricle","UBERON:0002080","CL:0001050"
"Heart","Right Ventricle","UBERON:0002080","CL:0001065"
"Heart","Right Ventricle","UBERON:0002080","CL:0002057"
"Heart","Right Ventricle","UBERON:0002080","CL:0002068"
"Heart","Right Ventricle","UBERON:0002080","CL:0002072"
"Heart","Right Ventricle","UBERON:0002080","CL:0002129"
"Heart","Right Ventricle","UBERON:0002080","CL:0002131"
"Heart","Right Ventricle","UBERON:0002080","CL:0002138"
"Heart","Right Ventricle","UBERON:0002080","CL:0002144"
"Heart","Right Ventricle","UBERON:0002080","CL:0002350"
"Heart","Right Ventricle","UBERON:0002080","CL:0002396"
"Heart","Right Ventricle","UBERON:0002080","CL:0002543"
"Heart","Right Ventricle","UBERON:0002080","CL:0002548"
"Heart","Right Ventricle","UBERON:0002080","CL:0002573"
"Heart","Right Ventricle","UBERON:0002080","CL:0010005"
"Heart","Right Ventricle","UBERON:0002080","CL:0010008"
"Heart","Right Ventricle","UBERON:0002080","CL:0010020"
"Heart","Right Ventricle","UBERON:0002080","CL:0011031"
"Heart","Right Ventricle","UBERON:0002080","CL:1000413"
"Heart","Right Ventricle","UBERON:0002080","CL:1000414"
"Heart","Right Ventricle","UBERON:0002080","CL:1000477"
"Heart","Left Ventricle","UBERON:0002084","CL:0000057"
"Heart","Left Ventricle","UBERON:0002084","CL:0000077"
"Heart","Left Ventricle","UBERON:0002084","CL:0000084"
"Heart","Left Ventricle","UBERON:0002084","CL:0000097"
"Heart","Left Ventricle","UBERON:0002084","CL:0000115"
"Heart","Left Ventricle","UBERON:0002084","CL:0000136"
"Heart","Left Ventricle","UBERON:0002084","CL:0000182"
"Heart","Left Ventricle","UBERON:0002084","CL:0000192"
"Heart","Left Ventricle","UBERON:0002084","CL:0000235"
"Heart","Left Ventricle","UBERON:0002084","CL:0000236"
"Heart","Left Ventricle","UBERON:0002084","CL:0000359"
"Heart","Left Ventricle","UBERON:0002084","CL:0000451"
"Heart","Left Ventricle","UBERON:0002084","CL:0000492"
"Heart","Left Ventricle","UBERON:0002084","CL:0000545"
"Heart","Left Ventricle","UBERON:0002084","CL:0000546"
"Heart","Left Ventricle","UBERON:0002084","CL:0000623"
"Heart","Left Ventricle","UBERON:0002084","CL:0000625"
"Heart","Left Ventricle","UBERON:0002084","CL:0000669"
"Heart","Left Ventricle","UBERON:0002084","CL:0000746"
"Heart","Left Ventricle","UBERON:0002084","CL:0000775"
"Heart","Left Ventricle","UBERON:0002084","CL:0000786"
"Heart","Left Ventricle","UBERON:0002084","CL:0000791"
"Heart","Left Ventricle","UBERON:0002084","CL:0000792"
"Heart","Left Ventricle","UBERON:0002084","CL:0000794"
"Heart","Left Ventricle","UBERON:0002084","CL:0000798"
"Heart","Left Ventricle","UBERON:0002084","CL:0000814"
"Heart","Left Ventricle","UBERON:0002084","CL:0000895"
"Heart","Left Ventricle","UBERON:0002084","CL:0000899"
"Heart","Left Ventricle","UBERON:0002084","CL:0000913"
"Heart","Left Ventricle","UBERON:0002084","CL:0000938"
"Heart","Left Ventricle","UBERON:0002084","CL:0000939"
"Heart","Left Ventricle","UBERON:0002084","CL:0001043"
"Heart","Left Ventricle","UBERON:0002084","CL:0001050"
"Heart","Left Ventricle","UBERON:0002084","CL:0001065"
"Heart","Left Ventricle","UBERON:0002084","CL:0002057"
"Heart","Left Ventricle","UBERON:0002084","CL:0002068"
"Heart","Left Ventricle","UBERON:0002084","CL:0002072"
"Heart","Left Ventricle","UBERON:0002084","CL:0002129"
"Heart","Left Ventricle","UBERON:0002084","CL:0002131"
"Heart","Left Ventricle","UBERON:0002084","CL:0002138"
"Heart","Left Ventricle","UBERON:0002084","CL:0002144"
"Heart","Left Ventricle","UBERON:0002084","CL:0002350"
"Heart","Left Ventricle","UBERON:0002084","CL:0002396"
"Heart","Left Ventricle","UBERON:0002084","CL:0002543"
"Heart","Left Ventricle","UBERON:0002084","CL:0002548"
"Heart","Left Ventricle","UBERON:0002084","CL:0002573"
"Heart","Left Ventricle","UBERON:0002084","CL:0010005"
"Heart","Left Ventricle","UBERON:0002084","CL:0010008"
"Heart","Left Ventricle","UBERON:0002084","CL:0010020"
"Heart","Left Ventricle","UBERON:0002084","CL:0011031"
"Heart","Left Ventricle","UBERON:0002084","CL:1000413"
"Heart","Left Ventricle","UBERON:0002084","CL:1000414"
"Heart","Left Ventricle","UBERON:0002084","CL:1000477"
"Heart","Interventricular Septum","UBERON:0002094","CL:0000057"
"Heart","Interventricular Septum","UBERON:0002094","CL:0000077"
"Heart","Interventricular Septum","UBERON:0002094","CL:0000084"
"Heart","Interventricular Septum","UBERON:0002094","CL:0000097"
"Heart","Interventricular Septum","UBERON:0002094","CL:0000115"
"Heart","Interventricular Septum","UBERON:0002094","CL:0000136"
"Heart","Interventricular Septum","UBERON:0002094","CL:0000182"
"Heart","Interventricular Septum","UBERON:0002094","CL:0000192"
"Heart","Interventricular Septum","UBERON:0002094","CL:0000235"
"Heart","Interventricular Septum","UBERON:0002094","CL:0000236"
"Heart","Interventricular Septum","UBERON:0002094","CL:0000359"
"Heart","Interventricular Septum","UBERON:0002094","CL:0000451"
"Heart","Interventricular Septum","UBERON:0002094","CL:0000492"
"Heart","Interventricular Septum","UBERON:0002094","CL:0000545"
"Heart","Interventricular Septum","UBERON:0002094","CL:0000546"
"Heart","Interventricular Septum","UBERON:0002094","CL:0000623"
"Heart","Interventricular Septum","UBERON:0002094","CL:0000625"
"Heart","Interventricular Septum","UBERON:0002094","CL:0000669"
"Heart","Interventricular Septum","UBERON:0002094","CL:0000746"
"Heart","Interventricular Septum","UBERON:0002094","CL:0000775"
"Heart","Interventricular Septum","UBERON:0002094","CL:0000786"
"Heart","Interventricular Septum","UBERON:0002094","CL:0000791"
"Heart","Interventricular Septum","UBERON:0002094","CL:0000792"
"Heart","Interventricular Septum","UBERON:0002094","CL:0000794"
"Heart","Interventricular Septum","UBERON:0002094","CL:0000798"
"Heart","Interventricular Septum","UBERON:0002094","CL:0000814"
"Heart","Interventricular Septum","UBERON:0002094","CL:0000895"
"Heart","Interventricular Septum","UBERON:0002094","CL:0000899"
"Heart","Interventricular Septum","UBERON:0002094","CL:0000913"
"Heart","Interventricular Septum","UBERON:0002094","CL:0000938"
"Heart","Interventricular Septum","UBERON:0002094","CL:0000939"
"Heart","Interventricular Septum","UBERON:0002094","CL:0001043"
"Heart","Interventricular Septum","UBERON:0002094","CL:0001050"
"Heart","Interventricular Septum","UBERON:0002094","CL:0001065"
"Heart","Interventricular Septum","UBERON:0002094","CL:0002057"
"Heart","Interventricular Septum","UBERON:0002094","CL:0002068"
"Heart","Interventricular Septum","UBERON:0002094","CL:0002129"
"Heart","Interventricular Septum","UBERON:0002094","CL:0002131"
"Heart","Interventricular Septum","UBERON:0002094","CL:0002138"
"Heart","Interventricular Septum","UBERON:0002094","CL:0002144"
"Heart","Interventricular Septum","UBERON:0002094","CL:0002350"
"Heart","Interventricular Septum","UBERON:0002094","CL:0002396"
"Heart","Interventricular Septum","UBERON:0002094","CL:0002543"
"Heart","Interventricular Septum","UBERON:0002094","CL:0002548"
"Heart","Interventricular Septum","UBERON:0002094","CL:0002573"
"Heart","Interventricular Septum","UBERON:0002094","CL:0010008"
"Heart","Interventricular Septum","UBERON:0002094","CL:0010020"
"Heart","Interventricular Septum","UBERON:0002094","CL:0011031"
"Heart","Interventricular Septum","UBERON:0002094","CL:1000413"
"Heart","Interventricular Septum","UBERON:0002094","CL:1000414"
"Heart","Interventricular Septum","UBERON:0002094","CL:1000477"
"Skin","Skin of Body","UBERON:0002097","ASCTB-TEMP:cd68-macrophage"
"Skin","Skin of Body","UBERON:0002097","ASCTB-TEMP:t-helper"
"Skin","Skin of Body","UBERON:0002097","ASCTB-TEMP:t-killer"
"Skin","Skin of Body","UBERON:0002097","ASCTB-TEMP:t-reg"
"Skin","Skin of Body","UBERON:0002097","CL:0000057"
"Skin","Skin of Body","UBERON:0002097","CL:0000066"
"Skin","Skin of Body","UBERON:0002097","CL:0000071"
"Skin","Skin of Body","UBERON:0002097","CL:0000084"
"Skin","Skin of Body","UBERON:0002097","CL:0000097"
"Skin","Skin of Body","UBERON:0002097","CL:0000115"
"Skin","Skin of Body","UBERON:0002097","CL:0000148"
"Skin","Skin of Body","UBERON:0002097","CL:0000187"
"Skin","Skin of Body","UBERON:0002097","CL:0000192"
"Skin","Skin of Body","UBERON:0002097","CL:0000235"
"Skin","Skin of Body","UBERON:0002097","CL:0000453"
"Skin","Skin of Body","UBERON:0002097","CL:0000492"
"Skin","Skin of Body","UBERON:0002097","CL:0000499"
"Skin","Skin of Body","UBERON:0002097","CL:0000623"
"Skin","Skin of Body","UBERON:0002097","CL:0000669"
"Skin","Skin of Body","UBERON:0002097","CL:0000786"
"Skin","Skin of Body","UBERON:0002097","CL:0000794"
"Skin","Skin of Body","UBERON:0002097","CL:0000814"
"Skin","Skin of Body","UBERON:0002097","CL:0000815"
"Skin","Skin of Body","UBERON:0002097","CL:0000863"
"Skin","Skin of Body","UBERON:0002097","CL:0000895"
"Skin","Skin of Body","UBERON:0002097","CL:0000897"
"Skin","Skin of Body","UBERON:0002097","CL:0000900"
"Skin","Skin of Body","UBERON:0002097","CL:0000909"
"Skin","Skin of Body","UBERON:0002097","CL:0000910"
"Skin","Skin of Body","UBERON:0002097","CL:0000912"
"Skin","Skin of Body","UBERON:0002097","CL:0001056"
"Skin","Skin of Body","UBERON:0002097","CL:0001078"
"Skin","Skin of Body","UBERON:0002097","CL:0002138"
"Skin","Skin of Body","UBERON:0002097","CL:0002153"
"Skin","Skin of Body","UBERON:0002097","CL:0002187"
"Skin","Skin of Body","UBERON:0002097","CL:0002394"
"Skin","Skin of Body","UBERON:0002097","CL:0002399"
"Skin","Skin of Body","UBERON:0002097","CL:0002457"
"Skin","Skin of Body","UBERON:0002097","CL:0002573"
"Skin","Skin of Body","UBERON:0002097","CL:0011031"
"Skin","Skin of Body","UBERON:0002097","CL:1000458"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:-cells-ins-"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:activated-cd4-t"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:activated-cd8-t"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:activated-t"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:adult-glia"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:angiogenic-pericyte"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:arterial-capillary"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:b"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:best2-goblet-cell"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:best4-epithelial"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:branch-a1-imn-"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:branch-a2-ipan-in-"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:branch-a3-ipan-in-"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:branch-a4-in-"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:branch-b1-emn-"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:branch-b2-emn-"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:branch-b3-ipan-"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:cd4-t-cell"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:cd57-enterocyte"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:cd66-enterocyte"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:cd7-immune"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:cd8-t"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:cd8-tmem"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:cdc1"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:cdc2"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:clc-mast-cell"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:cldn10-cells"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:clp"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:colonocyte"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:contractile-pericyte-pln-"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:cx3cr1-cd8-tmem"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:cycling-b-cell"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:cycling-ec"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:cycling-encc-glia"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:cycling-neuroblast"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:cycling-plasma-cell"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:cycling-stromal"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:cycling-ta"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:d-cells-sst-"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:dc"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:differentiating-glia"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:distal-progenitor"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:dz-gc-cell"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:ec-cells-npw-"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:ec-cells-tac1-"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:eecs"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:encc-glia-progenitor"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:endothelial"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:enterocyte"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:fcrl4-memory-b"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:fdc"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:fetal-arterial-ec"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:fetal-venous-ec"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:gc-b-cell"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:germ"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:glia-1-dhh-"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:glia-2-eln-"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:glia-3-bcan-"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:goblet"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:goblet-cell"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:i-cells-cck-"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:icc"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:iga-plasma-cell"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:igg-plasma-cell"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:igm-plasma-cell"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:ilc2"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:ilc3"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:ilcp"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:immature-b"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:immature-pericyte"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:k-cells-gip-"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:l-cells-pyy-"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:lec1-ackr4-"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:lec2-madcam1-"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:lec3-adgrg3-"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:lec4-stab2-"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:lec5-cldn11-"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:lec6-adamts4-"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:lti-like-ncr-ilc3"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:lymphatic"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:lymphoid-dc"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:lyve1-macrophage"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:lz-gc-cell"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:m-x-cells-mln-ghrl-"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:m1-macrophage"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:m2-macrophage"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:macrophages"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:mait-cell"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:mast-cell"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:mature-arterial-ec"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:mature-venous-ec"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:megakaryocyte"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:memory-b"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:mesoderm-1-hand1-"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:mesothelium"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:mesothelium-prg4-"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:mesothelium-rgs5-"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:microfold-cell"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:mln-stroma-fmo2-"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:mlto"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:mmp9-inflammatory-macrophage"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:monocytes"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:mpo-mono-neutrophil"
"Small Intestine","Jejunum","UBERON:0002115","ASCTB-TEMP:muc1-enterocyte"
